FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
4.3328,3.0121,8.5154,,,,,,
1.1694,1.6859,1.7644,,,,,,
,,,,,,,,
0.0,0.529,2.3926,,,,,,
0.5889,0.8281,6.9354,,,,,,
1.6786,4.2792,7.6886,1080.23,0.91,1.0,0.96,0.09,0.1754
4.9408,2.593,9.4003,,,,,,
1.7218,1.1456,0.0,,,,,,
,,,,,,,,
0.0,0.2867,4.8218,,,,,,
2.2334,2.9005,7.0047,,,,,,
3.4674,3.1793,9.4531,1073.76,0.82,0.86,0.84,0.04,0.2008
2.2578,3.748,6.1037,,,,,,
2.5918,0.8845,0.8588,,,,,,
,,,,,,,,
0.0,0.5884,6.0745,,,,,,
1.9673,1.4404,4.3842,,,,,,
2.9052,2.0545,12.9304,1072.36,0.74,0.76,0.75,0.02,0.1368
1.7272,1.4507,0.858,,,,,,
0.8936,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.2978,3.5454,,,,,,
1.4526,0.5865,5.9392,,,,,,
1.442,3.0699,8.0526,1076.0,0.82,0.86,0.84,0.04,0.156
3.455,3.5062,4.1416,,,,,,
2.6138,0.289,0.0,,,,,,
,,,,,,,,
0.0,1.4513,3.4653,,,,,,
1.1734,1.1784,6.79,,,,,,
3.3936,3.2167,5.1981,1074.1,0.79,0.81,0.8,0.02,0.1619
1.9932,1.9904,7.0042,,,,,,
1.6167,0.8778,0.8882,,,,,,
,,,,,,,,
0.0,0.2973,3.4523,,,,,,
1.5792,1.1546,3.39,,,,,,
2.5192,3.2544,4.391,1073.79,0.79,0.86,0.82,0.07,0.1522
3.391,3.6669,4.3921,,,,,,
1.4198,0.87,0.0,,,,,,
,,,,,,,,
0.0,0.8625,2.4612,,,,,,
1.5157,2.3315,11.8001,,,,,,
2.3273,2.5975,3.5334,1071.8,0.74,0.76,0.75,0.02,0.148
2.8891,0.8704,7.7837,,,,,,
0.5792,0.2978,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.9336,,,,,,
0.5803,2.3441,6.7319,,,,,,
2.0478,3.3756,8.5212,1071.69,0.74,0.81,0.78,0.07,0.1462
3.0395,2.2819,3.7473,,,,,,
0.8503,0.8922,0.0,,,,,,
,,,,,,,,
0.0,0.5799,2.4684,,,,,,
0.4811,2.0171,11.7489,,,,,,
1.7221,2.4235,10.2272,1070.87,0.74,0.76,0.75,0.02,0.1666
3.2495,1.6821,6.8587,,,,,,
2.5948,0.0,1.7347,,,,,,
,,,,,,,,
0.0,2.0688,8.6619,,,,,,
3.5215,1.3639,11.074,,,,,,
3.183,2.2963,8.3605,1067.47,0.74,0.81,0.78,0.07,0.2306
2.8647,2.7754,7.9584,,,,,,
3.2489,2.0481,0.8964,,,,,,
,,,,,,,,
0.2986,2.0022,9.4094,,,,,,
2.9424,2.5979,6.0105,,,,,,
2.1013,4.7052,10.1202,1070.82,0.82,0.9,0.86,0.08,0.2515
2.3461,5.1839,10.5412,,,,,,
2.3553,1.7333,2.6371,,,,,,
,,,,,,,,
0.0,0.0,2.4145,,,,,,
0.8738,1.1673,3.6178,,,,,,
1.0241,2.9013,5.0395,1078.81,0.85,0.9,0.88,0.05,0.1398
4.219,3.213,6.9235,,,,,,
1.177,0.8789,0.0,,,,,,
,,,,,,,,
0.2963,0.5932,8.6308,,,,,,
2.0286,2.2406,10.8051,,,,,,
2.0015,1.9006,11.8655,1070.66,0.74,0.76,0.75,0.02,0.1707
3.0873,1.6733,3.987,,,,,,
0.8429,0.0,0.0,,,,,,
,,,,,,,,
0.0,1.3929,5.0408,,,,,,
2.2984,1.3389,11.1271,,,,,,
2.8017,2.6861,12.3026,1070.78,0.74,0.76,0.75,0.02,0.1684
1.4614,1.7369,3.3921,,,,,,
0.5792,0.5859,1.7447,,,,,,
,,,,,,,,
0.0,1.1828,7.4464,,,,,,
1.4759,1.9601,5.5696,,,,,,
3.6914,2.5114,10.5056,1071.93,0.76,0.81,0.79,0.05,0.1694
2.6045,2.4837,3.2973,,,,,,
0.2965,0.8898,0.0,,,,,,
,,,,,,,,
0.8833,1.4925,5.1452,,,,,,
3.5655,1.4622,10.1815,,,,,,
4.0699,2.3083,8.5628,1074.76,0.88,0.95,0.92,0.07,0.2529
5.2054,2.5506,7.9844,,,,,,
2.685,3.2596,3.5731,,,,,,
,,,,,,,,
0.2982,0.2988,3.8378,,,,,,
1.7423,0.8761,9.139,,,,,,
3.1081,4.394,6.9913,1074.44,0.82,0.9,0.86,0.08,0.1792
2.9204,2.3393,7.6173,,,,,,
1.4891,0.5803,0.8638,,,,,,
,,,,,,,,
0.0,0.2976,10.6031,,,,,,
0.5895,1.4555,8.4712,,,,,,
2.1907,3.1861,6.8183,1070.99,0.74,0.81,0.78,0.07,0.1601
3.3532,2.0098,1.7839,,,,,,
0.5908,1.7527,0.0,,,,,,
,,,,,,,,
1.1604,1.6827,5.1359,,,,,,
0.8461,1.2536,11.7635,,,,,,
2.9233,3.3329,11.2974,1070.61,0.79,0.86,0.82,0.07,0.2157
2.5305,3.1445,9.7411,,,,,,
2.2077,0.8936,2.6748,,,,,,
,,,,,,,,
0.2925,0.592,2.3197,,,,,,
2.5868,1.2458,5.1551,,,,,,
2.4193,3.9574,11.0813,1075.01,0.82,0.9,0.86,0.08,0.1677
3.0833,2.6312,3.4536,,,,,,
0.8879,0.5834,0.8584,,,,,,
,,,,,,,,
1.483,1.4874,4.4436,,,,,,
1.9666,1.9649,10.9533,,,,,,
2.7806,2.2498,7.7416,1069.04,0.74,0.81,0.78,0.07,0.1991
3.0709,2.8645,3.4979,,,,,,
0.875,2.074,2.6186,,,,,,
,,,,,,,,
0.8567,0.8946,3.5217,,,,,,
2.0773,1.8237,8.4136,,,,,,
2.731,2.6467,10.3112,1071.31,0.79,0.86,0.82,0.07,0.2018
4.0092,2.4636,9.7102,,,,,,
1.7746,0.5926,1.7826,,,,,,
,,,,,,,,
0.0,0.2993,3.5439,,,,,,
1.4618,1.761,8.5879,,,,,,
4.3607,1.8433,6.8938,1072.04,0.74,0.76,0.75,0.02,0.1431
2.3378,1.7811,2.5659,,,,,,
0.8866,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.2785,,,,,,
0.3654,2.0828,10.6561,,,,,,
2.2224,3.3567,1.6755,1063.96,0.74,0.81,0.78,0.07,0.153
1.8166,2.791,5.1205,,,,,,
,,,,,,,,
0.0,0.5926,4.1783,,,,,,
3.2319,2.6544,7.8157,,,,,,
2.6451,3.1974,8.1231,1070.97,0.74,0.81,0.78,0.07,0.1606
1.0758,2.1972,1.6992,,,,,,
0.8765,0.5854,0.8844,,,,,,
,,,,,,,,
1.4567,1.4835,6.8581,,,,,,
4.0915,1.1867,10.1707,,,,,,
3.645,3.4897,8.9024,1075.58,0.88,0.95,0.92,0.07,0.2364
3.1127,2.0554,6.9415,,,,,,
2.0377,0.8723,6.2147,,,,,,
,,,,,,,,
0.288,0.5929,3.3445,,,,,,
2.2872,1.7236,6.6357,,,,,,
4.3823,2.2283,8.2377,1071.65,0.74,0.81,0.78,0.07,0.1469
1.4531,1.1806,3.4137,,,,,,
0.8586,0.2795,0.0,,,,,,
,,,,,,,,
0.0,0.2991,4.2641,,,,,,
1.4835,3.1347,8.6168,,,,,,
3.2349,2.944,7.312,1069.76,0.74,0.81,0.78,0.07,0.1848
1.7036,2.0583,7.9287,,,,,,
2.6297,1.4767,0.0,,,,,,
,,,,,,,,
0.0,2.3281,7.0616,,,,,,
1.1831,1.7894,4.9691,,,,,,
2.0701,3.4027,6.923,1069.69,0.74,0.81,0.78,0.07,0.1862
2.5244,2.6022,10.3233,,,,,,
2.0111,0.8811,0.0,,,,,,
,,,,,,,,
0.2868,1.4455,1.7862,,,,,,
1.1833,3.3725,7.7027,,,,,,
2.0472,2.4365,11.5315,1071.95,0.79,0.86,0.82,0.07,0.189
3.1371,1.7634,6.9438,,,,,,
1.7485,2.0521,0.8972,,,,,,
,,,,,,,,
0.0,1.4855,0.0,,,,,,
1.1741,2.3037,7.2048,,,,,,
3.5124,2.8963,7.7618,1073.93,0.79,0.81,0.8,0.02,0.1653
2.2528,1.4699,9.7026,,,,,,
1.1631,0.8809,0.0,,,,,,
,,,,,,,,
0.0,1.4244,3.5516,,,,,,
1.8221,1.7072,5.8342,,,,,,
3.23,1.3463,13.141,1076.13,0.85,0.9,0.88,0.05,0.1934
2.6252,3.4779,14.7274,,,,,,
2.0643,0.297,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.7142,,,,,,
1.1954,2.2656,4.8255,,,,,,
3.7224,3.309,7.8177,1076.43,0.82,0.9,0.86,0.08,0.1393
1.9904,1.1538,4.3194,,,,,,
0.8812,0.5913,0.0,,,,,,
,,,,,,,,
0.0,0.2985,4.4157,,,,,,
1.696,2.6119,6.013,,,,,,
1.7202,3.0135,10.2171,1070.55,0.74,0.81,0.78,0.07,0.1689
3.5302,1.4456,6.1672,,,,,,
1.453,0.2955,2.5823,,,,,,
,,,,,,,,
0.0,1.1727,3.2865,,,,,,
1.9295,2.6117,7.4394,,,,,,
3.1181,1.7464,11.9597,1070.01,0.74,0.76,0.75,0.02,0.1838
2.99,1.4491,4.9205,,,,,,
2.3327,1.4818,0.8867,,,,,,
,,,,,,,,
0.0,0.0,1.5023,,,,,,
0.2912,2.0903,3.0441,,,,,,
4.7155,2.5162,8.7484,1069.31,0.82,0.9,0.86,0.08,0.1419
1.7423,1.4442,0.8958,,,,,,
,,,,,,,,
0.0,0.5959,1.7525,,,,,,
0.2889,1.2414,11.8088,,,,,,
2.6943,1.9448,5.1841,1072.27,0.74,0.76,0.75,0.02,0.1386
2.7847,2.3613,7.02,,,,,,
0.848,0.0,0.0,,,,,,
,,,,,,,,
0.0,1.4577,0.0,,,,,,
0.5902,1.9004,7.7856,,,,,,
2.1558,2.9785,10.3671,1070.19,0.74,0.81,0.78,0.07,0.1762
3.1686,2.6483,6.2178,,,,,,
1.9863,2.0756,0.0,,,,,,
,,,,,,,,
0.2991,0.0,5.4631,,,,,,
1.1228,2.454,5.1454,,,,,,
2.9149,1.5405,11.3684,1072.69,0.74,0.76,0.75,0.02,0.1301
0.8482,1.7086,1.7287,,,,,,
0.8805,0.2977,0.0,,,,,,
,,,,,,,,
0.8855,1.1688,4.3931,,,,,,
2.538,4.0174,7.5394,,,,,,
2.7555,3.4876,5.9779,1077.93,0.91,1.0,0.96,0.09,0.2213
4.5037,2.9553,6.2361,,,,,,
2.0678,1.7536,0.0,,,,,,
,,,,,,,,
0.5874,0.8913,3.4914,,,,,,
2.7137,1.5569,5.2481,,,,,,
3.3338,3.412,9.8535,1073.64,0.79,0.86,0.82,0.07,0.1551
2.1928,0.5938,1.7687,,,,,,
0.5936,0.8683,0.8917,,,,,,
,,,,,,,,
0.0,2.6677,5.2536,,,,,,
1.108,2.1224,10.322,,,,,,
3.3638,2.5937,4.4163,1071.03,0.79,0.86,0.82,0.07,0.2074
4.0098,1.8871,5.8261,,,,,,
3.2743,1.7621,1.7818,,,,,,
,,,,,,,,
0.0,1.7913,3.9035,,,,,,
2.3069,1.9776,9.4721,,,,,,
4.7684,2.6268,11.4868,1077.71,0.91,1.0,0.96,0.09,0.2258
2.8941,3.809,9.6829,,,,,,
2.6399,0.5814,0.8725,,,,,,
,,,,,,,,
0.289,2.0375,5.3437,,,,,,
3.8323,3.1054,8.4556,,,,,,
2.3011,3.5156,5.5328,1076.73,0.91,1.0,0.96,0.09,0.2454
2.0232,3.7285,11.4728,,,,,,
4.4124,2.0737,1.7405,,,,,,
,,,,,,,,
0.5939,1.1464,4.9966,,,,,,
1.3658,3.577,7.3424,,,,,,
2.0034,2.5057,7.5268,1072.16,0.79,0.86,0.82,0.07,0.1847
3.4853,2.865,3.5185,,,,,,
1.4866,1.1626,0.87,,,,,,
,,,,,,,,
0.2958,0.5819,4.4148,,,,,,
2.8875,3.3096,6.008,,,,,,
2.0861,1.4559,7.7337,1071.19,0.74,0.81,0.78,0.07,0.1562
2.5972,1.4706,1.7109,,,,,,
1.7107,0.8297,0.0,,,,,,
,,,,,,,,
0.2985,0.8882,2.2717,,,,,,
2.8884,2.1655,5.8325,,,,,,
1.708,2.5948,12.1181,1071.11,0.74,0.76,0.75,0.02,0.1618
1.8174,1.4493,4.3848,,,,,,
0.8121,2.0581,0.0,,,,,,
,,,,,,,,
0.0,0.2841,5.2864,,,,,,
1.361,3.063,8.5298,,,,,,
2.9103,5.1787,5.352,1074.39,0.82,0.9,0.86,0.08,0.1802
2.046,0.8795,6.2182,,,,,,
1.4716,1.4749,1.7586,,,,,,
,,,,,,,,
0.0,0.2204,0.8827,,,,,,
1.9998,1.1121,7.565,,,,,,
2.0044,2.8463,5.0272,1070.08,0.74,0.81,0.78,0.07,0.1784
2.8502,3.1723,10.4031,,,,,,
2.6302,2.0502,1.7904,,,,,,
,,,,,,,,
0.0,0.0,2.4296,,,,,,
0.5373,2.6292,10.4827,,,,,,
1.445,3.4492,5.0344,1071.3,0.74,0.81,0.78,0.07,0.154
2.5534,1.447,7.0194,,,,,,
1.4812,1.1589,1.7617,,,,,,
,,,,,,,,
0.2988,1.1825,4.6663,,,,,,
3.3537,4.5568,7.9546,,,,,,
4.0269,2.899,8.7021,1080.03,0.94,1.0,0.97,0.06,0.2154
2.9269,3.223,1.7469,,,,,,
1.156,2.0852,0.0,,,,,,
,,,,,,,,
0.5914,0.5932,7.7029,,,,,,
3.5965,2.3364,9.4471,,,,,,
2.4991,1.3833,6.0182,1070.93,0.79,0.86,0.82,0.07,0.2094
3.1546,3.4695,10.4283,,,,,,
1.7384,1.447,0.8985,,,,,,
,,,,,,,,
0.5931,0.5505,6.8447,,,,,,
3.6078,2.8296,7.7156,,,,,,
2.3719,2.2189,5.106,1070.46,0.74,0.81,0.78,0.07,0.1708
2.7808,0.8594,6.2148,,,,,,
0.2574,1.1421,0.8623,,,,,,
,,,,,,,,
0.0,0.8523,7.4756,,,,,,
2.1916,1.6835,6.102,,,,,,
3.1799,3.481,6.1256,1073.87,0.79,0.86,0.82,0.07,0.1506
2.2687,1.4595,2.3443,,,,,,
0.0,0.5676,0.0,,,,,,
,,,,,,,,
0.0,0.3257,4.7464,,,,,,
3.3521,3.3215,4.1725,,,,,,
2.2261,2.0618,4.4087,1073.82,0.76,0.81,0.79,0.05,0.1316
1.4846,0.5927,2.6389,,,,,,
0.8258,0.5911,0.0,,,,,,
,,,,,,,,
0.0,0.7642,8.5139,,,,,,
2.783,3.3273,0.8829,1049.78,0.74,0.81,0.78,0.07,0.162
,,,,,,,,
0.8946,0.8914,7.1304,,,,,,
1.5613,1.7713,15.3559,,,,,,
1.9717,2.5679,7.6,1074.99,0.85,0.9,0.88,0.05,0.2162
2.8873,1.5158,6.4326,,,,,,
2.666,4.1508,1.7917,,,,,,
,,,,,,,,
0.0,0.7909,4.1033,,,,,,
2.6847,2.0023,4.3698,,,,,,
4.6536,1.7578,5.8549,1072.8,0.76,0.81,0.79,0.05,0.152
1.375,1.4305,5.2217,,,,,,
0.5957,1.4638,0.0,,,,,,
,,,,,,,,
3.52,2.625,4.3514,,,,,,
3.207,2.003,8.2866,,,,,,
2.2649,2.3193,8.6315,1069.59,0.79,0.86,0.82,0.07,0.2362
1.6207,3.4502,7.0611,,,,,,
2.0168,2.3576,4.3634,,,,,,
,,,,,,,,
2.3263,3.255,5.1314,,,,,,
2.0577,1.757,7.2186,,,,,,
2.9756,3.3434,10.9654,1068.68,0.76,0.81,0.79,0.05,0.2343
3.0913,1.9677,8.7154,,,,,,
1.4907,2.6169,1.7852,,,,,,
,,,,,,,,
2.9406,1.9111,9.657,,,,,,
3.3781,2.209,9.7558,,,,,,
3.3349,3.7476,6.5448,1071.55,0.82,0.9,0.86,0.08,0.237
1.894,3.9043,10.8547,,,,,,
1.1659,0.0677,0.0,,,,,,
,,,,,,,,
1.1938,2.6112,10.2973,,,,,,
2.6099,3.8039,8.646,,,,,,
1.5532,2.9128,8.6493,1075.26,0.91,1.0,0.96,0.09,0.2747
2.6411,4.0037,8.0011,,,,,,
5.8963,2.9225,2.6246,,,,,,
,,,,,,,,
1.7898,3.5555,11.1917,,,,,,
3.1413,3.7257,10.3512,,,,,,
2.5633,3.3612,9.2943,1069.05,0.82,0.9,0.86,0.08,0.287
2.862,4.0425,12.2446,,,,,,
3.5025,1.1888,2.6717,,,,,,
,,,,,,,,
0.0,0.8519,5.3193,,,,,,
2.1173,2.7172,9.8661,,,,,,
4.2053,2.9068,3.4215,1073.68,0.82,0.9,0.86,0.08,0.1943
2.1975,1.4729,4.9723,,,,,,
2.9486,1.7477,2.6824,,,,,,
,,,,,,,,
0.2847,0.8868,3.2125,,,,,,
1.0501,2.2568,2.6427,,,,,,
3.214,4.3532,5.2196,1075.99,0.82,0.9,0.86,0.08,0.1481
2.6334,0.8653,2.6398,,,,,,
1.7205,0.8914,0.0,,,,,,
,,,,,,,,
0.2975,1.768,5.9767,,,,,,
3.7179,2.6858,10.3031,,,,,,
2.5168,1.6953,3.3283,1071.08,0.79,0.86,0.82,0.07,0.2063
1.7452,2.5351,7.0606,,,,,,
2.9011,2.3738,1.7821,,,,,,
,,,,,,,,
2.5752,3.7431,9.621,,,,,,
3.1519,1.3281,7.681,,,,,,
2.9307,2.8381,9.5007,1068.28,0.79,0.86,0.82,0.07,0.2624
3.0438,3.4961,10.4833,,,,,,
3.5108,1.4429,0.894,,,,,,
,,,,,,,,
0.5956,3.5306,4.778,,,,,,
2.9382,2.2941,7.9613,,,,,,
3.1929,2.4849,9.2705,1069.48,0.79,0.86,0.82,0.07,0.2383
2.3029,3.741,10.3927,,,,,,
2.3212,2.0756,1.7334,,,,,,
,,,,,,,,
0.0,0.8616,4.2872,,,,,,
2.9335,3.983,11.864,,,,,,
3.5272,1.8752,3.1888,1075.61,0.85,0.9,0.88,0.05,0.2038
2.179,0.1652,3.0849,,,,,,
2.2205,1.792,15.1421,,,,,,
,,,,,,,,
0.0,0.8839,6.0687,,,,,,
3.5789,2.2828,10.824,,,,,,
2.8058,3.1894,4.458,1071.09,0.74,0.81,0.78,0.07,0.1582
1.7576,1.2946,0.8868,,,,,,
1.1766,0.0,0.0,,,,,,
,,,,,,,,
1.7653,4.2505,12.2381,,,,,,
1.9365,2.6317,10.1036,,,,,,
1.1098,2.8369,10.3248,1070.6,0.82,0.9,0.86,0.08,0.2561
2.2678,3.7982,6.9477,,,,,,
2.2791,2.5615,3.5339,,,,,,
,,,,,,,,
0.1928,2.1653,1.698,,,,,,
0.5473,4.0321,8.7687,,,,,,
2.3276,1.6537,4.4233,1078.57,0.91,1.0,0.96,0.09,0.2085
4.4352,1.759,6.0533,,,,,,
3.8037,3.829,1.791,,,,,,
,,,,,,,,
0.5962,1.7535,9.1405,,,,,,
4.7069,2.2084,6.4103,,,,,,
5.2494,3.3597,7.2385,1077.09,0.91,1.0,0.96,0.09,0.2381
2.5158,1.4713,6.9864,,,,,,
2.4841,2.0458,1.7618,,,,,,
,,,,,,,,
2.8862,4.6,9.6863,,,,,,
2.5546,2.5415,9.0915,,,,,,
2.5839,3.6382,10.269,1072.02,0.85,0.9,0.88,0.05,0.2755
2.9189,1.0481,7.5902,,,,,,
3.5187,2.5619,5.1571,,,,,,
,,,,,,,,
0.5335,0.8755,9.9553,,,,,,
2.4842,3.2785,7.9925,,,,,,
1.4257,1.1404,5.2383,1070.62,0.74,0.81,0.78,0.07,0.1676
1.7689,0.2917,3.5193,,,,,,
2.9306,1.4748,1.6537,,,,,,
,,,,,,,,
0.2753,1.7498,7.4496,,,,,,
1.6622,2.1088,7.2417,,,,,,
2.2875,1.5386,11.7282,1069.24,0.74,0.76,0.75,0.02,0.1992
3.2509,1.3387,1.7112,,,,,,
2.0402,2.636,7.0227,,,,,,
,,,,,,,,
0.5788,2.9,6.1114,,,,,,
2.4414,1.9438,6.8025,,,,,,
1.6404,1.3352,13.1463,1076.67,0.88,0.95,0.92,0.07,0.2146
2.1688,2.7886,4.4321,,,,,,
4.0455,2.9586,0.8916,,,,,,
,,,,,,,,
1.1526,4.0166,10.3961,,,,,,
1.6451,0.6103,6.6925,,,,,,
2.3512,3.1026,10.8211,1071.64,0.82,0.9,0.86,0.08,0.2352
2.0498,4.578,11.0942,,,,,,
1.7331,1.4416,2.6678,,,,,,
,,,,,,,,
1.1881,1.7628,6.2958,,,,,,
3.6696,1.9513,2.8902,,,,,,
1.2899,1.1778,10.4361,1070.43,0.74,0.76,0.75,0.02,0.1754
1.9586,2.0608,2.6228,,,,,,
1.7425,1.7628,2.5665,,,,,,
,,,,,,,,
0.5774,2.4512,12.5978,,,,,,
1.9309,4.3881,11.7497,,,,,,
2.665,2.8182,6.9903,1071.45,0.82,0.9,0.86,0.08,0.2389
1.4851,2.7886,11.0331,,,,,,
2.054,1.7498,0.8905,,,,,,
,,,,,,,,
2.0591,3.2511,9.9205,,,,,,
3.0464,2.4196,10.2134,,,,,,
2.6744,2.1695,6.1337,1067.2,0.74,0.81,0.78,0.07,0.2359
2.4801,2.6116,8.4086,,,,,,
1.4495,1.7475,2.6575,,,,,,
,,,,,,,,
0.8959,3.1711,6.0773,,,,,,
2.4737,1.4425,4.3378,,,,,,
1.7318,4.5133,6.409,1074.12,0.85,0.9,0.88,0.05,0.2336
3.1074,3.7863,4.435,,,,,,
3.4303,2.9402,4.4077,,,,,,
,,,,,,,,
0.0,3.403,9.3447,,,,,,
2.8085,3.2049,6.9806,,,,,,
3.3594,3.7856,7.0671,1069.02,0.79,0.86,0.82,0.07,0.2476
1.8337,2.8695,8.5031,,,,,,
2.3417,3.1708,2.6336,,,,,,
,,,,,,,,
1.1991,4.3099,5.0032,,,,,,
1.3721,3.5028,9.0339,,,,,,
2.1685,2.4735,6.0738,1071.07,0.82,0.9,0.86,0.08,0.2466
2.3511,3.2261,11.8857,,,,,,
2.5901,2.8796,4.4172,,,,,,
,,,,,,,,
1.3734,1.74,7.6181,,,,,,
4.5709,2.3764,8.668,,,,,,
4.1226,2.2336,8.1497,1071.23,0.82,0.9,0.86,0.08,0.2433
1.9318,1.6884,5.0458,,,,,,
3.6311,2.6002,4.3535,,,,,,
,,,,,,,,
0.0,1.3431,5.9616,,,,,,
3.2811,0.5154,0.1004,1055.09,0.74,0.81,0.78,0.07,0.1609
-2.0486,-1.7813,14.0901,,,,,,
,,,,,,,,
2.2154,4.065,13.1823,,,,,,
3.1334,1.9443,10.8781,,,,,,
2.0591,2.5184,14.2428,1069.19,0.82,0.9,0.86,0.08,0.2842
2.0669,3.3714,7.0828,,,,,,
3.115,3.6747,4.2373,,,,,,
,,,,,,,,
0.9031,2.7425,7.5396,,,,,,
2.9162,1.6249,9.0396,,,,,,
2.9801,2.5617,7.2956,1071.29,0.82,0.9,0.86,0.08,0.2422
2.3317,1.7077,5.7797,,,,,,
4.3462,2.9379,7.0157,,,,,,
,,,,,,,,
0.7572,1.3031,3.7431,,,,,,
1.6447,1.7175,4.7221,,,,,,
2.8897,2.5858,7.6078,1071.08,0.76,0.81,0.79,0.05,0.1864
2.4258,1.9396,2.6563,,,,,,
3.281,3.1791,1.7585,,,,,,
,,,,,,,,
1.9951,2.2766,5.412,,,,,,
3.1963,3.784,11.3484,,,,,,
2.0298,3.2003,8.4463,1073.5,0.85,0.9,0.88,0.05,0.2459
2.2788,2.2277,8.3975,,,,,,
2.6168,1.7514,4.2397,,,,,,
,,,,,,,,
1.3259,2.7951,7.5008,,,,,,
2.5056,3.999,11.3666,,,,,,
3.2963,2.7181,7.9723,1071.27,0.82,0.9,0.86,0.08,0.2426
1.1282,3.4846,7.8963,,,,,,
1.7158,1.773,3.5026,,,,,,
,,,,,,,,
0.5873,1.996,5.245,,,,,,
2.5326,4.582,6.683,,,,,,
3.2935,2.8283,6.6377,1072.34,0.82,0.9,0.86,0.08,0.2212
2.279,2.1643,7.7335,,,,,,
2.6257,1.7512,1.7925,,,,,,
,,,,,,,,
0.3512,1.8228,10.3589,,,,,,
2.237,3.214,6.5019,,,,,,
0.9955,1.6904,8.4061,1068.66,0.74,0.81,0.78,0.07,0.2067
1.5298,2.5916,7.9533,,,,,,
3.1427,1.8759,3.5637,,,,,,
,,,,,,,,
2.2508,3.332,8.4762,,,,,,
2.2134,4.3791,7.6478,,,,,,
2.4623,2.338,11.1449,1070.41,0.82,0.9,0.86,0.08,0.2597
2.8942,3.3364,11.3419,,,,,,
1.6619,2.369,0.8605,,,,,,
,,,,,,,,
1.1794,3.4715,5.0063,,,,,,
1.4054,3.0267,7.4636,,,,,,
1.6791,2.7174,4.6748,1072.32,0.82,0.9,0.86,0.08,0.2215
2.5462,1.7602,7.6774,,,,,,
3.3767,4.0575,1.7349,,,,,,
,,,,,,,,
0.152,1.8473,3.7045,,,,,,
3.1081,2.7944,11.8772,,,,,,
1.6176,3.366,2.6361,1071.71,0.79,0.86,0.82,0.07,0.1938
2.5711,2.7986,5.6699,,,,,,
1.4529,1.6822,1.7319,,,,,,
,,,,,,,,
0.1087,2.5487,4.9617,,,,,,
2.2183,2.367,1.762,,,,,,
1.1703,2.0512,6.7606,1069.68,0.74,0.81,0.78,0.07,0.1863
2.6307,1.1183,7.717,,,,,,
3.1293,3.2086,2.6908,,,,,,
,,,,,,,,
2.6461,2.3991,11.3115,,,,,,
2.4598,1.6973,10.3771,,,,,,
3.5338,2.3726,7.5595,1068.61,0.76,0.76,0.76,0.0,0.2398
1.5809,1.7513,6.6604,,,,,,
3.2244,2.0708,3.9729,,,,,,
,,,,,,,,
0.3517,1.3624,10.2925,,,,,,
3.1067,1.0386,5.1538,,,,,,
1.8216,1.9912,11.7443,1069.47,0.74,0.76,0.75,0.02,0.1945
1.7302,1.1744,4.3668,,,,,,
3.0496,2.4515,4.1472,,,,,,
,,,,,,,,
1.4365,3.698,9.5158,,,,,,
3.1287,2.3171,10.2416,,,,,,
1.7527,1.1471,6.5292,1071.32,0.82,0.9,0.86,0.08,0.2417
3.6903,2.5483,10.4166,,,,,,
1.631,2.9441,2.6217,,,,,,
,,,,,,,,
1.1684,2.9303,3.427,,,,,,
0.8474,1.1314,6.9699,,,,,,
1.1857,0.8716,3.4101,1070.62,0.74,0.81,0.78,0.07,0.1676
3.4907,2.5873,2.5339,,,,,,
1.7691,3.0384,3.4317,,,,,,
,,,,,,,,
1.9999,5.9727,5.445,,,,,,
3.0241,2.6437,9.5062,,,,,,
4.3554,2.6189,7.5882,1074.83,0.91,1.0,0.96,0.09,0.2833
3.1561,2.3527,12.1996,,,,,,
2.0422,2.5872,5.9204,,,,,,
,,,,,,,,
-1.0759,1.9793,4.931,,,,,,
2.0016,1.4252,3.1681,,,,,,
1.5533,0.9137,1.8389,1073.6,0.76,0.81,0.79,0.05,0.1359
1.1172,0.4215,1.3109,,,,,,
0.7228,1.1031,15.3374,,,,,,
,,,,,,,,
0.0816,0.2269,2.2306,,,,,,
0.9052,1.6988,4.4978,,,,,,
1.3711,3.5855,7.0565,1072.35,0.74,0.81,0.78,0.07,0.1329
0.5932,1.5975,4.8236,,,,,,
2.8737,0.8511,0.8082,,,,,,
,,,,,,,,
1.1889,3.7614,7.4161,,,,,,
1.4103,2.014,3.4663,,,,,,
1.7597,2.4929,10.1555,1070.11,0.79,0.86,0.82,0.07,0.2257
2.0143,3.1517,7.1114,,,,,,
3.2153,2.8807,4.2913,,,,,,
,,,,,,,,
3.607,1.3713,3.4405,,,,,,
0.8325,0.8733,5.1198,,,,,,
1.8235,1.94,4.2608,1070.27,0.74,0.76,0.75,0.02,0.1785
2.2199,2.1945,10.1489,,,,,,
3.2008,1.371,0.8649,,,,,,
,,,,,,,,
2.0016,3.997,9.3417,,,,,,
