capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8337,6.0,3.0,1065.33,1.0,1.0,1.0,0.0,0.191
,,,,,,,,
8815,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8504,0.0,0.0,1073.32,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
7954,25.0,3.0,1062.07,1.0,1.0,1.0,0.0,0.254
,,,,,,,,
8711,11.0,1.0,1059.44,1.0,1.0,1.0,0.0,0.2531
,,,,,,,,
7694,8.0,0.0,1069.87,1.0,1.0,1.0,0.0,0.0528
,,,,,,,,
8099,8.0,1.0,1062.85,1.0,1.0,1.0,0.0,0.2409
,,,,,,,,
8354,0.0,0.0,1073.47,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8214,13.0,2.0,1063.2,1.0,1.0,1.0,0.0,0.2361
,,,,,,,,
8804,0.0,0.0,1073.4,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
10063,0.0,2.0,1065.09,1.0,1.0,1.0,0.0,0.1982
,,,,,,,,
8484,9.0,4.0,1065.87,1.0,1.0,1.0,0.0,0.1808
,,,,,,,,
8080,11.0,2.0,1063.29,1.0,1.0,1.0,0.0,0.2289
,,,,,,,,
8191,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8901,5.0,0.0,1072.67,1.0,1.0,1.0,0.0,0.0466
,,,,,,,,
8158,15.0,0.0,1070.96,1.0,1.0,1.0,0.0,0.0781
,,,,,,,,
10269,5.0,2.0,1064.07,1.0,1.0,1.0,0.0,0.2158
,,,,,,,,
8382,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8775,8.0,1.0,1062.84,1.0,1.0,1.0,0.0,0.2432
,,,,,,,,
10394,18.0,2.0,1061.98,1.0,1.0,1.0,0.0,0.2603
,,,,,,,,
8017,4.0,0.0,1072.98,1.0,1.0,1.0,0.0,0.0403
,,,,,,,,
8598,5.0,1.0,1063.08,1.0,1.0,1.0,0.0,0.2324
,,,,,,,,
8735,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8672,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8437,5.0,3.0,1063.11,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,
8460,12.0,0.0,1071.56,1.0,1.0,1.0,0.0,0.0689
,,,,,,,,
8244,9.0,0.0,1071.96,1.0,1.0,1.0,0.0,0.058
,,,,,,,,
8620,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8608,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8670,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8789,11.0,1.0,1061.83,1.0,1.0,1.0,0.0,0.2534
,,,,,,,,
8857,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8100,4.0,1.0,1063.51,1.0,1.0,1.0,0.0,0.2274
,,,,,,,,
8698,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8745,24.0,3.0,1062.24,1.0,1.0,1.0,0.0,0.2533
,,,,,,,,
8696,15.0,4.0,1064.9,1.0,1.0,1.0,0.0,0.2019
,,,,,,,,
8850,13.0,1.0,1061.98,1.0,1.0,1.0,0.0,0.2604
,,,,,,,,
8545,0.0,0.0,1073.45,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8531,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2152
,,,,,,,,
8649,1.0,0.0,1073.39,1.0,1.0,1.0,0.0,0.0322
,,,,,,,,
8715,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8867,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8777,11.0,1.0,1062.19,1.0,1.0,1.0,0.0,0.2534
,,,,,,,,
8696,9.0,0.0,1072.03,1.0,1.0,1.0,0.0,0.0595
,,,,,,,,
8780,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8380,5.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0449
,,,,,,,,
8271,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2143
,,,,,,,,
8077,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0371
,,,,,,,,
8618,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8633,5.0,1.0,1063.38,1.0,1.0,1.0,0.0,0.2325
,,,,,,,,
8062,8.0,1.0,1062.92,1.0,1.0,1.0,0.0,0.2408
,,,,,,,,
8412,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8020,3.0,0.0,1072.76,1.0,1.0,1.0,0.0,0.0369
,,,,,,,,
8730,2.0,0.0,1070.71,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8770,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8480,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8926,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8738,6.0,0.0,1072.53,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8530,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8347,5.0,0.0,1072.76,1.0,1.0,1.0,0.0,0.0448
,,,,,,,,
8907,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8408,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
7945,6.0,0.0,1072.66,1.0,1.0,1.0,0.0,0.0469
,,,,,,,,
9585,12.0,1.0,1061.94,1.0,1.0,1.0,0.0,0.2594
,,,,,,,,
8681,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8637,9.0,1.0,1062.7,1.0,1.0,1.0,0.0,0.2461
,,,,,,,,
8731,2.0,0.0,1072.94,1.0,1.0,1.0,0.0,0.0359
,,,,,,,,
8817,7.0,3.0,1065.08,1.0,1.0,1.0,0.0,0.196
,,,,,,,,
8814,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8015,0.0,0.0,1073.67,1.0,1.0,1.0,0.0,0.0267
,,,,,,,,
8659,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8297,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.048
,,,,,,,,
10403,3.0,0.0,1072.76,1.0,1.0,1.0,0.0,0.0448
,,,,,,,,
7779,0.0,0.0,1073.7,1.0,1.0,1.0,0.0,0.0259
,,,,,,,,
8819,8.0,0.0,1072.18,1.0,1.0,1.0,0.0,0.0565
,,,,,,,,
8140,6.0,0.0,1072.62,1.0,1.0,1.0,0.0,0.0475
,,,,,,,,
8366,0.0,1.0,1064.0,1.0,1.0,1.0,0.0,0.2147
,,,,,,,,
8487,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8273,3.0,1.0,1063.78,1.0,1.0,1.0,0.0,0.2245
,,,,,,,,
8416,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8682,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8795,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8795,6.0,1.0,1063.1,1.0,1.0,1.0,0.0,0.2365
,,,,,,,,
8364,3.0,2.0,1064.6,1.0,1.0,1.0,0.0,0.2027
,,,,,,,,
8923,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
10151,25.0,4.0,1062.72,1.0,1.0,1.0,0.0,0.2405
,,,,,,,,
8598,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8937,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8719,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8499,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8529,12.0,1.0,1062.2,1.0,1.0,1.0,0.0,0.2559
,,,,,,,,
8374,0.0,0.0,1073.36,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8182,9.0,1.0,1062.63,1.0,1.0,1.0,0.0,0.2446
,,,,,,,,
7851,0.0,0.0,1073.69,1.0,1.0,1.0,0.0,0.0262
,,,,,,,,
8798,0.0,1.0,1064.19,1.0,1.0,1.0,0.0,0.2161
,,,,,,,,
8724,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
10517,5.0,1.0,1063.06,1.0,1.0,1.0,0.0,0.2388
,,,,,,,,
8404,6.0,0.0,1072.58,1.0,1.0,1.0,0.0,0.0484
,,,,,,,,
7642,3.0,1.0,1063.74,1.0,1.0,1.0,0.0,0.2224
,,,,,,,,
8438,9.0,0.0,1072.06,1.0,1.0,1.0,0.0,0.0587
,,,,,,,,
8517,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8471,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8921,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8738,3.0,3.0,1063.28,1.0,1.0,1.0,0.0,0.1821
,,,,,,,,
8731,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8441,0.0,1.0,1064.12,1.0,1.0,1.0,0.0,0.2149
,,,,,,,,
8827,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8465,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8498,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0487
,,,,,,,,
8538,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8204,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0375
,,,,,,,,
8793,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8434,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8470,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8824,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8328,2.0,0.0,1073.27,1.0,1.0,1.0,0.0,0.0346
,,,,,,,,
8408,2.0,0.0,1073.26,1.0,1.0,1.0,0.0,0.0348
,,,,,,,,
8568,6.0,0.0,1072.56,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,
7892,0.0,2.0,1065.46,1.0,1.0,1.0,0.0,0.1909
,,,,,,,,
9679,6.0,1.0,1063.03,1.0,1.0,1.0,0.0,0.2394
,,,,,,,,
8835,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8455,0.0,0.0,1073.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8659,6.0,0.0,1072.41,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8692,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8411,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8736,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
7849,2.0,0.0,1073.35,1.0,1.0,1.0,0.0,0.033
,,,,,,,,
8900,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8506,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8751,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8222,0.0,0.0,1073.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8779,6.0,1.0,1063.18,1.0,1.0,1.0,0.0,0.2364
,,,,,,,,
8812,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
7856,2.0,0.0,1073.35,1.0,1.0,1.0,0.0,0.033
,,,,,,,,
8249,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8917,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8829,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8629,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0389
,,,,,,,,
8775,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8730,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
7869,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,
8549,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8851,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8633,23.0,3.0,1062.39,1.0,1.0,1.0,0.0,0.2495
,,,,,,,,
8813,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8602,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8518,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8855,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8035,5.0,2.0,1064.45,1.0,1.0,1.0,0.0,0.2084
,,,,,,,,
8825,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8256,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0479
,,,,,,,,
8129,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8125,3.0,0.0,1073.14,1.0,1.0,1.0,0.0,0.0373
,,,,,,,,
8518,3.0,0.0,1073.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8413,3.0,0.0,1073.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8900,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8346,3.0,1.0,1063.63,1.0,1.0,1.0,0.0,0.2248
,,,,,,,,
8750,12.0,1.0,1062.17,1.0,1.0,1.0,0.0,0.2566
,,,,,,,,
8744,6.0,0.0,1072.39,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8891,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8915,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8731,4.0,0.0,1072.86,1.0,1.0,1.0,0.0,0.0427
,,,,,,,,
8871,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8875,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8819,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8725,14.0,0.0,1071.17,1.0,1.0,1.0,0.0,0.0766
,,,,,,,,
8127,5.0,0.0,1072.8,1.0,1.0,1.0,0.0,0.0441
,,,,,,,,
8449,5.0,0.0,1072.74,1.0,1.0,1.0,0.0,0.0451
,,,,,,,,
8178,0.0,1.0,1064.3,1.0,1.0,1.0,0.0,0.214
,,,,,,,,
8812,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8886,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8338,0.0,1.0,1064.27,1.0,1.0,1.0,0.0,0.2146
,,,,,,,,
8671,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8903,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8343,0.0,0.0,1073.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8944,5.0,0.0,1072.66,1.0,1.0,1.0,0.0,0.0468
,,,,,,,,
8905,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8758,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8302,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8701,0.0,0.0,1073.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8539,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8638,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
7885,0.0,0.0,1073.68,1.0,1.0,1.0,0.0,0.0263
,,,,,,,,
8826,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8843,6.0,0.0,1072.51,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,
8459,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8396,3.0,0.0,1072.96,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8727,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8617,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8238,6.0,1.0,1060.78,1.0,1.0,1.0,0.0,0.2346
,,,,,,,,
8432,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8807,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8611,12.0,0.0,1071.53,1.0,1.0,1.0,0.0,0.0694
,,,,,,,,
8928,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8577,8.0,0.0,1072.22,1.0,1.0,1.0,0.0,0.0557
,,,,,,,,
8846,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,
8720,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
7773,17.0,0.0,1070.7,1.0,1.0,1.0,0.0,0.0835
,,,,,,,,
8676,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0493
,,,,,,,,
8800,5.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8574,3.0,1.0,1063.61,1.0,1.0,1.0,0.0,0.2255
,,,,,,,,
8947,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8848,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8914,17.0,0.0,1068.14,1.0,1.0,1.0,0.0,0.0873
,,,,,,,,
8657,14.0,1.0,1061.84,1.0,1.0,1.0,0.0,0.2631
,,,,,,,,
8796,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8232,3.0,0.0,1073.12,1.0,1.0,1.0,0.0,0.0376
,,,,,,,,
7794,6.0,0.0,1072.68,1.0,1.0,1.0,0.0,0.0463
,,,,,,,,
8355,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.038
,,,,,,,,
8949,6.0,0.0,1072.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8876,9.0,0.0,1072.0,1.0,1.0,1.0,0.0,0.0601
,,,,,,,,
8397,0.0,1.0,1064.26,1.0,1.0,1.0,0.0,0.2148
,,,,,,,,
8903,3.0,1.0,1063.67,1.0,1.0,1.0,0.0,0.2266
,,,,,,,,
8564,9.0,0.0,1072.04,1.0,1.0,1.0,0.0,0.0591
,,,,,,,,
8458,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,
8955,3.0,1.0,1063.66,1.0,1.0,1.0,0.0,0.2268
,,,,,,,,
8765,3.0,0.0,1073.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8627,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8888,6.0,1.0,1063.16,1.0,1.0,1.0,0.0,0.2368
,,,,,,,,
8364,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8495,3.0,0.0,1073.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8633,5.0,0.0,1072.72,1.0,1.0,1.0,0.0,0.0457
,,,,,,,,
8424,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8936,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8930,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8768,9.0,1.0,1062.68,1.0,1.0,1.0,0.0,0.2465
,,,,,,,,
8902,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8954,2.0,0.0,1073.17,1.0,1.0,1.0,0.0,0.0366
,,,,,,,,
8589,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8635,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8925,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8394,3.0,0.0,1073.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8854,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8552,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8949,0.0,0.0,1073.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8929,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8658,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8769,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8757,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8909,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8861,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8772,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8739,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8318,6.0,0.0,1072.6,1.0,1.0,1.0,0.0,0.0481
,,,,,,,,
8777,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8855,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8870,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8316,0.0,1.0,1064.28,1.0,1.0,1.0,0.0,0.2145
,,,,,,,,
8815,2.0,0.0,1073.19,1.0,1.0,1.0,0.0,0.0362
,,,,,,,,
8956,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8640,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8296,3.0,0.0,1073.11,1.0,1.0,1.0,0.0,0.0378
,,,,,,,,
8911,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8794,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8635,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
10380,12.0,1.0,1061.9,1.0,1.0,1.0,0.0,0.2621
,,,,,,,,
8641,6.0,0.0,1072.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8455,6.0,0.0,1072.57,1.0,1.0,1.0,0.0,0.0486
,,,,,,,,
8864,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8679,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8808,6.0,0.0,1072.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8149,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8862,3.0,1.0,1063.68,1.0,1.0,1.0,0.0,0.2265
,,,,,,,,
8817,9.0,2.0,1063.77,1.0,1.0,1.0,0.0,0.2246
,,,,,,,,
8834,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8356,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8524,0.0,0.0,1073.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8845,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8894,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8790,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8923,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0365
,,,,,,,,
8880,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8839,2.0,0.0,1073.18,1.0,1.0,1.0,0.0,0.0363
,,,,,,,,
8657,9.0,1.0,1062.69,1.0,1.0,1.0,0.0,0.2462
,,,,,,,,
8945,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8184,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8922,0.0,1.0,1064.18,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,
8673,0.0,0.0,1073.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8920,3.0,0.0,1073.0,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8839,0.0,0.0,1073.53,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8904,0.0,0.0,1073.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8552,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8842,3.0,0.0,1073.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8582,3.0,0.0,1073.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8785,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8572,0.0,0.0,1073.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8934,6.0,0.0,1072.5,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8955,0.0,0.0,1073.5,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8726,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8932,9.0,0.0,1071.98,1.0,1.0,1.0,0.0,0.0603
,,,,,,,,
8755,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8685,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8652,3.0,0.0,1073.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8800,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8188,0.0,0.0,1073.64,1.0,1.0,1.0,0.0,0.0273
,,,,,,,,
8782,0.0,0.0,1073.54,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8732,3.0,0.0,1072.9,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8680,0.0,2.0,1065.32,1.0,1.0,1.0,0.0,0.1936
,,,,,,,,
8904,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8428,0.0,0.0,1073.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8877,3.0,0.0,1073.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8717,3.0,0.0,1073.04,1.0,1.0,1.0,0.0,0.0392
