capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
9051,15.0,1.0,,,,,,
2971.0,3.0,0.0,1094.12,0.97,0.99,0.98,0.02,0.1757
2056.0,3.0,3.0,,,,,,
761.0,6.0,1.0,,,,,,
,,,,,,,,
3614.0,5.0,1.0,,,,,,
8674,-3.0,1.0,,,,,,
5673.0,0.0,0.0,1093.76,0.93,0.96,0.95,0.03,0.1397
5954.0,-3.0,2.0,,,,,,
4847.0,8.0,0.0,,,,,,
,,,,,,,,
1602.0,2.0,0.0,,,,,,
2524.0,6.0,2.0,,,,,,
5251.0,3.0,2.0,1073.45,0.88,0.92,0.9,0.04,0.1531
7912,7.0,2.0,,,,,,
,,,,,,,,
2045.0,3.0,0.0,,,,,,
2495.0,2.0,0.0,1081.27,0.96,0.97,0.96,0.01,0.0207
9006,0.0,0.0,,,,,,
,,,,,,,,
7018.0,1.0,4.0,,,,,,
6511.0,11.0,3.0,1064.85,0.95,0.97,0.96,0.02,0.1938
8155,30.0,5.0,,,,,,
,,,,,,,,
2899.0,6.0,2.0,,,,,,
2990.0,0.0,4.0,1060.33,0.81,0.78,0.8,0.03,0.1564
7537.0,23.0,10.0,,,,,,
,,,,,,,,
6847.0,2.0,0.0,,,,,,
2692.0,0.0,3.0,,,,,,
948.0,9.0,1.0,1074.48,0.94,0.97,0.95,0.03,0.1353
7842,14.0,12.0,,,,,,
,,,,,,,,
9933,7.0,2.0,,,,,,
824.0,2.0,2.0,1065.71,0.96,0.98,0.97,0.02,0.1914
6806.0,10.0,4.0,,,,,,
,,,,,,,,
6825.0,14.0,5.0,,,,,,
10009,11.0,4.0,,,,,,
3287.0,-1.0,7.0,1094.38,0.97,0.98,0.97,0.01,0.1695
2640.0,0.0,1.0,,,,,,
2542.0,3.0,1.0,,,,,,
,,,,,,,,
-822.0,6.0,0.0,,,,,,
2703.0,5.0,3.0,,,,,,
2871.0,0.0,1.0,1091.06,0.9,0.94,0.92,0.04,0.1508
1308.0,1.0,2.0,,,,,,
7911,14.0,4.0,,,,,,
,,,,,,,,
2303.0,6.0,5.0,,,,,,
9352,15.0,1.0,,,,,,
5368.0,7.0,2.0,1092.88,0.97,0.99,0.98,0.02,0.2004
2757.0,3.0,4.0,,,,,,
6353.0,14.0,1.0,,,,,,
,,,,,,,,
1592.0,2.0,0.0,,,,,,
0.0,2.0,0.0,1070.22,0.85,0.85,0.85,0.0,0.0558
7905,0.0,4.0,,,,,,
,,,,,,,,
9546,3.0,0.0,,,,,,
5123.0,10.0,0.0,,,,,,
1998.0,3.0,1.0,1096.18,0.96,0.97,0.96,0.01,0.1225
474.0,0.0,1.0,,,,,,
7029.0,6.0,6.0,,,,,,
,,,,,,,,
5338.0,5.0,2.0,,,,,,
5941.0,0.0,1.0,1065.95,1.0,1.0,1.0,0.0,0.2498
8246,60.0,15.0,,,,,,
,,,,,,,,
0.0,3.0,0.0,,,,,,
8261,1.0,0.0,1070.34,0.93,0.96,0.95,0.03,0.1334
2913.0,78.0,16.0,,,,,,
,,,,,,,,
2388.0,0.0,3.0,,,,,,
9690,3.0,0.0,,,,,,
0.0,5.0,0.0,1094.66,0.96,0.98,0.97,0.02,0.1537
2062.0,-1.0,1.0,,,,,,
2977.0,98.0,16.0,,,,,,
,,,,,,,,
9937,8.0,0.0,,,,,,
4446.0,14.0,1.0,,,,,,
3934.0,4.0,8.0,1077.78,0.97,0.99,0.98,0.02,0.1502
6708.0,14.0,3.0,,,,,,
,,,,,,,,
2944.0,3.0,1.0,,,,,,
4232.0,0.0,1.0,,,,,,
1636.0,3.0,0.0,1089.65,0.89,0.93,0.91,0.04,0.168
8233,-2.0,2.0,,,,,,
6071.0,15.0,16.0,,,,,,
,,,,,,,,
1200.0,5.0,4.0,,,,,,
4152.0,9.0,1.0,,,,,,
5031.0,6.0,3.0,1075.47,1.0,1.0,1.0,0.0,0.2329
7894,98.0,16.0,,,,,,
,,,,,,,,
7976,30.0,16.0,1044.41,1.0,1.0,1.0,0.0,0.2746
,,,,,,,,
1660.0,3.0,2.0,,,,,,
5006.0,4.0,0.0,,,,,,
2925.0,4.0,3.0,1077.29,0.96,0.97,0.96,0.01,0.1507
7543,29.0,14.0,,,,,,
,,,,,,,,
1983.0,3.0,1.0,,,,,,
2515.0,12.0,5.0,,,,,,
1133.0,6.0,3.0,1093.76,0.96,0.98,0.97,0.02,0.1718
9504,7.0,5.0,,,,,,
7364.0,21.0,6.0,,,,,,
,,,,,,,,
5693.0,5.0,4.0,,,,,,
5889.0,-1.0,0.0,,,,,,
5525.0,4.0,3.0,1090.23,0.89,0.93,0.91,0.04,0.1564
8233,1.0,3.0,,,,,,
2328.0,29.0,16.0,,,,,,
,,,,,,,,
1097.0,5.0,4.0,,,,,,
1297.0,0.0,0.0,,,,,,
8103,3.0,0.0,1080.69,0.92,0.94,0.93,0.02,0.0889
4691.0,10.0,4.0,,,,,,
,,,,,,,,
3337.0,5.0,1.0,,,,,,
2685.0,2.0,2.0,,,,,,
9462,6.0,3.0,1076.88,0.95,0.98,0.96,0.03,0.1551
4044.0,5.0,0.0,,,,,,
,,,,,,,,
3398.0,0.0,1.0,,,,,,
8383,5.0,4.0,1062.68,0.95,0.97,0.96,0.02,0.1825
,,,,,,,,
986.0,1.0,1.0,,,,,,
7449.0,0.0,3.0,,,,,,
62.0,3.0,0.0,1079.76,1.0,1.0,1.0,0.0,0.1622
8789,30.0,16.0,,,,,,
,,,,,,,,
6443.0,6.0,6.0,,,,,,
8684,4.0,3.0,1065.7,0.95,0.98,0.96,0.03,0.1734
4791.0,2.0,1.0,,,,,,
,,,,,,,,
2890.0,-2.0,0.0,,,,,,
4900.0,4.0,0.0,,,,,,
9664,3.0,1.0,1077.47,0.95,0.97,0.96,0.02,0.1289
5783.0,10.0,1.0,,,,,,
,,,,,,,,
2848.0,5.0,0.0,,,,,,
8818,3.0,1.0,1061.94,0.94,0.97,0.95,0.03,0.1264
,,,,,,,,
505.0,7.0,4.0,,,,,,
547.0,6.0,4.0,,,,,,
2907.0,0.0,3.0,1086.72,0.85,0.91,0.88,0.06,0.1736
6100.0,2.0,2.0,,,,,,
7671,25.0,4.0,,,,,,
,,,,,,,,
2917.0,3.0,1.0,,,,,,
8554,48.0,14.0,1057.53,1.0,1.0,1.0,0.0,0.2488
,,,,,,,,
0.0,3.0,0.0,,,,,,
3131.0,2.0,2.0,,,,,,
4620.0,3.0,4.0,1076.16,0.93,0.96,0.95,0.03,0.1423
7752,30.0,5.0,,,,,,
,,,,,,,,
3264.0,4.0,0.0,,,,,,
8562,18.0,2.0,1058.31,0.97,0.99,0.98,0.02,0.1393
,,,,,,,,
2018.0,3.0,1.0,,,,,,
1645.0,2.0,0.0,1064.57,0.91,0.96,0.94,0.05,0.1438
8135,7.0,2.0,,,,,,
,,,,,,,,
0.0,5.0,0.0,,,,,,
696.0,5.0,2.0,,,,,,
-1639.0,-2.0,0.0,1092.54,0.86,0.87,0.86,0.01,0.0852
7955,2.0,2.0,,,,,,
0.0,6.0,0.0,,,,,,
,,,,,,,,
0.0,-1.0,0.0,,,,,,
2710.0,1.0,1.0,,,,,,
1132.0,2.0,0.0,1099.61,0.96,0.97,0.96,0.01,0.0538
2792.0,5.0,0.0,,,,,,
8797,0.0,0.0,,,,,,
,,,,,,,,
2820.0,2.0,1.0,,,,,,
3483.0,2.0,1.0,,,,,,
2821.0,-2.0,3.0,1091.69,0.94,0.97,0.95,0.03,0.1812
8787,1.0,3.0,,,,,,
6110.0,0.0,3.0,,,,,,
,,,,,,,,
2630.0,1.0,0.0,,,,,,
1410.0,3.0,1.0,,,,,,
0.0,3.0,0.0,1096.14,0.94,0.97,0.95,0.03,0.0922
1646.0,3.0,0.0,,,,,,
9275,1.0,1.0,,,,,,
,,,,,,,,
6416.0,-3.0,6.0,,,,,,
7443.0,5.0,0.0,1069.8,0.95,0.97,0.96,0.02,0.1245
8482,7.0,2.0,,,,,,
,,,,,,,,
1547.0,4.0,3.0,,,,,,
3452.0,7.0,0.0,,,,,,
4082.0,10.0,3.0,1094.94,0.96,0.98,0.97,0.02,0.1481
6555.0,5.0,6.0,,,,,,
8678,11.0,2.0,,,,,,
,,,,,,,,
1210.0,0.0,3.0,,,,,,
2198.0,8.0,2.0,1063.0,0.89,0.94,0.92,0.05,0.1989
7984,11.0,1.0,,,,,,
,,,,,,,,
4169.0,8.0,1.0,,,,,,
2428.0,5.0,4.0,,,,,,
9029,6.0,6.0,1079.93,0.95,0.98,0.96,0.03,0.1429
2479.0,16.0,0.0,,,,,,
,,,,,,,,
5630.0,3.0,3.0,,,,,,
0.0,4.0,0.0,,,,,,
4166.0,4.0,4.0,1094.9,0.93,0.96,0.95,0.03,0.1169
8367,0.0,1.0,,,,,,
7510.0,3.0,0.0,,,,,,
,,,,,,,,
-945.0,4.0,0.0,,,,,,
8283,2.0,3.0,,,,,,
5097.0,2.0,0.0,1075.86,0.91,0.95,0.93,0.04,0.1055
6117.0,0.0,1.0,,,,,,
,,,,,,,,
2238.0,1.0,0.0,,,,,,
5753.0,0.0,0.0,,,,,,
2901.0,8.0,1.0,1086.76,0.97,0.98,0.97,0.01,0.1218
9522,11.0,2.0,,,,,,
,,,,,,,,
1998.0,3.0,4.0,,,,,,
8312,0.0,0.0,1061.62,0.95,0.97,0.96,0.02,0.0833
,,,,,,,,
7440.0,2.0,2.0,,,,,,
1282.0,6.0,1.0,,,,,,
678.0,0.0,3.0,1091.26,0.88,0.88,0.88,0.0,0.1428
4021.0,0.0,4.0,,,,,,
7828,0.0,0.0,,,,,,
,,,,,,,,
4126.0,1.0,1.0,,,,,,
1519.0,0.0,2.0,,,,,,
9040,9.0,1.0,1077.53,0.96,0.98,0.97,0.02,0.1592
2671.0,2.0,0.0,,,,,,
,,,,,,,,
2807.0,4.0,1.0,,,,,,
8353,8.0,1.0,,,,,,
1064.0,0.0,0.0,1095.56,0.96,0.98,0.97,0.02,0.1359
2958.0,0.0,1.0,,,,,,
3227.0,5.0,0.0,,,,,,
,,,,,,,,
2975.0,0.0,2.0,,,,,,
8101,3.0,0.0,1069.53,0.92,0.94,0.93,0.02,0.0725
682.0,-1.0,0.0,,,,,,
,,,,,,,,
2662.0,6.0,1.0,,,,,,
9750,8.0,0.0,,,,,,
2516.0,3.0,2.0,1096.03,0.97,0.99,0.98,0.02,0.1374
5343.0,10.0,0.0,,,,,,
7079.0,3.0,3.0,,,,,,
,,,,,,,,
3154.0,1.0,5.0,,,,,,
1708.0,2.0,1.0,1068.78,0.95,0.97,0.96,0.02,0.1157
8518,-1.0,0.0,,,,,,
,,,,,,,,
3430.0,15.0,1.0,,,,,,
4905.0,1.0,2.0,,,,,,
5051.0,5.0,1.0,1086.58,0.86,0.88,0.87,0.02,0.2053
5104.0,3.0,4.0,,,,,,
7924,3.0,1.0,,,,,,
,,,,,,,,
5663.0,3.0,4.0,,,,,,
1848.0,0.0,0.0,,,,,,
10252,9.0,0.0,1079.66,0.97,0.99,0.98,0.02,0.1099
5178.0,4.0,1.0,,,,,,
,,,,,,,,
5939.0,0.0,3.0,,,,,,
8775,2.0,0.0,1071.86,0.96,0.97,0.96,0.01,0.1301
432.0,-1.0,1.0,,,,,,
,,,,,,,,
8390,8.0,0.0,,,,,,
4266.0,11.0,3.0,1068.99,0.97,0.98,0.97,0.01,0.1583
5497.0,6.0,1.0,,,,,,
,,,,,,,,
2995.0,2.0,2.0,,,,,,
7973,-1.0,3.0,,,,,,
5811.0,4.0,1.0,1071.52,0.84,0.85,0.84,0.01,0.152
2025.0,8.0,0.0,,,,,,
,,,,,,,,
2992.0,8.0,0.0,,,,,,
9699,2.0,2.0,,,,,,
524.0,-2.0,0.0,1080.04,0.94,0.97,0.95,0.03,0.0646
2687.0,0.0,0.0,,,,,,
,,,,,,,,
5506.0,4.0,2.0,,,,,,
4746.0,3.0,0.0,1061.63,0.84,0.84,0.84,0.0,0.1475
7881,-2.0,1.0,,,,,,
,,,,,,,,
2959.0,0.0,1.0,,,,,,
0.0,2.0,0.0,,,,,,
1402.0,6.0,0.0,1076.4,0.9,0.94,0.92,0.04,0.1068
8144,2.0,2.0,,,,,,
,,,,,,,,
2952.0,3.0,1.0,,,,,,
8269,10.0,2.0,1063.25,0.94,0.97,0.95,0.03,0.2127
4531.0,1.0,1.0,,,,,,
,,,,,,,,
2934.0,2.0,0.0,,,,,,
9234,6.0,0.0,,,,,,
2185.0,1.0,2.0,1081.78,0.97,0.98,0.97,0.01,0.0638
662.0,3.0,0.0,,,,,,
,,,,,,,,
2995.0,13.0,2.0,,,,,,
9246,3.0,2.0,,,,,,
2611.0,3.0,0.0,1082.66,0.94,0.97,0.95,0.03,0.1617
2948.0,2.0,1.0,,,,,,
,,,,,,,,
-707.0,4.0,0.0,,,,,,
3110.0,0.0,0.0,,,,,,
0.0,6.0,0.0,1099.24,0.92,0.95,0.94,0.03,0.0191
0.0,3.0,0.0,,,,,,
8177,4.0,0.0,,,,,,
,,,,,,,,
3367.0,21.0,6.0,,,,,,
8930,9.0,4.0,,,,,,
4970.0,4.0,8.0,1095.42,0.96,0.98,0.97,0.02,0.1386
7113.0,8.0,1.0,,,,,,
4416.0,3.0,0.0,,,,,,
,,,,,,,,
5633.0,7.0,7.0,,,,,,
8341,5.0,6.0,,,,,,
2680.0,9.0,6.0,1096.08,0.95,0.97,0.96,0.02,0.1144
6576.0,3.0,2.0,,,,,,
2371.0,2.0,0.0,,,,,,
,,,,,,,,
6807.0,5.0,3.0,,,,,,
7971,2.0,3.0,,,,,,
2306.0,0.0,1.0,1068.96,0.86,0.87,0.86,0.01,0.1885
90.0,4.0,1.0,,,,,,
,,,,,,,,
1295.0,3.0,0.0,,,,,,
5306.0,0.0,0.0,,,,,,
349.0,3.0,1.0,1089.05,0.96,0.97,0.96,0.01,0.0651
8970,0.0,0.0,,,,,,
,,,,,,,,
2339.0,7.0,1.0,,,,,,
9727,1.0,6.0,,,,,,
2491.0,4.0,2.0,1093.28,0.94,0.97,0.95,0.03,0.1495
2775.0,4.0,1.0,,,,,,
0.0,4.0,0.0,,,,,,
,,,,,,,,
4157.0,2.0,3.0,,,,,,
7939,12.0,3.0,,,,,,
3881.0,6.0,1.0,1089.8,0.89,0.94,0.92,0.05,0.1661
5628.0,6.0,2.0,,,,,,
5828.0,4.0,0.0,,,,,,
,,,,,,,,
2983.0,6.0,2.0,,,,,,
4143.0,2.0,3.0,,,,,,
8713,2.0,2.0,1092.84,0.94,0.97,0.95,0.03,0.1583
2163.0,4.0,1.0,,,,,,
6501.0,1.0,0.0,,,,,,
,,,,,,,,
2943.0,14.0,5.0,,,,,,
3192.0,3.0,0.0,,,,,,
8083,-2.0,2.0,1074.13,0.89,0.93,0.91,0.04,0.1478
2603.0,5.0,1.0,,,,,,
,,,,,,,,
2950.0,14.0,4.0,,,,,,
3615.0,8.0,0.0,,,,,,
7932,5.0,3.0,1090.32,0.88,0.9,0.89,0.02,0.1527
5075.0,1.0,2.0,,,,,,
2666.0,0.0,2.0,,,,,,
,,,,,,,,
5946.0,14.0,7.0,,,,,,
8069,1.0,4.0,,,,,,
3237.0,5.0,4.0,1091.87,0.89,0.93,0.91,0.04,0.1236
245.0,0.0,2.0,,,,,,
2860.0,2.0,0.0,,,,,,
,,,,,,,,
4238.0,10.0,3.0,,,,,,
6632.0,2.0,3.0,,,,,,
1910.0,5.0,3.0,1092.14,0.92,0.96,0.94,0.04,0.1511
2270.0,3.0,0.0,,,,,,
8260,5.0,2.0,,,,,,
,,,,,,,,
5383.0,10.0,3.0,,,,,,
100.0,1.0,1.0,,,,,,
2557.0,1.0,1.0,1089.01,0.91,0.95,0.93,0.04,0.2028
2783.0,0.0,1.0,,,,,,
8129,6.0,1.0,,,,,,
,,,,,,,,
2962.0,3.0,0.0,,,,,,
8143,0.0,1.0,,,,,,
2352.0,4.0,0.0,1076.72,0.89,0.93,0.91,0.04,0.0691
4287.0,2.0,0.0,,,,,,
,,,,,,,,
2514.0,5.0,1.0,,,,,,
8150,8.0,1.0,,,,,,
2025.0,0.0,0.0,1092.57,0.91,0.96,0.94,0.05,0.1326
2733.0,0.0,1.0,,,,,,
-1329.0,2.0,0.0,,,,,,
,,,,,,,,
7947,16.0,2.0,,,,,,
5311.0,9.0,3.0,1064.08,0.91,0.94,0.93,0.03,0.2154
4882.0,2.0,1.0,,,,,,
,,,,,,,,
7186.0,4.0,1.0,,,,,,
8556,6.0,3.0,1070.47,0.95,0.97,0.96,0.02,0.1491
264.0,9.0,0.0,,,,,,
,,,,,,,,
4263.0,24.0,4.0,,,,,,
2440.0,4.0,1.0,,,,,,
416.0,6.0,2.0,1093.04,0.95,0.97,0.96,0.02,0.1752
2369.0,12.0,1.0,,,,,,
8544,0.0,0.0,,,,,,
,,,,,,,,
2986.0,6.0,0.0,,,,,,
3042.0,0.0,1.0,,,,,,
2959.0,1.0,0.0,1074.17,0.87,0.89,0.88,0.02,0.1167
7824,4.0,1.0,,,,,,
,,,,,,,,
3415.0,2.0,0.0,,,,,,
8475,1.0,3.0,,,,,,
1485.0,7.0,1.0,1094.82,0.93,0.96,0.95,0.03,0.1185
2844.0,1.0,2.0,,,,,,
0.0,2.0,0.0,,,,,,
,,,,,,,,
7610.0,2,0.0,,,,,,
1508.0,0.0,0.0,1055.08,0.78,0.72,0.75,0.06,0.0186
,,,,,,,,
5883.0,13.0,7.0,,,,,,
2715.0,11.0,6.0,,,,,,
4376.0,6.0,1.0,1095.41,0.96,0.98,0.97,0.02,0.1388
6932.0,-1.0,3.0,,,,,,
9705,3.0,0.0,,,,,,
,,,,,,,,
3604.0,21.0,3.0,,,,,,
1859.0,4.0,0.0,,,,,,
5208.0,3.0,4.0,1096.4,0.96,0.97,0.96,0.01,0.118
10162,-1.0,0.0,,,,,,
3324.0,1.0,3.0,,,,,,
,,,,,,,,
2025.0,1.0,2.0,,,,,,
4744.0,2.0,1.0,,,,,,
9490,3.0,1.0,1093.52,0.95,0.97,0.96,0.02,0.1657
5653.0,0.0,1.0,,,,,,
-231.0,3.0,0.0,,,,,,
,,,,,,,,
2363.0,1.0,0.0,,,,,,
7992,0.0,0.0,,,,,,
421.0,0.0,0.0,1087.83,0.88,0.88,0.88,0.0,0.0114
1931.0,0.0,0.0,,,,,,
,,,,,,,,
5753.0,1.0,2.0,,,,,,
8769,2.0,2.0,,,,,,
5222.0,10.0,2.0,1092.32,0.94,0.97,0.95,0.03,0.1686
1370.0,7.0,1.0,,,,,,
6282.0,1.0,0.0,,,,,,
,,,,,,,,
2187.0,3.0,2.0,,,,,,
1380.0,0.0,3.0,,,,,,
8393,5.0,0.0,1077.3,0.96,0.97,0.96,0.01,0.1479
5044.0,4.0,1.0,,,,,,
,,,,,,,,
8070,2.0,4.0,,,,,,
5241.0,3.0,5.0,,,,,,
1223.0,2.0,1.0,1093.65,0.9,0.94,0.92,0.04,0.099
-1649.0,-2.0,0.0,,,,,,
348.0,1.0,0.0,,,,,,
,,,,,,,,
2991.0,2.0,0.0,,,,,,
-433.0,5.0,0.0,1070.87,0.94,0.96,0.95,0.02,0.0833
8795,0.0,1.0,,,,,,
,,,,,,,,
8162,0.0,1.0,1045.48,0.89,0.93,0.91,0.04,0.214
,,,,,,,,
4585.0,1.0,5.0,,,,,,
1537.0,4.0,1.0,,,,,,
5135.0,3.0,1.0,1075.78,0.93,0.95,0.94,0.02,0.1462
8163,5.0,0.0,,,,,,
,,,,,,,,
7948,8.0,5.0,,,,,,
3093.0,3.0,4.0,,,,,,
2430.0,3.0,6.0,1092.39,0.89,0.92,0.91,0.03,0.1232
5124.0,4.0,3.0,,,,,,
6595.0,6.0,0.0,,,,,,
,,,,,,,,
2145.0,0.0,0.0,,,,,,
5515.0,3.0,1.0,,,,,,
6651.0,0.0,0.0,1080.93,0.96,0.97,0.96,0.01,0.0698
9315,-1.0,0.0,,,,,,
,,,,,,,,
8201,0.0,0.0,,,,,,
2786.0,0.0,1.0,1059.45,0.91,0.94,0.93,0.03,0.1117
,,,,,,,,
8501,5.0,10.0,,,,,,
3110.0,8.0,4.0,,,,,,
6295.0,4.0,3.0,1094.67,0.97,0.99,0.98,0.02,0.1647
2665.0,1.0,2.0,,,,,,
279.0,11.0,1.0,,,,,,
,,,,,,,,
6932.0,9.0,2.0,,,,,,
7950,2.0,0.0,,,,,,
