capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
8392,6.0,0.0,1061.54,0.99,1.0,0.99,0.01,0.0483
,,,,,,,,
8751,8.0,2.0,1052.87,0.99,0.99,0.99,0.0,0.2251
,,,,,,,,
8827,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8616,3.0,1.0,1051.9,0.98,0.99,0.98,0.01,0.2299
,,,,,,,,
8868,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8548,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
8042,6.0,0.0,1060.93,0.98,0.99,0.98,0.01,0.0471
,,,,,,,,
8905,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8532,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
7648,0.0,0.0,1052.42,0.87,0.82,0.84,0.05,0.0255
,,,,,,,,
8660,5.0,2.0,1052.47,0.98,0.99,0.98,0.01,0.2147
,,,,,,,,
8444,2.0,0.0,1062.71,0.99,0.99,0.99,0.0,0.0349
,,,,,,,,
8865,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
7837,0.0,0.0,1060.9,0.96,0.97,0.96,0.01,0.0261
,,,,,,,,
8017,4.0,0.0,1058.38,0.96,0.97,0.96,0.01,0.0403
,,,,,,,,
8939,0.0,1.0,1052.36,0.98,0.99,0.98,0.01,0.2208
,,,,,,,,
8832,2.0,0.0,1062.14,0.99,1.0,0.99,0.01,0.0362
,,,,,,,,
8546,3.0,0.0,1062.01,0.99,1.0,0.99,0.01,0.0387
,,,,,,,,
8218,8.0,0.0,1061.62,0.99,0.99,0.99,0.0,0.0545
,,,,,,,,
8895,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
7954,3.0,0.0,1060.46,0.96,0.97,0.96,0.01,0.0367
,,,,,,,,
8546,0.0,1.0,1052.42,0.98,0.99,0.98,0.01,0.2195
,,,,,,,,
7438,9.0,0.0,1049.88,0.86,0.8,0.83,0.06,0.0553
,,,,,,,,
8767,5.0,0.0,1061.64,0.99,1.0,0.99,0.01,0.0462
,,,,,,,,
8955,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
10513,3.0,1.0,1052.14,0.99,1.0,0.99,0.01,0.2362
,,,,,,,,
8703,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8926,5.0,0.0,1061.61,0.99,1.0,0.99,0.01,0.0467
,,,,,,,,
8324,21.0,0.0,1058.12,1.0,1.0,1.0,0.0,0.0988
,,,,,,,,
8328,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0278
,,,,,,,,
8971,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8680,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8574,0.0,1.0,1052.42,0.98,0.99,0.98,0.01,0.2195
,,,,,,,,
8830,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8878,0.0,1.0,1052.37,0.98,0.99,0.98,0.01,0.2206
,,,,,,,,
8837,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
9939,2.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
9232,6.0,0.0,1061.4,0.99,1.0,0.99,0.01,0.0511
,,,,,,,,
8791,6.0,1.0,1052.32,0.99,0.99,0.99,0.0,0.2406
,,,,,,,,
8886,2.0,0.0,1062.13,0.99,1.0,0.99,0.01,0.0364
,,,,,,,,
8796,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
7852,0.0,0.0,1060.99,0.96,0.97,0.96,0.01,0.0262
,,,,,,,,
8490,0.0,1.0,1052.44,0.98,0.99,0.98,0.01,0.2193
,,,,,,,,
8808,8.0,1.0,1052.08,0.99,0.99,0.99,0.0,0.2475
,,,,,,,,
7868,0.0,0.0,1060.99,0.96,0.97,0.96,0.01,0.0262
,,,,,,,,
8844,2.0,1.0,1052.04,0.98,0.99,0.98,0.01,0.2272
,,,,,,,,
8856,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8779,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8833,5.0,0.0,1061.63,0.99,1.0,0.99,0.01,0.0464
,,,,,,,,
8735,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0393
,,,,,,,,
8793,0.0,0.0,1062.39,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8066,4.0,1.0,1051.28,0.97,0.98,0.97,0.01,0.2314
,,,,,,,,
8735,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8930,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8734,2.0,0.0,1062.15,0.99,1.0,0.99,0.01,0.0359
,,,,,,,,
8570,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8501,0.0,0.0,1062.54,0.99,1.0,0.99,0.01,0.0283
,,,,,,,,
8523,6.0,0.0,1061.42,0.99,1.0,0.99,0.01,0.0487
,,,,,,,,
8638,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.039
,,,,,,,,
8639,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8712,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
7878,0.0,0.0,1060.98,0.96,0.97,0.96,0.01,0.0263
,,,,,,,,
8830,7.0,1.0,1052.24,0.99,0.99,0.99,0.0,0.2441
,,,,,,,,
8589,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8795,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
7604,3.0,0.0,1055.68,0.9,0.87,0.89,0.03,0.0355
,,,,,,,,
8255,3.0,0.0,1061.52,0.98,0.99,0.98,0.01,0.0377
,,,,,,,,
8783,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8442,0.0,0.0,1063.01,0.99,0.99,0.99,0.0,0.0281
,,,,,,,,
8518,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
8808,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8576,9.0,1.0,1051.85,0.99,0.99,0.99,0.0,0.2501
,,,,,,,,
7724,0.0,0.0,1055.12,0.9,0.86,0.88,0.04,0.0257
,,,,,,,,
8460,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8699,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8001,3.0,0.0,1060.46,0.96,0.97,0.96,0.01,0.0368
,,,,,,,,
8851,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0397
,,,,,,,,
8786,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8834,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8227,3.0,1.0,1051.42,0.97,0.98,0.97,0.01,0.2286
,,,,,,,,
8701,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8568,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8683,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0391
,,,,,,,,
8228,3.0,0.0,1061.52,0.98,0.99,0.98,0.01,0.0376
,,,,,,,,
8448,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8850,11.0,1.0,1051.57,0.99,0.99,0.99,0.0,0.2577
,,,,,,,,
8085,13.0,0.0,1060.9,0.99,0.99,0.99,0.0,0.071
,,,,,,,,
8844,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8822,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8781,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8884,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8650,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8729,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8482,3.0,1.0,1051.93,0.98,0.99,0.98,0.01,0.2294
,,,,,,,,
8691,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8493,3.0,0.0,,,,,,
7346.0,0.0,2.0,1068.19,0.99,0.99,0.99,0.0,0.1159
,,,,,,,,
8370,0.0,0.0,1063.06,0.99,0.99,0.99,0.0,0.0279
,,,,,,,,
8698,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8829,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8378,3.0,0.0,1062.54,0.99,0.99,0.99,0.0,0.0381
,,,,,,,,
8637,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.039
,,,,,,,,
8933,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8124,0.0,0.0,1060.27,0.98,0.99,0.98,0.01,0.0271
,,,,,,,,
8775,6.0,0.0,1061.47,0.99,1.0,0.99,0.01,0.0496
,,,,,,,,
8849,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8776,8.0,0.0,1061.13,0.99,1.0,0.99,0.01,0.0564
,,,,,,,,
8518,3.0,0.0,1062.02,0.99,1.0,0.99,0.01,0.0386
,,,,,,,,
8483,3.0,0.0,1062.53,0.99,0.99,0.99,0.0,0.0384
,,,,,,,,
7980,2.0,0.0,1060.63,0.96,0.97,0.96,0.01,0.0334
,,,,,,,,
8269,4.0,0.0,1061.34,0.98,0.99,0.98,0.01,0.0411
,,,,,,,,
8753,9.0,0.0,1060.96,0.99,1.0,0.99,0.01,0.0597
,,,,,,,,
8234,0.0,0.0,1062.03,0.98,0.99,0.98,0.01,0.0274
,,,,,,,,
8398,0.0,0.0,1063.05,0.99,0.99,0.99,0.0,0.028
,,,,,,,,
8640,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8692,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0391
,,,,,,,,
8769,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8893,6.0,0.0,1061.45,0.99,1.0,0.99,0.01,0.05
,,,,,,,,
8866,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0397
,,,,,,,,
8205,0.0,0.0,1062.03,0.98,0.99,0.98,0.01,0.0274
,,,,,,,,
8534,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
8870,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8764,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8932,0.0,0.0,1060.55,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8567,3.0,0.0,1062.01,0.99,1.0,0.99,0.01,0.0387
,,,,,,,,
8835,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8780,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
10488,0.0,0.0,1062.2,0.99,1.0,0.99,0.01,0.035
,,,,,,,,
8263,3.0,1.0,1051.41,0.97,0.98,0.97,0.01,0.2287
,,,,,,,,
7439,3.0,0.0,1047.15,0.82,0.74,0.78,0.08,0.035
,,,,,,,,
8439,8.0,0.0,1061.19,0.99,1.0,0.99,0.01,0.0552
,,,,,,,,
8739,6.0,0.0,1061.47,0.99,1.0,0.99,0.01,0.0495
,,,,,,,,
8754,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.2201
,,,,,,,,
8872,2.0,0.0,1062.14,0.99,1.0,0.99,0.01,0.0363
,,,,,,,,
7950,0.0,0.0,1060.97,0.96,0.97,0.96,0.01,0.0265
,,,,,,,,
8441,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0281
,,,,,,,,
8784,3.0,1.0,1051.88,0.98,0.99,0.98,0.01,0.2304
,,,,,,,,
8827,3.0,1.0,1051.87,0.98,0.99,0.98,0.01,0.2306
,,,,,,,,
8751,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8480,3.0,0.0,1060.53,0.99,0.99,0.99,0.0,0.0384
,,,,,,,,
8910,3.0,1.0,1051.86,0.98,0.99,0.98,0.01,0.2308
,,,,,,,,
8893,11.0,2.0,1052.56,0.99,0.99,0.99,0.0,0.2358
,,,,,,,,
8659,2.0,0.0,1062.17,0.99,1.0,0.99,0.01,0.0356
,,,,,,,,
8791,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8748,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8636,2.0,0.0,1062.17,0.99,1.0,0.99,0.01,0.0356
,,,,,,,,
8699,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.22
,,,,,,,,
8906,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8631,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0389
,,,,,,,,
8495,6.0,0.0,1061.51,0.99,1.0,0.99,0.01,0.0487
,,,,,,,,
8543,0.0,1.0,1052.35,0.98,0.99,0.98,0.01,0.2194
,,,,,,,,
8685,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8093,0.0,0.0,1062.05,0.98,0.99,0.98,0.01,0.027
,,,,,,,,
8932,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8505,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
8353,3.0,0.0,1062.55,0.99,0.99,0.99,0.0,0.038
,,,,,,,,
8922,6.0,1.0,1052.4,0.99,0.99,0.99,0.0,0.241
,,,,,,,,
8755,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8748,2.0,0.0,1062.15,0.99,1.0,0.99,0.01,0.0359
,,,,,,,,
8794,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8812,0.0,1.0,1052.38,0.98,0.99,0.98,0.01,0.2203
,,,,,,,,
8774,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0394
,,,,,,,,
8743,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8935,2.0,0.0,1062.12,0.99,1.0,0.99,0.01,0.0366
,,,,,,,,
8747,5.0,0.0,1061.64,0.99,1.0,0.99,0.01,0.0461
,,,,,,,,
8582,6.0,0.0,1061.5,0.99,1.0,0.99,0.01,0.0489
,,,,,,,,
8862,3.0,1.0,1051.86,0.98,0.99,0.98,0.01,0.2307
,,,,,,,,
8797,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8702,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8636,8.0,0.0,1061.05,0.99,1.0,0.99,0.01,0.0559
,,,,,,,,
8825,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8577,3.0,0.0,1061.92,0.99,1.0,0.99,0.01,0.0388
,,,,,,,,
8598,6.0,0.0,1061.5,0.99,1.0,0.99,0.01,0.049
,,,,,,,,
8019,17.0,0.0,1059.42,0.98,0.98,0.98,0.0,0.0843
,,,,,,,,
8748,5.0,0.0,1061.64,0.99,1.0,0.99,0.01,0.0461
,,,,,,,,
8836,2.0,0.0,1062.14,0.99,1.0,0.99,0.01,0.0362
,,,,,,,,
8673,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0391
,,,,,,,,
8851,6.0,0.0,1061.46,0.99,1.0,0.99,0.01,0.0498
,,,,,,,,
9232,6.0,1.0,1052.34,0.99,0.99,0.99,0.0,0.2421
,,,,,,,,
8808,8.0,2.0,1053.18,0.99,0.99,0.99,0.0,0.2254
,,,,,,,,
8470,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8676,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8913,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8669,3.0,0.0,1062.0,0.99,1.0,0.99,0.01,0.0391
,,,,,,,,
8947,3.0,0.0,1061.95,0.99,1.0,0.99,0.01,0.04
,,,,,,,,
8703,3.0,0.0,1061.81,0.99,1.0,0.99,0.01,0.0392
,,,,,,,,
8755,5.0,0.0,1061.64,0.99,1.0,0.99,0.01,0.0461
,,,,,,,,
8842,6.0,0.0,1061.46,0.99,1.0,0.99,0.01,0.0498
,,,,,,,,
8823,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
9931,20.0,2.0,1051.24,1.0,1.0,1.0,0.0,0.2697
,,,,,,,,
8842,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8955,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8635,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8809,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8842,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8882,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8699,3.0,0.0,1061.99,0.99,1.0,0.99,0.01,0.0392
,,,,,,,,
8910,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8815,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8668,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8609,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
8912,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8690,6.0,0.0,1061.48,0.99,1.0,0.99,0.01,0.0493
,,,,,,,,
8629,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
7679,3.0,0.0,1058.31,0.92,0.91,0.92,0.01,0.0358
,,,,,,,,
8724,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8799,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8958,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8651,0.0,1.0,1052.41,0.98,0.99,0.98,0.01,0.2198
,,,,,,,,
8689,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8839,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8453,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8761,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8920,2.0,0.0,1062.12,0.99,1.0,0.99,0.01,0.0365
,,,,,,,,
8682,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8908,2.0,0.0,1062.12,0.99,1.0,0.99,0.01,0.0365
,,,,,,,,
8803,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8861,11.0,0.0,1060.61,0.99,1.0,0.99,0.01,0.0668
,,,,,,,,
8853,6.0,0.0,1061.46,0.99,1.0,0.99,0.01,0.0498
,,,,,,,,
8820,8.0,0.0,1061.12,0.99,1.0,0.99,0.01,0.0565
,,,,,,,,
8960,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8877,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8885,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8871,6.0,1.0,1052.31,0.99,0.99,0.99,0.0,0.2409
,,,,,,,,
8913,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0399
,,,,,,,,
8708,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8223,0.0,0.0,1062.03,0.98,0.99,0.98,0.01,0.0274
,,,,,,,,
8341,3.0,0.0,1062.55,0.99,0.99,0.99,0.0,0.038
,,,,,,,,
8937,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
10480,0.0,0.0,1062.2,0.99,1.0,0.99,0.01,0.0349
,,,,,,,,
8737,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8587,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8714,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8854,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8677,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
8766,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8400,0.0,0.0,1063.05,0.99,0.99,0.99,0.0,0.028
,,,,,,,,
8852,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8894,3.0,0.0,1061.96,0.99,1.0,0.99,0.01,0.0398
,,,,,,,,
8716,2.0,0.0,1062.16,0.99,1.0,0.99,0.01,0.0358
,,,,,,,,
8948,6.0,0.0,1061.44,0.99,1.0,0.99,0.01,0.0502
,,,,,,,,
8582,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8749,3.0,0.0,1061.98,0.99,1.0,0.99,0.01,0.0393
,,,,,,,,
8494,6.0,1.0,1051.42,0.98,0.99,0.98,0.01,0.2396
,,,,,,,,
8861,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8531,0.0,0.0,1062.53,0.99,1.0,0.99,0.01,0.0284
,,,,,,,,
8706,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.029
,,,,,,,,
8922,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8876,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8717,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0291
,,,,,,,,
8901,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
7423,11.0,0.0,1052.63,0.88,0.85,0.86,0.03,0.062
,,,,,,,,
8637,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8540,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0285
,,,,,,,,
10300,0.0,0.0,1062.24,0.99,1.0,0.99,0.01,0.0343
,,,,,,,,
8452,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0282
,,,,,,,,
8103,0.0,0.0,1062.05,0.98,0.99,0.98,0.01,0.027
,,,,,,,,
8889,9.0,1.0,1051.9,0.99,0.99,0.99,0.0,0.2511
,,,,,,,,
8979,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8131,3.0,0.0,1061.54,0.98,0.99,0.98,0.01,0.0373
,,,,,,,,
8833,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8931,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8866,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8763,0.0,0.0,1062.49,0.99,1.0,0.99,0.01,0.0292
,,,,,,,,
8595,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0287
,,,,,,,,
7590,3.0,0.0,1055.68,0.9,0.87,0.89,0.03,0.0355
,,,,,,,,
8282,0.0,0.0,1062.02,0.98,0.99,0.98,0.01,0.0276
,,,,,,,,
8834,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8889,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8919,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8597,0.0,1.0,1052.42,0.98,0.99,0.98,0.01,0.2196
,,,,,,,,
8846,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8983,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0299
,,,,,,,,
8387,0.0,0.0,1063.05,0.99,0.99,0.99,0.0,0.028
,,,,,,,,
8858,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0295
,,,,,,,,
8520,3.0,0.0,1062.02,0.99,1.0,0.99,0.01,0.0386
,,,,,,,,
8818,2.0,0.0,1062.14,0.99,1.0,0.99,0.01,0.0362
,,,,,,,,
8893,0.0,0.0,1062.47,0.99,1.0,0.99,0.01,0.0296
,,,,,,,,
8654,0.0,0.0,1062.51,0.99,1.0,0.99,0.01,0.0288
,,,,,,,,
8569,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8362,9.0,0.0,1061.03,0.99,1.0,0.99,0.01,0.0584
,,,,,,,,
8717,0.0,1.0,1052.4,0.98,0.99,0.98,0.01,0.22
,,,,,,,,
8867,2.0,0.0,1062.14,0.99,1.0,0.99,0.01,0.0363
,,,,,,,,
8664,0.0,0.0,1062.5,0.99,1.0,0.99,0.01,0.0289
,,,,,,,,
7467,3.0,0.0,1047.14,0.82,0.74,0.78,0.08,0.0351
,,,,,,,,
8925,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0298
,,,,,,,,
8914,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
8768,0.0,1.0,1052.39,0.98,0.99,0.98,0.01,0.2202
,,,,,,,,
8840,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0396
,,,,,,,,
8832,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8581,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8593,0.0,0.0,1062.52,0.99,1.0,0.99,0.01,0.0286
,,,,,,,,
8168,0.0,0.0,1062.04,0.98,0.99,0.98,0.01,0.0272
,,,,,,,,
8482,0.0,0.0,1063.04,0.99,0.99,0.99,0.0,0.0283
,,,,,,,,
8796,3.0,0.0,1061.97,0.99,1.0,0.99,0.01,0.0395
,,,,,,,,
8806,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8647,0.0,1.0,1052.41,0.98,0.99,0.98,0.01,0.2198
,,,,,,,,
8814,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0294
,,,,,,,,
8590,6.0,0.0,1061.5,0.99,1.0,0.99,0.01,0.049
,,,,,,,,
8778,0.0,0.0,1062.48,0.99,1.0,0.99,0.01,0.0293
,,,,,,,,
8911,0.0,0.0,1062.46,0.99,1.0,0.99,0.01,0.0297
,,,,,,,,
7974,0.0,1.0,1049.78,0.93,0.92,0.93,0.01,0.2175
,,,,,,,,
8859,0.0,1.0,1052.38,0.98,0.99,0.98,0.01,0.2205
,,,,,,,,
