capital-gain,hours-per-week,educational-num,Reward,Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,
8980,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8843,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8667,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8173,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8870,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8165,0.0,0.0,1038.64,1.0,1.0,1.0,0.0,0.0272
,,,,,,,,
8507,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0385
,,,,,,,,
8611,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8910,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8641,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8919,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8937,5.0,1.0,1028.06,1.0,1.0,1.0,0.0,0.2388
,,,,,,,,
8884,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8576,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8914,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8904,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8709,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8141,6.0,0.0,1037.62,1.0,1.0,1.0,0.0,0.0475
,,,,,,,,
8647,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8959,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8931,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8945,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8971,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8836,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8315,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0277
,,,,,,,,
8914,6.0,0.0,1037.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8614,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8626,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8908,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8899,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8934,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8944,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8500,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8859,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8825,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8762,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8754,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8856,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8895,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8748,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8402,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8856,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8757,3.0,1.0,1028.43,1.0,1.0,1.0,0.0,0.2314
,,,,,,,,
8699,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8655,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8935,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8827,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8530,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8571,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8741,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8579,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8766,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8975,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8978,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8750,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8964,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8924,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8737,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8620,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8738,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8958,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8919,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8477,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8794,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8813,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8871,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8531,6.0,0.0,1037.56,1.0,1.0,1.0,0.0,0.0488
,,,,,,,,
8373,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8835,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8392,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8601,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8918,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8613,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8969,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8939,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8810,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8515,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8984,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8979,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8551,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8761,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8937,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8782,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8710,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8702,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8622,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8921,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8731,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8435,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8503,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8391,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8269,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8751,0.0,1.0,1028.94,1.0,1.0,1.0,0.0,0.2212
,,,,,,,,
8882,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0296
,,,,,,,,
8691,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8744,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8940,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8912,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8829,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8930,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8375,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8342,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8742,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8720,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8720,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8854,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8764,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8512,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
9689,0.0,0.0,1038.38,1.0,1.0,1.0,0.0,0.0323
,,,,,,,,
8963,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8938,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8923,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8929,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8776,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8918,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8952,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0298
,,,,,,,,
8647,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,
8623,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8873,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8459,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8752,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8790,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8755,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8814,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8830,0.0,1.0,1028.92,1.0,1.0,1.0,0.0,0.2215
,,,,,,,,
8456,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8975,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8803,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8840,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8888,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8847,0.0,1.0,1028.92,1.0,1.0,1.0,0.0,0.2216
,,,,,,,,
8552,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8885,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8629,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8852,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8171,3.0,0.0,1038.13,1.0,1.0,1.0,0.0,0.0374
,,,,,,,,
8970,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8845,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8973,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
7328,0.0,0.0,1038.68,1.0,1.0,1.0,0.0,0.0244
,,,,,,,,
8421,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8281,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8664,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8961,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8491,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8894,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8717,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8743,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8770,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8725,0.0,1.0,1028.94,1.0,1.0,1.0,0.0,0.2212
,,,,,,,,
8539,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8756,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8809,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8987,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8621,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8429,3.0,0.0,1038.08,1.0,1.0,1.0,0.0,0.0383
,,,,,,,,
8977,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8949,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8644,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8540,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8960,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8601,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8991,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8555,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8951,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8976,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8963,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8838,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0295
,,,,,,,,
8981,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8923,0.0,0.0,1038.52,1.0,1.0,1.0,0.0,0.0297
,,,,,,,,
8972,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8974,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
7830,0.0,0.0,1038.7,1.0,1.0,1.0,0.0,0.0261
,,,,,,,,
8962,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8954,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8638,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8597,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8547,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8640,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8648,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,
8981,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8681,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8973,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8967,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8985,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8708,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8965,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8600,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8982,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8986,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8984,0.0,0.0,1038.51,1.0,1.0,1.0,0.0,0.0299
,,,,,,,,
8988,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8686,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8758,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8897,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8735,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8990,0.0,0.0,1038.5,1.0,1.0,1.0,0.0,0.03
,,,,,,,,
8799,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8960,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8905,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8974,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8952,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8962,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8719,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8922,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8818,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8607,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8544,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8722,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0291
,,,,,,,,
8577,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8829,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8899,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8397,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8966,3.0,0.0,1037.99,1.0,1.0,1.0,0.0,0.0401
,,,,,,,,
8933,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8745,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8689,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
7671,0.0,0.0,1038.48,1.0,1.0,1.0,0.0,0.0256
,,,,,,,,
8808,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8917,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8760,0.0,0.0,1038.54,1.0,1.0,1.0,0.0,0.0292
,,,,,,,,
8617,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8621,6.0,0.0,1037.54,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,
8952,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0502
,,,,,,,,
8445,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8948,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8900,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8765,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8531,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8120,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.0271
,,,,,,,,
8578,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8839,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8695,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8926,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,
8581,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,
8817,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8929,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8415,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8655,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8837,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
8377,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0279
,,,,,,,,
8740,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8942,3.0,0.0,1038.0,1.0,1.0,1.0,0.0,0.04
,,,,,,,,
8785,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0293
,,,,,,,,
8561,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8416,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8442,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8735,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8903,3.0,0.0,1038.01,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,
8787,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,
8861,0.0,1.0,1028.92,1.0,1.0,1.0,0.0,0.2216
,,,,,,,,
8537,3.0,0.0,1038.07,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,
8619,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8677,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0289
,,,,,,,,
8753,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8792,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8207,0.0,0.0,1038.63,1.0,1.0,1.0,0.0,0.0274
,,,,,,,,
8374,3.0,0.0,1038.1,1.0,1.0,1.0,0.0,0.0381
,,,,,,,,
8706,0.0,0.0,1038.55,1.0,1.0,1.0,0.0,0.029
,,,,,,,,
8822,0.0,0.0,1038.53,1.0,1.0,1.0,0.0,0.0294
,,,,,,,,
8806,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8635,3.0,0.0,1038.05,1.0,1.0,1.0,0.0,0.039
,,,,,,,,
8920,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8570,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8905,6.0,0.0,1037.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8446,0.0,0.0,1038.59,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,
8404,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8606,0.0,0.0,1038.56,1.0,1.0,1.0,0.0,0.0287
,,,,,,,,
8106,0.0,0.0,1038.65,1.0,1.0,1.0,0.0,0.027
,,,,,,,,
8869,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8763,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0495
,,,,,,,,
8403,3.0,0.0,1038.09,1.0,1.0,1.0,0.0,0.0382
,,,,,,,,
8511,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0284
,,,,,,,,
8707,3.0,1.0,1028.44,1.0,1.0,1.0,0.0,0.2313
,,,,,,,,
8755,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,
8353,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8428,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.0281
,,,,,,,,
8548,3.0,0.0,1038.06,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,
8393,0.0,0.0,1038.6,1.0,1.0,1.0,0.0,0.028
,,,,,,,,
8818,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,
9032,11.0,2.0,1024.4,1.0,1.0,1.0,0.0,0.2373
,,,,,,,,
8819,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8067,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0269
,,,,,,,,
8704,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,
8537,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8744,3.0,0.0,1038.03,1.0,1.0,1.0,0.0,0.0393
,,,,,,,,
8674,3.0,0.0,1038.04,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,
8552,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0285
,,,,,,,,
8863,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,
8927,6.0,0.0,1037.49,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,
8890,6.0,0.0,1037.5,1.0,1.0,1.0,0.0,0.05
,,,,,,,,
8793,3.0,0.0,1038.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,
8835,9.0,0.0,1037.0,1.0,1.0,1.0,0.0,0.06
,,,,,,,,
8815,6.0,0.0,1037.52,1.0,1.0,1.0,0.0,0.0497
,,,,,,,,
8046,0.0,0.0,1038.66,1.0,1.0,1.0,0.0,0.0268
,,,,,,,,
8878,6.0,0.0,1037.51,1.0,1.0,1.0,0.0,0.0499
,,,,,,,,
8580,0.0,0.0,1038.57,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,
8501,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
8286,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8349,0.0,0.0,1038.61,1.0,1.0,1.0,0.0,0.0278
,,,,,,,,
8293,0.0,0.0,1038.62,1.0,1.0,1.0,0.0,0.0276
,,,,,,,,
8493,0.0,0.0,1038.58,1.0,1.0,1.0,0.0,0.0283
,,,,,,,,
