FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
0.0,0.8141,0.6884,,,,,,
0.0,1.7658,3.4028,,,,,,
1.6829,2.923,7.1096,1200.94,0.76,0.75,0.76,0.01,0.1351
2.0517,0.2956,3.5431,,,,,,
0.8922,1.7362,11.4899,,,,,,
,,,,,,,,
0.0,0.2048,1.9672,,,,,,
1.0965,0.6234,6.131,,,,,,
0.5976,1.6812,3.5792,1195.66,0.78,0.72,0.75,0.06,0.1271
2.0861,2.3711,2.6868,,,,,,
0.2834,1.7906,12.5234,,,,,,
,,,,,,,,
0.0,0.7119,1.7075,,,,,,
0.8231,1.7437,5.2581,,,,,,
0.8919,0.2996,4.3215,1203.32,0.77,0.76,0.77,0.01,0.1253
0.8906,1.1866,1.7862,,,,,,
0.8977,3.2703,13.2989,,,,,,
,,,,,,,,
0.0,0.2583,2.5725,,,,,,
1.3125,0.8711,2.457,,,,,,
2.258,0.5988,0.8949,1217.35,0.91,0.85,0.88,0.06,0.1028
0.8979,0.2994,1.7887,,,,,,
0.8957,0.2952,19.7331,,,,,,
,,,,,,,,
0.0,0.2378,1.4933,,,,,,
1.6169,1.5536,0.8921,,,,,,
0.5884,0.8415,6.1839,1204.6100000000001,0.77,0.76,0.77,0.01,0.111
0.5889,0.0,3.5052,,,,,,
0.5871,2.8433,13.2042,,,,,,
,,,,,,,,
0.0,0.8773,0.7716,,,,,,
1.4265,0.2638,2.5157,,,,,,
0.8923,1.6648,6.2611,1200.02,0.77,0.74,0.76,0.03,0.1253
1.1859,2.3616,1.7641,,,,,,
1.19,1.166,14.1363,,,,,,
,,,,,,,,
0.0,0.0,2.4206,,,,,,
1.1478,0.584,3.4753,,,,,,
1.1718,0.8876,1.7884,1214.07,0.91,0.83,0.87,0.08,0.1025
0.293,1.177,1.7831,,,,,,
0.2998,1.4786,19.572,,,,,,
,,,,,,,,
0.0,1.028,1.7525,,,,,,
1.2498,0.2907,1.7674,,,,,,
0.8921,1.478,5.3569,1212.8600000000001,0.91,0.83,0.87,0.08,0.116
0.7854,0.886,2.681,,,,,,
0.2962,1.4953,19.5644,,,,,,
,,,,,,,,
0.0,0.5256,2.2435,,,,,,
1.1946,0.2973,2.634,,,,,,
0.8878,0.5808,0.893,1211.17,0.9,0.81,0.85,0.09,0.0914
0.5881,0.2982,0.8939,,,,,,
0.2936,1.7814,18.6767,,,,,,
,,,,,,,,
0.0217,0.2838,1.5165,,,,,,
1.6426,1.1628,3.5633,,,,,,
1.1872,1.5983,5.3074,1198.93,0.76,0.74,0.75,0.02,0.1308
0.8943,0.8957,2.6905,,,,,,
1.4885,2.0641,14.232,,,,,,
,,,,,,,,
0.0,0.0,1.4384,,,,,,
2.1848,1.7359,3.4633,,,,,,
1.1782,0.2795,2.5095,1197.07,0.78,0.72,0.75,0.06,0.1114
1.1955,0.2988,3.5044,,,,,,
0.2992,2.0889,13.403,,,,,,
,,,,,,,,
0.0,0.4547,0.8578,,,,,,
0.2925,0.5881,5.6669,,,,,,
1.4832,1.1744,2.6835,1217.41,0.92,0.85,0.89,0.07,0.1088
0.298,0.2944,3.5457,,,,,,
0.2968,2.0845,19.3654,,,,,,
,,,,,,,,
0.0,0.0892,3.4943,,,,,,
0.5872,1.196,1.3467,,,,,,
1.0679,0.5314,1.7887,1214.81,0.91,0.83,0.87,0.08,0.0943
1.487,0.0,0.8918,,,,,,
0.2985,1.1825,19.6574,,,,,,
,,,,,,,,
0.0,0.1936,1.8768,,,,,,
2.009,0.2013,2.6293,,,,,,
0.8743,0.5972,1.7848,1199.38,0.79,0.72,0.76,0.07,0.0924
0.5964,0.0,2.6788,,,,,,
0.2973,1.7607,15.1752,,,,,,
,,,,,,,,
0.0,0.0,3.3868,,,,,,
0.4879,0.0,2.4859,,,,,,
0.587,0.5882,0.0,1213.63,0.91,0.82,0.86,0.09,0.0808
1.1828,0.8869,0.8973,,,,,,
0.5921,0.298,19.5368,,,,,,
,,,,,,,,
0.0,0.0,2.5204,,,,,,
1.3515,1.4176,3.2333,,,,,,
0.7944,1.4896,1.7696,1217.52,0.92,0.85,0.89,0.07,0.1076
0.0,0.2963,2.6635,,,,,,
0.2967,2.0084,19.5305,,,,,,
,,,,,,,,
0.0,0.0,3.3522,,,,,,
0.2908,1.3829,3.5288,,,,,,
0.5929,0.2968,2.6875,1197.68,0.8,0.71,0.76,0.09,0.0913
0.0,0.2964,0.897,,,,,,
1.1907,1.7826,15.2226,,,,,,
,,,,,,,,
0.0,0.0,1.6676,,,,,,
2.0571,3.4628,2.63,,,,,,
2.0223,0.8577,1.7612,1199.5,0.74,0.76,0.75,0.02,0.1244
1.3519,0.8761,2.64,,,,,,
0.8943,1.7894,8.968,,,,,,
,,,,,,,,
0.0,0.0,1.8974,,,,,,
1.6557,2.5319,4.5815,,,,,,
1.0739,0.5929,0.8974,1201.47,0.77,0.75,0.76,0.02,0.1192
0.5944,0.296,2.6665,,,,,,
1.4805,2.3728,14.1935,,,,,,
,,,,,,,,
0.5982,2.2647,2.8003,,,,,,
2.3017,0.8593,4.389,,,,,,
0.597,1.5107,8.8742,1197.37,0.79,0.75,0.77,0.04,0.1614
1.4948,1.1972,2.6819,,,,,,
0.8905,2.6895,13.3896,,,,,,
,,,,,,,,
0.5895,1.2667,1.7851,,,,,,
3.7393,2.2675,6.374,,,,,,
1.1882,0.8942,2.6898,1197.94,0.73,0.78,0.76,0.05,0.1285
1.7646,1.4878,1.7856,,,,,,
0.5969,1.4719,0.895,,,,,,
,,,,,,,,
0.0,0.0,3.1314,,,,,,
1.4206,0.9826,1.6596,,,,,,
0.5916,1.1114,1.7821,1209.6100000000001,0.9,0.81,0.85,0.09,0.1088
0.5844,1.4882,2.6822,,,,,,
0.2958,1.7857,18.6674,,,,,,
,,,,,,,,
0.0,1.1921,7.1282,,,,,,
2.4771,3.1497,6.7803,,,,,,
1.5343,1.4883,8.0498,1200.67,0.78,0.78,0.78,0.0,0.1814
2.3572,1.194,7.1739,,,,,,
0.8978,0.5979,9.8756,,,,,,
,,,,,,,,
0.0,0.2369,3.3348,,,,,,
0.8345,1.6676,3.4096,,,,,,
0.5591,0.2977,2.6551,1204.93,0.77,0.76,0.77,0.01,0.1074
0.5898,0.2982,1.7521,,,,,,
0.8961,3.2275,13.3335,,,,,,
,,,,,,,,
2.3761,1.4027,6.2933,,,,,,
1.1809,3.0582,5.7861,,,,,,
0.2991,1.4829,5.2463,1199.1,0.77,0.76,0.77,0.01,0.1722
1.182,0.5975,5.3634,,,,,,
0.8871,3.5372,8.9158,,,,,,
,,,,,,,,
0.8668,1.194,5.2363,,,,,,
2.113,2.0451,7.6291,,,,,,
1.4303,1.4767,4.1829,1195.69,0.76,0.74,0.75,0.02,0.1668
0.5915,1.1891,3.4681,,,,,,
1.4454,2.9263,10.6414,,,,,,
,,,,,,,,
0.0,0.0,4.2242,,,,,,
2.2309,1.8215,1.8009,,,,,,
0.6697,0.7508,0.8821,1199.81,0.74,0.78,0.76,0.04,0.1177
0.8947,0.5982,0.8829,,,,,,
2.9699,2.9636,8.0146,,,,,,
,,,,,,,,
3.7432,1.1721,5.1266,,,,,,
1.5574,2.1215,8.9035,,,,,,
0.2831,1.1283,2.6761,1200.82,0.77,0.74,0.76,0.03,0.1165
0.2961,0.8939,0.0,,,,,,
0.2989,0.8811,0.0,,,,,,
,,,,,,,,
0.8964,2.6689,6.8857,,,,,,
3.9115,1.9623,5.059,,,,,,
1.4957,0.0,2.6266,1177.82,0.73,0.78,0.76,0.05,0.1298
0.297,0.0,0.0,,,,,,
,,,,,,,,
2.3764,3.2361,8.5809,,,,,,
1.3344,2.0865,9.5023,,,,,,
2.1032,0.478,1.7365,1201.91,0.76,0.78,0.77,0.02,0.131
0.8961,0.5951,0.0,,,,,,
0.0,0.2819,0.892,,,,,,
,,,,,,,,
0.5977,2.9587,5.0753,,,,,,
2.7756,3.3763,0.8219,1130.3,0.72,0.78,0.75,0.06,0.1858
,,,,,,,,
0.5797,1.1854,9.0355,,,,,,
2.6306,1.7542,5.8395,,,,,,
0.8911,1.3097,3.8105,1196.26,0.74,0.76,0.75,0.02,0.1605
1.4783,0.8899,6.208,,,,,,
1.4852,3.2662,2.6741,,,,,,
,,,,,,,,
3.8699,2.3806,5.7426,,,,,,
2.0483,0.7059,5.29,,,,,,
1.0012,0.6539,3.1381,1178.21,0.73,0.78,0.76,0.05,0.1254
0.1044,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.2955,5.196,,,,,,
1.2063,1.3475,2.2287,,,,,,
0.4279,0.5243,0.0,1199.71,0.73,0.78,0.76,0.05,0.1088
0.8901,0.8761,4.3871,,,,,,
1.4633,4.3413,4.3862,,,,,,
,,,,,,,,
1.747,2.3489,9.2135,,,,,,
3.5926,2.186,6.6946,,,,,,
0.8167,0.5965,3.502,1198.22,0.77,0.75,0.76,0.02,0.1553
0.5856,0.5906,1.7846,,,,,,
1.1738,1.7594,4.3829,,,,,,
,,,,,,,,
0.5932,3.5483,7.0893,,,,,,
1.7763,3.593,2.9891,,,,,,
2.0001,0.7165,4.9353,1195.82,0.76,0.78,0.77,0.02,0.1987
1.7578,1.45,8.8681,,,,,,
2.083,2.3695,8.896,,,,,,
,,,,,,,,
0.582,2.3593,8.8832,,,,,,
2.8738,2.5827,2.1181,,,,,,
1.1226,0.5899,0.8961,1200.1,0.76,0.75,0.76,0.01,0.1444
0.2981,1.1909,1.7515,,,,,,
0.8937,2.9623,6.9589,,,,,,
,,,,,,,,
0.2986,2.9299,9.548,,,,,,
2.334,2.0766,4.1911,,,,,,
1.0686,0.9412,2.6902,1199.51,0.76,0.76,0.76,0.0,0.161
1.0321,1.4549,2.6047,,,,,,
1.1127,3.243,6.1467,,,,,,
,,,,,,,,
1.7819,2.3802,7.104,,,,,,
2.951,2.962,4.9982,,,,,,
0.8864,0.8763,1.0518,1196.31,0.72,0.78,0.75,0.06,0.1199
0.4957,0.2987,0.0,,,,,,
0.0,1.1812,0.8985,,,,,,
,,,,,,,,
2.3409,2.0751,11.3575,,,,,,
2.9186,1.2335,5.396,,,,,,
0.5908,2.0353,3.519,1193.93,0.8,0.71,0.76,0.09,0.133
0.5852,0.0,0.8787,,,,,,
0.2942,0.5933,2.6462,,,,,,
,,,,,,,,
1.1729,2.9273,9.7889,,,,,,
2.0476,3.1547,4.2809,,,,,,
1.7736,0.2913,3.57,1195.38,0.74,0.76,0.75,0.02,0.1702
0.2905,1.4638,3.5833,,,,,,
1.4745,2.9432,5.2688,,,,,,
,,,,,,,,
2.6525,2.6471,9.7545,,,,,,
2.9303,2.7239,6.5078,,,,,,
1.0383,1.7,2.2309,1196.75,0.79,0.74,0.77,0.05,0.1583
0.8852,1.4064,0.8909,,,,,,
0.5971,0.5932,2.638,,,,,,
,,,,,,,,
0.8883,1.4853,8.9249,,,,,,
1.775,3.6859,1.0823,,,,,,
0.7262,1.4361,2.9653,1198.73,0.74,0.76,0.75,0.02,0.133
0.887,0.2957,2.6313,,,,,,
1.7713,1.1892,3.4554,,,,,,
,,,,,,,,
1.7476,3.5166,6.2089,,,,,,
2.3683,3.5569,8.5135,,,,,,
1.588,0.7844,5.5054,1196.72,0.74,0.78,0.76,0.04,0.152
1.1659,0.2986,2.6772,,,,,,
0.0,0.5871,0.8456,,,,,,
,,,,,,,,
0.2996,4.0777,8.8503,,,,,,
1.7115,2.6809,8.4333,,,,,,
1.5902,1.1848,3.5579,1197.84,0.76,0.76,0.76,0.0,0.1795
0.5625,0.8826,6.1273,,,,,,
1.4059,1.9727,7.0402,,,,,,
,,,,,,,,
1.7619,2.9615,8.6801,,,,,,
3.1962,1.8496,4.2081,,,,,,
0.7418,1.5669,2.6149,1198.18,0.76,0.78,0.77,0.02,0.1725
0.2891,1.7185,7.0713,,,,,,
1.1782,2.0572,5.2596,,,,,,
,,,,,,,,
0.297,1.7778,8.8213,,,,,,
1.953,3.8284,2.6687,,,,,,
1.7223,1.1387,2.0676,1197.28,0.74,0.78,0.76,0.04,0.1458
0.5925,0.2553,3.5741,,,,,,
0.5782,2.3162,7.0188,,,,,,
,,,,,,,,
2.9003,2.9242,7.9078,,,,,,
2.0136,1.4784,8.4246,,,,,,
1.0499,1.3964,3.8802,1201.05,0.76,0.76,0.76,0.0,0.1439
0.7081,0.8767,0.0,,,,,,
0.5899,1.1711,0.883,,,,,,
,,,,,,,,
1.192,1.479,8.8747,,,,,,
3.8632,1.7408,2.4021,1157.21,0.76,0.74,0.75,0.02,0.1499
0.4894,0.502,2.6744,,,,,,
,,,,,,,,
0.8878,2.6027,9.6812,,,,,,
3.2469,2.4769,4.3518,,,,,,
1.7888,1.3982,5.0323,1196.93,0.8,0.74,0.77,0.06,0.1463
0.5953,0.5898,3.5445,,,,,,
1.1721,0.0,0.8964,,,,,,
,,,,,,,,
0.2961,2.0569,7.0926,,,,,,
0.5873,2.4792,8.2357,,,,,,
3.8731,1.1529,3.4491,1197.6,0.77,0.74,0.76,0.03,0.1522
0.887,0.8464,4.4001,,,,,,
0.8857,1.7456,2.6807,,,,,,
,,,,,,,,
3.4519,2.3623,9.7198,,,,,,
1.1837,2.555,7.363,,,,,,
1.7101,1.1306,3.1166,1195.24,0.8,0.74,0.77,0.06,0.1651
1.1246,1.1544,1.7393,,,,,,
0.2941,2.0638,3.5247,,,,,,
,,,,,,,,
1.7881,3.2558,5.1039,,,,,,
2.9354,1.9591,3.4202,,,,,,
2.0997,2.0162,4.8605,1190.95,0.71,0.79,0.75,0.08,0.1594
1.1685,0.0,2.5438,,,,,,
2.0477,1.4842,1.7496,,,,,,
,,,,,,,,
0.2927,3.5491,9.5026,,,,,,
1.5798,3.0644,6.1252,,,,,,
0.5353,1.0093,3.5359,1196.21,0.74,0.76,0.75,0.02,0.161
0.2984,0.5665,5.2997,,,,,,
1.1608,2.6373,6.0915,,,,,,
,,,,,,,,
1.3513,2.3309,6.2499,,,,,,
3.7835,2.3339,3.5312,,,,,,
1.5309,1.6029,2.9813,1192.69,0.73,0.78,0.76,0.05,0.1868
2.1672,1.7426,5.9968,,,,,,
2.6154,2.6435,1.7905,,,,,,
,,,,,,,,
1.1776,2.9144,3.4806,,,,,,
2.3389,3.6635,7.3919,,,,,,
1.491,1.7955,2.7353,1193.8600000000001,0.73,0.78,0.76,0.05,0.1738
0.5836,1.3178,7.7883,,,,,,
0.8819,2.0779,4.4237,,,,,,
,,,,,,,,
0.0,4.4098,2.6378,,,,,,
1.9247,2.15,3.4672,,,,,,
1.4857,2.0023,4.8822,1198.8,0.74,0.76,0.75,0.02,0.1322
0.2962,0.0,0.8844,,,,,,
1.7505,1.4356,3.375,,,,,,
,,,,,,,,
1.1741,2.9184,8.8025,,,,,,
3.2719,2.6448,4.4402,,,,,,
0.4021,1.9335,3.7521,1199.79,0.76,0.78,0.77,0.02,0.1546
0.5858,0.5482,4.4447,,,,,,
1.1863,1.1778,2.6368,,,,,,
,,,,,,,,
1.7143,3.5386,5.2747,,,,,,
2.6334,2.184,5.9247,,,,,,
1.9199,2.7526,1.8817,1192.02,0.73,0.79,0.76,0.06,0.1842
1.4442,1.0601,5.0962,,,,,,
2.0451,2.6381,1.7513,,,,,,
,,,,,,,,
2.6371,3.4756,6.1987,,,,,,
1.1865,0.2906,6.1178,,,,,,
1.5281,0.8703,5.0232,1197.27,0.72,0.79,0.76,0.07,0.1159
0.8517,0.2988,0.8703,,,,,,
0.5945,0.0,0.0,,,,,,
,,,,,,,,
0.5824,2.2934,12.3185,,,,,,
1.1876,1.4268,5.0992,,,,,,
2.2314,2.6811,4.7289,1195.17,0.78,0.72,0.75,0.06,0.1326
1.367,0.2984,1.6944,,,,,,
0.2966,0.2848,0.0,,,,,,
,,,,,,,,
1.1756,3.1418,5.24,,,,,,
1.7489,1.4885,7.7968,,,,,,
2.9037,1.3471,6.2546,1175.88,0.74,0.76,0.75,0.02,0.1591
0.2962,0.7828,0.8102,,,,,,
,,,,,,,,
0.8684,3.2347,4.383,,,,,,
0.8908,3.5042,9.4897,,,,,,
2.1234,2.3985,7.1742,1196.21,0.77,0.75,0.76,0.02,0.1777
1.1707,1.444,1.7347,,,,,,
1.7069,1.1506,4.3011,,,,,,
,,,,,,,,
0.2954,2.9477,11.4502,,,,,,
1.6926,1.7182,11.4577,,,,,,
1.4613,3.3622,2.9476,1196.48,0.77,0.74,0.76,0.03,0.1647
0.9329,1.1869,4.4377,,,,,,
0.5657,0.5784,2.6353,,,,,,
,,,,,,,,
0.0,0.2906,2.4534,,,,,,
1.8837,1.5419,12.1496,1154.56,0.81,0.72,0.77,0.09,0.1427
2.7904,2.0661,0.0,,,,,,
,,,,,,,,
1.7343,4.0689,4.3783,,,,,,
2.3041,2.6103,7.5882,,,,,,
1.6267,2.2735,3.969,1192.84,0.73,0.81,0.77,0.08,0.1718
1.6508,1.4829,4.4332,,,,,,
0.2962,0.8615,2.6713,,,,,,
,,,,,,,,
0.0,0.0,0.893,,,,,,
0.6741,2.1692,10.3694,1154.53,0.8,0.71,0.76,0.09,0.1263
3.5112,1.4503,0.891,,,,,,
,,,,,,,,
1.1622,4.4112,2.6239,,,,,,
1.3667,0.8867,8.7577,,,,,,
0.8855,1.7623,7.8222,1183.02,0.78,0.78,0.78,0.0,0.1553
1.1243,1.248,0.0,,,,,,
,,,,,,,,
0.8789,3.5082,6.0992,,,,,,
2.0395,2.3529,9.5959,,,,,,
1.2412,2.1676,8.0492,1194.63,0.74,0.76,0.75,0.02,0.1786
1.3802,1.4695,1.697,,,,,,
1.4816,1.7506,2.5805,,,,,,
,,,,,,,,
0.5976,2.9136,3.5283,,,,,,
2.5749,3.2035,8.4198,,,,,,
2.4022,3.3017,6.181,1193.6399999999999,0.74,0.78,0.76,0.04,0.1862
1.7591,1.4631,1.7124,,,,,,
1.7636,1.4357,2.6739,,,,,,
,,,,,,,,
3.25,2.8885,5.2935,,,,,,
2.351,2.0251,7.2484,,,,,,
1.0221,1.6803,7.906,1199.13,0.76,0.78,0.77,0.02,0.1619
1.7412,2.0749,2.6284,,,,,,
0.2945,0.0,0.0,,,,,,
,,,,,,,,
1.4624,3.1966,5.2938,,,,,,
1.187,1.4867,7.707,,,,,,
2.8027,2.8363,6.3434,1200.2,0.76,0.78,0.77,0.02,0.15
0.8929,0.5772,3.0611,,,,,,
0.2976,0.5959,0.8882,,,,,,
,,,,,,,,
1.1805,2.891,4.3825,,,,,,
2.6589,1.4721,9.9154,,,,,,
1.7945,1.4609,3.5507,1199.53,0.77,0.76,0.77,0.01,0.1674
1.1257,1.2203,4.4643,,,,,,
1.985,2.3387,0.8821,,,,,,
,,,,,,,,
1.1676,2.2589,3.5206,,,,,,
2.9443,3.1877,6.998,,,,,,
2.9141,0.6439,4.616,1194.17,0.73,0.79,0.76,0.06,0.1603
1.1378,2.0779,4.9304,,,,,,
0.2913,1.1699,0.8522,,,,,,
,,,,,,,,
2.0682,3.2407,5.3109,,,,,,
0.8894,2.6457,10.6148,,,,,,
1.7983,3.1499,6.7976,1198.85,0.77,0.76,0.77,0.01,0.175
1.4532,1.186,2.5285,,,,,,
0.2936,1.4374,1.7558,,,,,,
,,,,,,,,
0.57,2.355,8.715,,,,,,
1.4625,2.6415,6.7568,,,,,,
3.7131,2.4045,4.9618,1200.51,0.77,0.78,0.78,0.01,0.1732
0.5901,0.5972,6.9315,,,,,,
1.1775,1.1838,2.6704,,,,,,
,,,,,,,,
0.1497,0.6367,0.7908,,,,,,
1.2362,1.5815,8.513,,,,,,
3.3875,2.6337,4.3837,1174.72,0.78,0.72,0.75,0.06,0.1376
2.246,0.5957,0.0,,,,,,
,,,,,,,,
1.1462,2.3516,9.3779,,,,,,
1.9204,3.0458,8.5852,,,,,,
2.5249,2.1365,8.8159,1194.65,0.74,0.76,0.75,0.02,0.1783
1.7544,1.7529,4.3996,,,,,,
0.5885,0.0,0.0,,,,,,
,,,,,,,,
0.2766,2.0584,6.1715,,,,,,
1.1827,2.5894,12.3354,,,,,,
2.0956,2.2004,6.7382,1193.37,0.78,0.72,0.75,0.06,0.1526
1.9249,0.879,1.7843,,,,,,
0.5701,0.2988,1.7168,,,,,,
,,,,,,,,
0.0,1.4669,3.4839,,,,,,
3.1894,3.0595,7.2249,,,,,,
2.623,1.6779,2.4918,1201.27,0.77,0.79,0.78,0.02,0.1548
1.1873,1.3962,5.2213,,,,,,
0.8868,1.9944,0.8916,,,,,,
,,,,,,,,
0.297,1.7467,12.269,,,,,,
2.3446,1.4463,9.8169,,,,,,
2.7536,1.5363,4.3797,1192.3899999999999,0.8,0.71,0.76,0.09,0.1501
1.7556,0.2968,3.5651,,,,,,
0.2936,0.8511,0.0,,,,,,
,,,,,,,,
0.0,1.7283,4.4697,,,,,,
1.7222,1.6567,7.3532,,,,,,
3.7964,2.3067,5.4657,1197.26,0.74,0.78,0.76,0.04,0.146
2.3417,0.5758,1.6788,,,,,,
1.4782,0.5966,0.0,,,,,,
,,,,,,,,
0.291,0.0,5.8632,,,,,,
2.3149,4.4403,5.5899,,,,,,
1.2911,1.0617,4.0869,1182.82,0.77,0.83,0.8,0.06,0.1309
0.7626,0.0,2.6298,,,,,,
,,,,,,,,
1.7652,2.6471,6.1472,,,,,,
1.4369,2.153,8.1991,,,,,,
1.8721,3.3234,8.0128,1192.81,0.73,0.79,0.76,0.06,0.1755
2.6467,1.1758,3.5041,,,,,,
1.1752,0.296,0.0,,,,,,
,,,,,,,,
0.2919,0.8831,4.3422,,,,,,
3.5058,2.8062,6.8174,,,,,,
3.2396,1.5748,4.4274,1199.57,0.76,0.76,0.76,0.0,0.1603
2.4262,1.4735,4.2541,,,,,,
1.6954,0.2969,0.0,,,,,,
,,,,,,,,
1.4801,1.7613,7.8977,,,,,,
2.0284,2.6138,11.2201,,,,,,
2.2043,2.5625,9.6921,1192.57,0.79,0.72,0.76,0.07,0.1681
2.742,0.2962,1.7873,,,,,,
0.2992,0.0,0.0,,,,,,
,,,,,,,,
0.0,2.2831,6.1343,,,,,,
1.4369,1.9883,6.7675,,,,,,
3.018,3.237,3.9836,1195.27,0.73,0.79,0.76,0.06,0.1481
1.4521,0.5818,3.4717,,,,,,
1.1611,0.8853,0.0,,,,,,
,,,,,,,,
0.0,1.1678,4.3228,,,,,,
2.6324,3.5217,6.0645,,,,,,
1.9244,1.9512,4.8727,1196.41,0.73,0.79,0.76,0.06,0.1355
1.7166,1.4722,3.4513,,,,,,
0.2943,0.0,0.0,,,,,,
,,,,,,,,
0.0,0.0,1.7773,,,,,,
0.0,1.4615,3.309,,,,,,
2.796,2.433,10.2476,1196.62,0.8,0.71,0.76,0.09,0.1031
0.8909,0.8778,2.6192,,,,,,
0.8876,0.582,0.0,,,,,,
,,,,,,,,
0.5759,3.2328,9.3683,,,,,,
2.3697,1.1889,7.1461,,,,,,
1.5002,3.1825,5.854,1194.54,0.74,0.76,0.75,0.02,0.1796
1.7649,2.0446,6.2942,,,,,,
1.4466,0.8847,0.0,,,,,,
,,,,,,,,
0.2934,2.0512,7.6453,,,,,,
2.9133,2.6996,9.6359,,,,,,
2.4441,2.3396,6.0803,1190.32,0.78,0.72,0.75,0.06,0.1864
1.7641,1.7398,2.5791,,,,,,
2.5678,1.4574,0.0,,,,,,
,,,,,,,,
0.0,1.4705,0.8885,,,,,,
2.3548,2.2764,7.7614,,,,,,
3.146,2.816,1.5514,1181.04,0.76,0.75,0.76,0.01,0.134
0.3101,0.5841,0.8863,,,,,,
,,,,,,,,
0.2961,1.1765,4.4051,,,,,,
1.154,2.1607,6.781,,,,,,
2.7233,2.0791,11.3259,1191.0,0.8,0.71,0.76,0.09,0.1656
1.5473,1.1421,5.9329,,,,,,
1.7526,2.0617,0.0,,,,,,
,,,,,,,,
0.0,0.5948,2.6058,,,,,,
3.4645,2.2519,6.3878,,,,,,
3.27,2.893,2.7068,1200.27,0.74,0.78,0.76,0.04,0.1126
0.2842,0.2842,0.8934,,,,,,
0.2932,0.0,0.0,,,,,,
,,,,,,,,
0.0,1.1852,7.7835,,,,,,
2.8948,3.0953,3.147,,,,,,
0.9314,0.3914,1.3903,1184.3899999999999,0.76,0.78,0.77,0.02,0.1035
0.1943,0.0,0.0,,,,,,
,,,,,,,,
0.2996,1.1304,8.998,,,,,,
2.7257,3.1315,3.5224,,,,,,
2.1284,1.3968,0.3198,1179.33,0.74,0.76,0.75,0.02,0.1263
0.5715,0.0,0.0,,,,,,
,,,,,,,,
0.0,2.0276,11.369,,,,,,
1.405,2.3071,7.0143,,,,,,
2.6373,1.5487,4.2712,1171.73,0.79,0.71,0.75,0.08,0.1453
0.0,0.2842,0.8062,,,,,,
,,,,,,,,
0.2989,1.4678,7.0883,,,,,,
3.7557,2.3743,7.4254,,,,,,
3.1991,2.2161,6.0745,1194.55,0.74,0.78,0.76,0.04,0.1761
2.1699,1.3619,3.4987,,,,,,
1.4748,0.8775,0.0,,,,,,
,,,,,,,,
0.0,1.7423,7.6974,,,,,,
2.3179,1.2897,7.8313,,,,,,
3.107,2.8511,0.8849,1201.24,0.76,0.76,0.76,0.0,0.1418
1.1827,0.5635,3.5612,,,,,,
1.0026,1.1329,0.0,,,,,,
,,,,,,,,
0.0,0.0,3.5569,,,,,,
1.3576,1.7546,7.0909,,,,,,
3.38,3.0807,2.5227,1207.41,0.78,0.82,0.8,0.04,0.0999
0.5934,0.5978,0.0,,,,,,
0.2989,0.0,0.0,,,,,,
,,,,,,,,
0.5889,0.8816,4.3117,,,,,,
2.0031,2.4837,11.346,,,,,,
2.2724,1.5555,6.5555,1191.6399999999999,0.79,0.71,0.75,0.08,0.1518
2.5296,1.7467,2.6315,,,,,,
0.8703,0.2774,0.0,,,,,,
,,,,,,,,
0.5948,0.5454,4.1688,,,,,,
1.1769,3.2769,10.1187,,,,,,
2.3476,1.7429,5.1199,1180.93,0.76,0.75,0.76,0.01,0.1352
0.5874,0.0,0.0,,,,,,
,,,,,,,,
0.0,2.0353,1.7188,,,,,,
1.7035,1.6169,10.0737,,,,,,
3.4565,1.9386,5.2807,1191.19,0.79,0.71,0.75,0.08,0.1568
1.7346,1.1631,1.7435,,,,,,
2.0152,1.7378,1.7635,,,,,,
,,,,,,,,
0.2978,2.0035,11.9584,,,,,,
2.9311,1.4591,7.7,,,,,,
1.0955,1.1986,3.4488,1193.8,0.8,0.71,0.76,0.09,0.1344
1.1493,1.4836,1.7623,,,,,,
0.8914,0.0,0.0,,,,,,
,,,,,,,,
0.8111,1.4121,3.0275,,,,,,
1.11,3.6039,9.2002,,,,,,
1.2903,0.6691,-0.2976,1200.04,0.76,0.74,0.75,0.02,0.1184
-0.7287,-0.273,4.8484,,,,,,
1.5939,0.0564,-2.8646,,,,,,
,,,,,,,,
0.2951,1.1547,5.2792,,,,,,
3.2599,0.5727,10.2544,,,,,,
2.2502,2.2152,2.4338,1193.7,0.79,0.72,0.76,0.07,0.1556
1.7711,1.699,1.7266,,,,,,
1.4263,1.6828,3.4197,,,,,,
,,,,,,,,
0.0,1.1821,11.8196,,,,,,
2.5593,2.2881,4.3123,1151.56,0.79,0.71,0.75,0.08,0.1527
1.8452,0.9122,0.4023,,,,,,
,,,,,,,,
0.8363,2.0232,6.8601,,,,,,
2.3536,1.0597,7.9569,,,,,,
2.6222,3.4748,5.7778,1199.1399999999999,0.76,0.78,0.77,0.02,0.1618
0.9935,1.7645,6.0981,,,,,,
0.5937,0.2984,0.0,,,,,,
,,,,,,,,
0.5729,0.2971,2.5664,,,,,,
1.4651,2.2509,8.5585,,,,,,
3.6361,1.9668,4.176,1198.95,0.77,0.75,0.76,0.02,0.1472
3.4865,1.3747,3.5361,,,,,,
