capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Mean Gower Distance
2763.0,0.0,1.0,1098.71,0.98,0.98,0.98,0.0,0.1039
0.0,3.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
5626.0,24.0,2.0,,,,,,
5437.0,12.0,3.0,,,,,,
10437,8.0,1.0,1083.61,0.97,0.98,0.97,0.01,0.1848
2620.0,0.0,0.0,,,,,,
,,,,,,,,
8785,0.0,1.0,1049.67,0.96,0.96,0.96,0.0,0.2214
,,,,,,,,
9794,0.0,1.0,1052.11,0.97,0.97,0.97,0.0,0.2247
,,,,,,,,
8768,11.0,4.0,,,,,,
1046.0,9.0,3.0,1068.77,0.97,0.98,0.97,0.01,0.1966
2909.0,4.0,1.0,,,,,,
,,,,,,,,
10156,3.0,3.0,,,,,,
4703.0,8.0,0.0,,,,,,
2570.0,3.0,0.0,1089.98,0.97,0.97,0.97,0.0,0.0673
2734.0,2.0,0.0,,,,,,
,,,,,,,,
8428,2.0,1.0,,,,,,
4588.0,6.0,0.0,1078.26,0.96,0.96,0.96,0.0,0.0909
0.0,3.0,0.0,,,,,,
,,,,,,,,
8131,19.0,1.0,,,,,,
2962.0,0.0,0.0,1065.46,0.96,0.96,0.96,0.0,0.1467
,,,,,,,,
8835,0.0,0.0,,,,,,
0.0,2.0,0.0,1073.0,0.98,0.98,0.98,0.0,0.0181
,,,,,,,,
8837,0.0,0.0,1062.42,0.98,0.98,0.98,0.0,0.0295
,,,,,,,,
8742,3.0,0.0,1061.93,0.98,0.98,0.98,0.0,0.0393
,,,,,,,,
8369,6.0,1.0,,,,,,
2142.0,0.0,1.0,1062.37,0.97,0.97,0.97,0.0,0.2197
,,,,,,,,
7216.0,6,0.0,,,,,,
0.0,3.0,0.0,1057.03,0.82,0.77,0.79,0.05,0.0273
,,,,,,,,
8757,7.0,0.0,,,,,,
2928.0,3.0,0.0,1082.52,0.98,0.98,0.98,0.0,0.0276
2964.0,0.0,0.0,,,,,,
,,,,,,,,
8626,11.0,1.0,,,,,,
2847.0,5.0,2.0,1061.49,0.97,0.98,0.97,0.01,0.2272
,,,,,,,,
8624,6.0,2.0,,,,,,
0.0,2.0,0.0,1064.96,0.97,0.97,0.97,0.0,0.1129
,,,,,,,,
8833,6.0,1.0,1051.26,0.97,0.97,0.97,0.0,0.2418
,,,,,,,,
4205.0,20.0,3.0,,,,,,
6993.0,5.0,4.0,,,,,,
8144,9.0,1.0,1094.93,0.94,0.94,0.94,0.0,0.1354
2853.0,0.0,0.0,,,,,,
3436.0,3.0,0.0,,,,,,
,,,,,,,,
8472,7.0,2.0,,,,,,
5406.0,0.0,1.0,1062.55,0.97,0.97,0.97,0.0,0.216
,,,,,,,,
8046,3.0,0.0,1059.9,0.95,0.96,0.95,0.01,0.037
,,,,,,,,
8499,3.0,0.0,1061.98,0.98,0.98,0.98,0.0,0.0385
,,,,,,,,
8833,0.0,0.0,1062.43,0.98,0.98,0.98,0.0,0.0294
,,,,,,,,
8543,6.0,0.0,1061.46,0.98,0.98,0.98,0.0,0.0488
,,,,,,,,
8503,6.0,1.0,,,,,,
0.0,1.0,0.0,1067.24,0.97,0.97,0.97,0.0,0.1221
,,,,,,,,
7602,4.0,2.0,,,,,,
1426.0,0.0,0.0,1063.63,0.8,0.71,0.76,0.09,0.0734
0.0,2.0,0.0,,,,,,
,,,,,,,,
8264,2.0,1.0,,,,,,
2576.0,3.0,0.0,,,,,,
6282.0,5.0,1.0,1078.0,0.95,0.96,0.95,0.01,0.1213
0.0,3.0,0.0,,,,,,
,,,,,,,,
8481,0.0,0.0,,,,,,
774.0,0.0,0.0,1070.57,0.98,0.98,0.98,0.0,0.0154
,,,,,,,,
9352,30.0,5.0,,,,,,
2689.0,0.0,0.0,1077.52,1.0,1.0,1.0,0.0,0.0924
0.0,9.0,0.0,,,,,,
,,,,,,,,
8162,0.0,1.0,,,,,,
0.0,3.0,0.0,1064.87,0.92,0.92,0.92,0.0,0.1147
,,,,,,,,
8792,3.0,1.0,,,,,,
0.0,2.0,0.0,1066.34,0.96,0.97,0.96,0.01,0.1192
,,,,,,,,
8858,7.0,2.0,1048.25,0.97,0.97,0.97,0.0,0.2232
,,,,,,,,
7359,9.0,0.0,,,,,,
0.0,3.0,0.0,1061.47,0.84,0.8,0.82,0.04,0.0326
,,,,,,,,
7859,0.0,0.0,1056.87,0.92,0.91,0.92,0.01,0.0262
,,,,,,,,
8365,11.0,3.0,,,,,,
4907.0,7.0,2.0,,,,,,
0.0,3.0,0.0,1084.95,0.97,0.98,0.97,0.01,0.158
2066.0,0.0,1.0,,,,,,
,,,,,,,,
8459,6.0,0.0,,,,,,
2075.0,2.0,1.0,1067.54,0.98,0.98,0.98,0.0,0.1272
,,,,,,,,
8807,5.0,3.0,,,,,,
2047.0,6.0,3.0,,,,,,
0.0,5.0,0.0,1088.33,0.97,0.97,0.97,0.0,0.1004
2597.0,2.0,0.0,,,,,,
,,,,,,,,
8730,9.0,2.0,,,,,,
0.0,3.0,0.0,1066.86,0.97,0.98,0.97,0.01,0.1198
,,,,,,,,
7911,3.0,0.0,1058.82,0.93,0.92,0.93,0.01,0.0365
,,,,,,,,
8206,5.0,0.0,1059.54,0.95,0.96,0.95,0.01,0.0443
,,,,,,,,
8552,0.0,1.0,1051.77,0.96,0.96,0.96,0.0,0.2206
,,,,,,,,
5648.0,14.0,5.0,,,,,,
2777.0,5.0,4.0,,,,,,
2765.0,2.0,0.0,1086.61,0.94,0.95,0.94,0.01,0.0918
8067,0.0,0.0,,,,,,
,,,,,,,,
8368,8.0,6.0,,,,,,
6652.0,0.0,1.0,,,,,,
6000.0,3.0,2.0,1097.13,0.97,0.98,0.97,0.01,0.1144
0.0,2.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
8792,3.0,2.0,,,,,,
2914.0,3.0,3.0,,,,,,
2370.0,6.0,0.0,1087.01,0.96,0.97,0.96,0.01,0.1059
5470.0,0.0,0.0,,,,,,
,,,,,,,,
8746,37.0,8.0,1050.97,1.0,1.0,1.0,0.0,0.2044
,,,,,,,,
8212,10.0,2.0,,,,,,
2600.0,2.0,0.0,1065.54,0.94,0.94,0.94,0.0,0.1233
,,,,,,,,
8514,5.0,0.0,1061.64,0.98,0.98,0.98,0.0,0.0453
,,,,,,,,
8258,8.0,3.0,,,,,,
7314.0,7.0,1.0,,,,,,
5790.0,4.0,3.0,1084.38,0.96,0.97,0.96,0.01,0.1583
2970.0,0.0,0.0,,,,,,
,,,,,,,,
8688,18.0,3.0,,,,,,
7565.0,0.0,0.0,,,,,,
2565.0,0.0,0.0,1089.88,0.98,0.99,0.98,0.01,0.0704
0.0,3.0,0.0,,,,,,
,,,,,,,,
8013,31.0,0.0,1054.37,0.97,0.98,0.97,0.01,0.1311
,,,,,,,,
8580,3.0,1.0,,,,,,
2897.0,3.0,0.0,1077.96,0.96,0.97,0.96,0.01,0.0868
2945.0,0.0,0.0,,,,,,
,,,,,,,,
8187,8.0,0.0,,,,,,
5582.0,3.0,0.0,1070.72,0.96,0.96,0.96,0.0,0.0416
,,,,,,,,
8886,2.0,3.0,,,,,,
2578.0,6.0,1.0,,,,,,
5110.0,0.0,1.0,1084.57,0.96,0.97,0.96,0.01,0.1547
1295.0,0.0,0.0,,,,,,
,,,,,,,,
8490,8.0,0.0,,,,,,
0.0,6.0,0.0,1082.38,0.98,0.98,0.98,0.0,0.0304
2622.0,2.0,0.0,,,,,,
,,,,,,,,
8368,15.0,2.0,1051.47,0.98,0.98,0.98,0.0,0.2486
,,,,,,,,
2999.0,22.0,1.0,,,,,,
8751,3.0,1.0,1069.83,0.96,0.97,0.96,0.01,0.1726
2970.0,0.0,0.0,,,,,,
,,,,,,,,
8926,6.0,1.0,1051.24,0.97,0.97,0.97,0.0,0.2422
,,,,,,,,
8446,0.0,0.0,1062.49,0.98,0.98,0.98,0.0,0.0282
,,,,,,,,
5114.0,16.0,2.0,,,,,,
8947,3.0,2.0,,,,,,
7114.0,0.0,4.0,1094.46,0.96,0.97,0.96,0.01,0.1568
2262.0,6.0,0.0,,,,,,
1242.0,1.0,3.0,,,,,,
,,,,,,,,
8093,11.0,1.0,1048.89,0.94,0.94,0.94,0.0,0.2563
,,,,,,,,
8113,16.0,2.0,,,,,,
5481.0,0.0,2.0,1074.26,0.95,0.96,0.95,0.01,0.1498
0.0,3.0,0.0,,,,,,
,,,,,,,,
8770,5.0,1.0,1051.44,0.97,0.97,0.97,0.0,0.2382
,,,,,,,,
8731,10.0,2.0,,,,,,
2923.0,5.0,0.0,1078.38,0.97,0.98,0.97,0.01,0.0894
2563.0,0.0,0.0,,,,,,
,,,,,,,,
8820,15.0,0.0,,,,,,
2001.0,7.0,0.0,1069.03,0.99,0.99,0.99,0.0,0.0553
,,,,,,,,
8351,32.0,2.0,,,,,,
0.0,3.0,0.0,1064.55,1.0,1.0,1.0,0.0,0.1578
,,,,,,,,
8314,23.0,11.0,,,,,,
5601.0,2.0,2.0,,,,,,
2143.0,0.0,0.0,1088.03,1.0,1.0,1.0,0.0,0.1394
2982.0,0.0,1.0,,,,,,
,,,,,,,,
2997.0,9.0,3.0,,,,,,
8548,6.0,1.0,1059.92,0.97,0.97,0.97,0.0,0.2146
,,,,,,,,
5735.0,11.0,11.0,,,,,,
8041,2.0,2.0,,,,,,
4607.0,0.0,1.0,1084.6,0.93,0.93,0.93,0.0,0.131
2665.0,0.0,0.0,,,,,,
,,,,,,,,
7766,3.0,3.0,,,,,,
3000.0,3.0,0.0,,,,,,
0.0,3.0,0.0,1086.74,0.91,0.9,0.91,0.01,0.0561
0.0,3.0,0.0,,,,,,
,,,,,,,,
2990.0,0.0,0.0,,,,,,
8407,3.0,0.0,1079.09,0.98,0.98,0.98,0.0,0.0193
2917.0,0.0,0.0,,,,,,
,,,,,,,,
7802,7.0,1.0,,,,,,
2989.0,12.0,1.0,1071.74,0.92,0.91,0.92,0.01,0.1671
0.0,5.0,0.0,,,,,,
,,,,,,,,
2918.0,4.0,4.0,,,,,,
10106,3.0,1.0,,,,,,
0.0,7.0,0.0,1088.15,0.97,0.97,0.97,0.0,0.104
0.0,2.0,0.0,,,,,,
,,,,,,,,
2929.0,6.0,4.0,,,,,,
8027,4.0,1.0,,,,,,
5698.0,3.0,0.0,1094.93,0.91,0.9,0.91,0.01,0.0925
2479.0,8.0,0.0,,,,,,
2850.0,0.0,0.0,,,,,,
,,,,,,,,
8824,6.0,2.0,,,,,,
5657.0,6.0,2.0,1076.04,0.97,0.97,0.97,0.0,0.1462
2970.0,0.0,0.0,,,,,,
,,,,,,,,
8658,1.0,0.0,,,,,,
2213.0,0.0,2.0,,,,,,
5637.0,0.0,0.0,1089.88,0.98,0.97,0.97,0.01,0.0595
2930.0,0.0,0.0,,,,,,
,,,,,,,,
7951,6.0,1.0,,,,,,
2996.0,0.0,0.0,,,,,,
0.0,3.0,0.0,1078.63,0.92,0.9,0.91,0.02,0.0671
2790.0,0.0,0.0,,,,,,
,,,,,,,,
4407.0,22.0,8.0,,,,,,
8417,7.0,3.0,,,,,,
2993.0,3.0,1.0,1095.98,0.97,0.97,0.97,0.0,0.1475
2560.0,0.0,3.0,,,,,,
5681.0,3.0,0.0,,,,,,
,,,,,,,,
2244.0,13.0,3.0,,,,,,
2978.0,6.0,2.0,,,,,,
5108.0,-1.0,2.0,1075.19,0.92,0.91,0.92,0.01,0.1541
7955,0.0,0.0,,,,,,
,,,,,,,,
8591,6.0,2.0,,,,,,
-1616.0,0.0,0.0,,,,,,
5220.0,3.0,1.0,1096.82,0.97,0.97,0.97,0.0,0.1307
2566.0,2.0,1.0,,,,,,
2173.0,0.0,0.0,,,,,,
,,,,,,,,
7993,0.0,0.0,,,,,,
0.0,3.0,0.0,,,,,,
2994.0,0.0,0.0,1081.73,0.92,0.91,0.92,0.01,0.0137
2398.0,0.0,0.0,,,,,,
,,,,,,,,
7717.0,3,2.0,,,,,,
2943.0,3.0,1.0,1061.72,0.84,0.8,0.82,0.04,0.1426
2993.0,0.0,0.0,,,,,,
,,,,,,,,
2427.0,6.0,5.0,,,,,,
8035,6.0,3.0,,,,,,
5590.0,9.0,1.0,1093.52,0.93,0.94,0.94,0.01,0.1537
2806.0,0.0,2.0,,,,,,
2730.0,3.0,0.0,,,,,,
,,,,,,,,
8460,6.0,1.0,,,,,,
2947.0,0.0,0.0,1075.4,0.97,0.97,0.97,0.0,0.1591
5368.0,5.0,1.0,,,,,,
,,,,,,,,
2773.0,9.0,6.0,,,,,,
8593,4.0,0.0,,,,,,
5560.0,0.0,1.0,1082.74,0.98,0.98,0.98,0.0,0.0967
2510.0,0.0,0.0,,,,,,
,,,,,,,,
8477,17.0,2.0,,,,,,
3541.0,0.0,1.0,,,,,,
2999.0,0.0,0.0,1079.32,0.98,0.99,0.98,0.01,0.1225
0.0,6.0,0.0,,,,,,
,,,,,,,,
8602,0.0,2.0,,,,,,
5484.0,12.0,0.0,,,,,,
3915.0,3.0,1.0,1093.88,0.96,0.96,0.96,0.0,0.1785
2467.0,4.0,1.0,,,,,,
1590.0,9.0,2.0,,,,,,
,,,,,,,,
9725,4.0,1.0,,,,,,
5956.0,2.0,0.0,,,,,,
945.0,0.0,1.0,1079.82,0.97,0.97,0.97,0.0,0.1169
2258.0,0.0,0.0,,,,,,
,,,,,,,,
8560,3.0,2.0,,,,,,
2997.0,3.0,1.0,1061.78,0.96,0.97,0.96,0.01,0.2104
,,,,,,,,
10485,9.0,2.0,,,,,,
5243.0,6.0,1.0,1075.98,0.98,0.98,0.98,0.0,0.1584
2996.0,0.0,0.0,,,,,,
,,,,,,,,
8510,13.0,4.0,,,,,,
2308.0,3.0,0.0,1072.24,0.98,0.98,0.98,0.0,0.0755
2995.0,0.0,0.0,,,,,,
,,,,,,,,
8510,3.0,1.0,,,,,,
2902.0,0.0,3.0,,,,,,
0.0,3.0,0.0,1096.35,0.96,0.97,0.96,0.01,0.119
2988.0,2.0,2.0,,,,,,
0.0,3.0,0.0,,,,,,
,,,,,,,,
8517,2.0,1.0,,,,,,
2736.0,3.0,0.0,,,,,,
0.0,3.0,0.0,1100.06,0.96,0.96,0.96,0.0,0.0547
2987.0,0.0,0.0,,,,,,
0.0,2.0,0.0,,,,,,
,,,,,,,,
9837,17.0,5.0,,,,,,
2963.0,4.0,1.0,1072.76,0.98,0.99,0.98,0.01,0.1448
5858.0,1.0,0.0,,,,,,
,,,,,,,,
7723,6.0,2.0,,,,,,
1569.0,6.0,2.0,,,,,,
5972.0,3.0,2.0,1086.98,0.87,0.84,0.85,0.03,0.1654
2629.0,0.0,0.0,,,,,,
2335.0,2.0,1.0,,,,,,
,,,,,,,,
5402.0,10.0,1.0,,,,,,
6660.0,13.0,7.0,,,,,,
8069,5.0,3.0,1093.32,0.93,0.94,0.94,0.01,0.1577
2984.0,9.0,2.0,,,,,,
2584.0,0.0,0.0,,,,,,
,,,,,,,,
7621,6.0,3.0,,,,,,
3630.0,0.0,1.0,1056.82,0.83,0.78,0.8,0.05,0.1421
5499.0,3.0,0.0,,,,,,
,,,,,,,,
9909,3.0,1.0,,,,,,
5248.0,2.0,0.0,1075.02,0.97,0.97,0.97,0.0,0.0898
2925.0,0.0,0.0,,,,,,
,,,,,,,,
8079,0.0,1.0,,,,,,
3000.0,3.0,0.0,1073.13,0.92,0.92,0.92,0.0,0.1495
5164.0,0.0,1.0,,,,,,
,,,,,,,,
8144,0.0,1.0,,,,,,
2999.0,0.0,0.0,1062.47,0.92,0.92,0.92,0.0,0.1146
,,,,,,,,
8035,9.0,1.0,,,,,,
0.0,3.0,0.0,1069.4,0.94,0.94,0.94,0.0,0.0932
2993.0,3.0,0.0,,,,,,
,,,,,,,,
0.0,6.0,0.0,,,,,,
5205.0,0.0,1.0,1075.29,0.97,0.97,0.97,0.0,0.0892
8261,3.0,0.0,,,,,,
,,,,,,,,
3857.0,13.0,2.0,,,,,,
9706,3.0,0.0,,,,,,
2917.0,0.0,1.0,1087.88,0.98,0.98,0.98,0.0,0.1203
2975.0,0.0,0.0,,,,,,
,,,,,,,,
8569,2.0,1.0,,,,,,
3790.0,2.0,0.0,1074.68,0.96,0.96,0.96,0.0,0.0856
2998.0,0.0,0.0,,,,,,
,,,,,,,,
2665.0,2.0,1.0,,,,,,
2110.0,3.0,1.0,,,,,,
9108,3.0,0.0,1099.17,0.98,0.98,0.98,0.0,0.0946
2993.0,0.0,0.0,,,,,,
1602.0,0.0,0.0,,,,,,
,,,,,,,,
8645,8.0,0.0,,,,,,
0.0,3.0,0.0,1078.59,0.98,0.98,0.98,0.0,0.0254
2999.0,0.0,0.0,,,,,,
,,,,,,,,
7494,8.0,0.0,,,,,,
0.0,3.0,0.0,1066.68,0.85,0.8,0.82,0.05,0.0376
2985.0,12.0,0.0,,,,,,
,,,,,,,,
8426,28.0,1.0,,,,,,
4210.0,0.0,0.0,1070.86,0.99,1.0,0.99,0.01,0.1129
2994.0,0.0,0.0,,,,,,
,,,,,,,,
2958.0,10.0,4.0,,,,,,
10263,0.0,1.0,,,,,,
2742.0,4.0,2.0,1085.86,0.97,0.97,0.97,0.0,0.1497
2997.0,0.0,0.0,,,,,,
,,,,,,,,
10304,2.0,2.0,,,,,,
4149.0,0.0,0.0,,,,,,
0.0,3.0,0.0,1100.33,0.97,0.98,0.97,0.01,0.0504
2993.0,0.0,0.0,,,,,,
0.0,2.0,0.0,,,,,,
,,,,,,,,
2722.0,0.0,2.0,,,,,,
8447,3.0,1.0,,,,,,
2985.0,5.0,3.0,1078.77,0.96,0.97,0.96,0.01,0.1522
2313.0,5.0,0.0,,,,,,
,,,,,,,,
8655,9.0,0.0,,,,,,
2990.0,30.0,16.0,1066.1,0.98,0.98,0.98,0.0,0.1559
,,,,,,,,
1916.0,6.0,6.0,,,,,,
2357.0,3.0,1.0,,,,,,
5601.0,0.0,0.0,1095.82,1.0,1.0,1.0,0.0,0.1837
2689.0,9.0,1.0,,,,,,
7823,55.0,16.0,,,,,,
,,,,,,,,
8594,5.0,2.0,,,,,,
0.0,5.0,0.0,1071.01,0.97,0.97,0.97,0.0,0.1979
5496.0,90.0,16.0,,,,,,
,,,,,,,,
2063.0,6.0,5.0,,,,,,
4675.0,6.0,3.0,1071.13,0.98,0.98,0.98,0.0,0.1185
8657,3.0,0.0,,,,,,
,,,,,,,,
803.0,17.0,2.0,,,,,,
5791.0,5.0,3.0,,,,,,
7518.0,2.0,5.0,1095.91,0.98,0.98,0.98,0.0,0.1598
4850.0,-2.0,2.0,,,,,,
9201,7.0,0.0,,,,,,
,,,,,,,,
2449.0,9.0,1.0,,,,,,
8717,87.0,16.0,1052.46,1.0,1.0,1.0,0.0,0.3012
,,,,,,,,
2935.0,5.0,3.0,,,,,,
3293.0,1.0,1.0,,,,,,
9468,2.0,1.0,1093.05,0.97,0.97,0.97,0.0,0.2061
2367.0,7.0,1.0,,,,,,
1007.0,0.0,1.0,,,,,,
,,,,,,,,
625.0,4.0,6.0,,,,,,
5344.0,8.0,2.0,,,,,,
9038,7.0,0.0,1078.06,0.98,0.98,0.98,0.0,0.1469
2520.0,5.0,1.0,,,,,,
,,,,,,,,
5040.0,14.0,6.0,,,,,,
2227.0,2.0,3.0,,,,,,
8000,2.0,2.0,1075.63,0.91,0.89,0.9,0.02,0.1306
1072.0,1.0,0.0,,,,,,
,,,,,,,,
2135.0,12.0,5.0,,,,,,
6791.0,5.0,6.0,,,,,,
3334.0,-3.0,2.0,1093.15,0.96,0.97,0.96,0.01,0.183
8573,3.0,1.0,,,,,,
6787.0,0.0,1.0,,,,,,
,,,,,,,,
4963.0,1.0,4.0,,,,,,
7871,1.0,6.0,,,,,,
6343.0,8.0,6.0,1091.7,0.9,0.89,0.9,0.01,0.146
4715.0,2.0,4.0,,,,,,
4257.0,7.0,3.0,,,,,,
,,,,,,,,
1788.0,6.0,0.0,,,,,,
-522.0,5.0,0.0,,,,,,
7839,1.0,1.0,1076.6,0.9,0.88,0.89,0.02,0.0705
0.0,5.0,0.0,,,,,,
,,,,,,,,
1603.0,13.0,5.0,,,,,,
8921,2.0,1.0,1067.37,0.96,0.97,0.96,0.01,0.1348
4246.0,2.0,0.0,,,,,,
,,,,,,,,
8789,0.0,3.0,,,,,,
5115.0,6.0,0.0,,,,,,
5969.0,1.0,1.0,1077.55,0.96,0.96,0.96,0.0,0.1623
6144.0,2.0,1.0,,,,,,
,,,,,,,,
5095.0,1.0,6.0,,,,,,
7478.0,6.0,0.0,1062.79,0.84,0.79,0.81,0.05,0.0573
-323.0,6.0,0.0,,,,,,
,,,,,,,,
8767,4.0,0.0,,,,,,
2129.0,-1.0,1.0,1068.47,0.98,0.98,0.98,0.0,0.1489
2746.0,0.0,1.0,,,,,,
,,,,,,,,
789.0,3.0,1.0,,,,,,
1224.0,-1.0,0.0,,,,,,
5641.0,-4.0,1.0,1076.76,0.93,0.92,0.93,0.01,0.1184
8011,3.0,0.0,,,,,,
,,,,,,,,
2829.0,16.0,5.0,,,,,,
605.0,4.0,2.0,,,,,,
7480,4.0,0.0,1081.24,0.82,0.74,0.78,0.08,0.1532
2989.0,2.0,3.0,,,,,,
2770.0,-2.0,1.0,,,,,,
,,,,,,,,
9340,1.0,2.0,,,,,,
2967.0,0.0,0.0,1071.23,0.96,0.97,0.96,0.01,0.0872
5043.0,9.0,0.0,,,,,,
,,,,,,,,
8133,26.0,7.0,,,,,,
3663.0,6.0,1.0,1063.98,0.98,0.98,0.98,0.0,0.2503
293.0,98.0,16.0,,,,,,
,,,,,,,,
5910.0,-4.0,4.0,,,,,,
6246.0,6.0,1.0,,,,,,
7586,8.0,3.0,1084.1,0.85,0.82,0.83,0.03,0.201
2832.0,5.0,5.0,,,,,,
6429.0,35.0,16.0,,,,,,
,,,,,,,,
4556.0,23.0,10.0,,,,,,
5222.0,3.0,4.0,,,,,,
6619.0,10.0,2.0,1094.05,0.97,0.97,0.97,0.0,0.186
9395,4.0,2.0,,,,,,
5438.0,14.0,16.0,,,,,,
,,,,,,,,
3480.0,6.0,2.0,,,,,,
1990.0,0.0,0.0,,,,,,
8066,1.0,6.0,1095.62,0.93,0.93,0.93,0.0,0.1105
366.0,3.0,1.0,,,,,,
2247.0,5.0,0.0,,,,,,
,,,,,,,,
4858.0,0.0,5.0,,,,,,
594.0,9.0,6.0,,,,,,
9348,1.0,5.0,1097.68,0.97,0.97,0.97,0.0,0.1135
3487.0,4.0,3.0,,,,,,
2363.0,-2.0,0.0,,,,,,
,,,,,,,,
993.0,0.0,1.0,,,,,,
2969.0,5.0,3.0,,,,,,
5002.0,3.0,1.0,1093.12,0.98,0.97,0.97,0.01,0.1946
8936,1.0,0.0,,,,,,
2284.0,94.0,16.0,,,,,,
,,,,,,,,
2322.0,3.0,0.0,,,,,,
2432.0,11.0,1.0,,,,,,
1503.0,0.0,1.0,1079.45,1.0,1.0,1.0,0.0,0.1571
8226,15.0,14.0,,,,,,
,,,,,,,,
4219.0,7.0,5.0,,,,,,
6323.0,4.0,7.0,,,,,,
7773,11.0,5.0,1092.06,0.92,0.92,0.92,0.0,0.1709
5452.0,8.0,2.0,,,,,,
3396.0,13.0,2.0,,,,,,
,,,,,,,,
5357.0,9.0,2.0,,,,,,
7923,2.0,0.0,,,,,,
6000.0,10.0,0.0,1083.58,0.92,0.91,0.92,0.01,0.1303
5103.0,17.0,16.0,,,,,,
,,,,,,,,
7633,6.0,4.0,,,,,,
5150.0,8.0,4.0,,,,,,
950.0,2.0,1.0,1063.2,0.83,0.78,0.8,0.05,0.227
6203.0,97.0,16.0,,,,,,
,,,,,,,,
2671.0,2.0,0.0,,,,,,
2012.0,0.0,0.0,1071.25,0.87,0.86,0.86,0.01,0.0403
7558,11.0,10.0,,,,,,
,,,,,,,,
678.0,5.0,2.0,,,,,,
2313.0,0.0,1.0,1067.65,0.97,0.97,0.97,0.0,0.1651
8632,3.0,7.0,,,,,,
,,,,,,,,
2402.0,3.0,1.0,,,,,,
4434.0,6.0,4.0,,,,,,
8726,3.0,1.0,1079.91,0.96,0.97,0.96,0.01,0.1526
2274.0,0.0,0.0,,,,,,
,,,,,,,,
4077.0,2.0,2.0,,,,,,
3974.0,10.0,0.0,,,,,,
7172.0,2.0,1.0,1094.2,0.94,0.95,0.94,0.01,0.1401
4449.0,2.0,1.0,,,,,,
8041,0.0,0.0,,,,,,
,,,,,,,,
1941.0,8.0,4.0,,,,,,
4745.0,4.0,1.0,,,,,,
6234.0,0.0,3.0,1095.87,0.98,0.98,0.98,0.0,0.1606
2653.0,2.0,1.0,,,,,,
8605,5.0,0.0,,,,,,
,,,,,,,,
2937.0,5.0,1.0,,,,,,
6095.0,1.0,3.0,1064.55,0.97,0.98,0.97,0.01,0.2123
10227,6.0,1.0,,,,,,
,,,,,,,,
9838,4.0,2.0,,,,,,
5953.0,13.0,7.0,1068.0,0.97,0.97,0.97,0.0,0.1874
5712.0,1.0,1.0,,,,,,
,,,,,,,,
2259.0,3.0,3.0,,,,,,
3511.0,12.0,3.0,,,,,,
8363,5.0,4.0,1095.54,0.97,0.97,0.97,0.0,0.1563
2873.0,5.0,0.0,,,,,,
4345.0,10.0,2.0,,,,,,
,,,,,,,,
2801.0,1.0,4.0,,,,,,
2798.0,5.0,3.0,,,,,,
9441,5.0,0.0,1098.18,0.98,0.98,0.98,0.0,0.1145
4150.0,4.0,2.0,,,,,,
3081.0,-1.0,0.0,,,,,,
,,,,,,,,
7778,8.0,3.0,,,,,,
4607.0,0.0,1.0,,,,,,
2855.0,8.0,2.0,1092.64,0.92,0.92,0.92,0.0,0.1592
1213.0,4.0,3.0,,,,,,
2650.0,2.0,0.0,,,,,,
,,,,,,,,
508.0,5.0,2.0,,,,,,
7769,1.0,7.0,,,,,,
6746.0,7.0,3.0,1071.75,0.91,0.89,0.9,0.02,0.1666
4076.0,1.0,2.0,,,,,,
,,,,,,,,
1765.0,3.0,2.0,,,,,,
7872,0.0,1.0,,,,,,
1411.0,8.0,0.0,1091.96,0.89,0.88,0.89,0.01,0.1299
0.0,4.0,0.0,,,,,,
2322.0,0.0,1.0,,,,,,
,,,,,,,,
8519,3.0,1.0,,,,,,
0.0,2.0,0.0,1068.12,0.96,0.97,0.96,0.01,0.1375
2981.0,26.0,13.0,,,,,,
,,,,,,,,
6703.0,12.0,5.0,,,,,,
7813,7.0,2.0,,,,,,
1901.0,4.0,4.0,1075.28,0.92,0.91,0.92,0.01,0.1412
7165.0,2.0,0.0,,,,,,
,,,,,,,,
2955.0,9.0,1.0,,,,,,
4133.0,0.0,1.0,,,,,,
8844,1.0,2.0,1075.8,0.96,0.96,0.96,0.0,0.1933
5234.0,14.0,7.0,,,,,,
,,,,,,,,
9981,6.0,3.0,,,,,,
5505.0,-1.0,3.0,,,,,,
-770.0,3.0,0.0,1096.93,0.97,0.97,0.97,0.0,0.1285
795.0,2.0,2.0,,,,,,
4822.0,9.0,9.0,,,,,,
,,,,,,,,
538.0,9.0,1.0,,,,,,
2175.0,4.0,2.0,1065.09,0.92,0.91,0.92,0.01,0.1958
7785,6.0,4.0,,,,,,
,,,,,,,,
7955,3.0,2.0,,,,,,
2855.0,3.0,0.0,1062.76,0.91,0.9,0.91,0.01,0.187
2985.0,57.0,16.0,,,,,,
,,,,,,,,
2947.0,2.0,0.0,,,,,,
7940,-2.0,2.0,,,,,,
-1564.0,1.0,0.0,1094.87,0.89,0.87,0.88,0.02,0.0506
2082.0,0.0,0.0,,,,,,
6834.0,0.0,0.0,,,,,,
,,,,,,,,
8405,0.0,3.0,,,,,,
