capital-gain,hours-per-week,educational-num,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
,,,,,,,,,,,,
8897,6.0,0.0,1152.0,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.05
,,,,,,,,,,,,
8575,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1174.06,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0194
,,,,,,,,,,,,
8453,0.0,1.0,1117.94,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3606
,,,,,,,,,,,,
7869,3.0,0.0,1147.3600000000001,0.94,0.92,0.93,0.02,1.0,1.0,1.0,0.0,0.0364
,,,,,,,,,,,,
8899,3.0,0.0,1152.02,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0398
,,,,,,,,,,,,
8897,3.0,1.0,1115.78,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3722
,,,,,,,,,,,,
8568,6.0,0.0,1152.1100000000001,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,,,,,
8692,3.0,2.0,1115.93,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3707
,,,,,,,,,,,,
8804,3.0,0.0,1152.05,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0395
,,,,,,,,,,,,
8849,3.0,0.0,1152.03,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0397
,,,,,,,,,,,,
8627,6.0,2.0,1114.93,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3807
,,,,,,,,,,,,
7726.0,15.0,3.0,,,,,,,,,,
2981.0,0.0,2.0,1135.01,0.77,0.73,0.75,0.04,1.0,1.0,1.0,0.0,0.3599
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8905,3.0,0.0,1152.01,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,,,,,
8914,3.0,1.0,1115.77,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3723
,,,,,,,,,,,,
9776,0.0,0.0,1153.74,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0326
,,,,,,,,,,,,
0.0,11.0,4.0,,,,,,,,,,
8349,5.0,1.0,,,,,,,,,,
0.0,0.0,1.0,1204.56,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2844
0.0,2.0,1.0,,,,,,,,,,
2711.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8918,3.0,0.0,1152.01,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0399
,,,,,,,,,,,,
8557,3.0,1.0,1116.89,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3711
,,,,,,,,,,,,
8712,3.0,1.0,1115.84,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3716
,,,,,,,,,,,,
8662,3.0,0.0,1152.1,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.039
,,,,,,,,,,,,
8908,0.0,1.0,1117.79,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3621
,,,,,,,,,,,,
2600.0,19.0,4.0,,,,,,,,,,
8269,5.0,0.0,1180.8600000000001,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.1514
2982.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8708,3.0,0.0,1152.08,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,,,,,
8943,6.0,0.0,1151.99,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8737,5.0,0.0,1152.3899999999999,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0461
,,,,,,,,,,,,
8459,3.0,0.0,1152.16,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0384
,,,,,,,,,,,,
8739,12.0,0.0,1150.02,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0698
,,,,,,,,,,,,
8170,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1173.62,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0238
,,,,,,,,,,,,
7992,3.0,0.0,,,,,,,,,,
2887.0,0.0,0.0,1170.68,0.94,0.93,0.94,0.01,1.0,1.0,1.0,0.0,0.0232
,,,,,,,,,,,,
8099,0.0,0.0,1152.3,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.027
,,,,,,,,,,,,
8817,3.0,0.0,1152.04,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
7798,11.0,2.0,,,,,,,,,,
5679.0,3.0,0.0,1139.8,0.83,0.86,0.84,0.03,1.0,1.0,1.0,0.0,0.212
,,,,,,,,,,,,
8520,3.0,0.0,1152.1399999999999,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,,,,,
8261,0.0,1.0,1113.01,0.91,0.95,0.93,0.04,1.0,1.0,1.0,0.0,0.3599
,,,,,,,,,,,,
8578,0.0,0.0,1153.1399999999999,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0286
,,,,,,,,,,,,
8635,6.0,0.0,1152.09,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0491
,,,,,,,,,,,,
0.0,3.0,3.0,,,,,,,,,,
8333,3.0,1.0,1158.84,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3516
2840.0,-1.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8130,6.0,0.0,1151.26,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0474
,,,,,,,,,,,,
9804,30.0,1.0,,,,,,,,,,
6979.0,2.0,1.0,1168.15,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2785
0.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8723,6.0,0.0,1152.06,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0494
,,,,,,,,,,,,
8837,3.0,0.0,1152.04,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8935,6.0,0.0,1151.99,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8826,3.0,0.0,1152.04,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0396
,,,,,,,,,,,,
8786,8.0,0.0,1151.3600000000001,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0564
,,,,,,,,,,,,
8793,6.0,0.0,1152.04,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0496
,,,,,,,,,,,,
8666,6.0,0.0,1152.08,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0492
,,,,,,,,,,,,
8769,3.0,1.0,1115.82,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3718
,,,,,,,,,,,,
8880,9.0,0.0,1150.99,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0601
,,,,,,,,,,,,
8714,3.0,0.0,1152.08,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0392
,,,,,,,,,,,,
0.0,11.0,3.0,,,,,,,,,,
9835,2.0,1.0,1159.31,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.3569
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8582,3.0,0.0,,,,,,,,,,
2964.0,0.0,0.0,1173.57,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0243
,,,,,,,,,,,,
8852,9.0,0.0,,,,,,,,,,
0.0,0.0,1.0,1157.38,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1962
,,,,,,,,,,,,
8768,6.0,1.0,1114.8,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.382
,,,,,,,,,,,,
8629,0.0,0.0,1153.12,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,,,,,
8457,0.0,0.0,1153.18,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0282
,,,,,,,,,,,,
8372,19.0,2.0,,,,,,,,,,
5697.0,3.0,2.0,,,,,,,,,,
2735.0,2.0,1.0,1210.96,0.96,0.99,0.97,0.03,1.0,1.0,1.0,0.0,0.2304
0.0,3.0,0.0,,,,,,,,,,
2641.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8560,3.0,0.0,1152.13,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,,,,,
8920,6.0,0.0,1151.99,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0501
,,,,,,,,,,,,
8763,3.0,0.0,1152.06,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0394
,,,,,,,,,,,,
8777,3.0,1.0,1115.82,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3718
,,,,,,,,,,,,
8928,6.0,1.0,1114.75,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3825
,,,,,,,,,,,,
8695,6.0,1.0,1114.83,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3817
,,,,,,,,,,,,
8918,9.0,1.0,1113.74,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3926
,,,,,,,,,,,,
8248,0.0,0.0,1152.25,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.0275
,,,,,,,,,,,,
8689,3.0,0.0,1152.09,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0391
,,,,,,,,,,,,
8581,3.0,0.0,1152.12,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0388
,,,,,,,,,,,,
8561,3.0,0.0,1152.13,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0387
,,,,,,,,,,,,
8697,0.0,0.0,1153.1,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.029
,,,,,,,,,,,,
8831,3.0,1.0,1115.8,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.372
,,,,,,,,,,,,
8911,6.0,1.0,1114.76,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3824
,,,,,,,,,,,,
10346,20.0,4.0,,,,,,,,,,
14201.0,15.0,2.0,,,,,,,,,,
4903.0,6.0,2.0,1238.38,0.98,1.0,0.99,0.02,2.0,2.0,2.0,0.0,0.3862
3636.0,5.0,1.0,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8911,6.0,0.0,1152.0,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.05
,,,,,,,,,,,,
8625,0.0,0.0,1153.12,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0288
,,,,,,,,,,,,
8641,9.0,2.0,1113.91,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3909
,,,,,,,,,,,,
7627.0,20.0,6.0,,,,,,,,,,
7127.0,8.0,1.0,,,,,,,,,,
9543.0,6.0,0.0,1227.28,0.98,0.99,0.98,0.01,2.0,2.0,2.0,0.0,0.2972
0.0,2.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
4532.0,11.0,2.0,,,,,,,,,,
8756,2.0,2.0,,,,,,,,,,
4860.0,0.0,0.0,1186.35,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.2765
2060.0,0.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8530,3.0,0.0,1152.1399999999999,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0386
,,,,,,,,,,,,
8837,6.0,0.0,1152.02,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8747,9.0,1.0,1113.79,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3921
,,,,,,,,,,,,
8624,0.0,1.0,1117.89,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3611
,,,,,,,,,,,,
8873,24.0,3.0,1112.02,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.4398
,,,,,,,,,,,,
8840,6.0,0.0,1152.02,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
10398,5.0,2.0,,,,,,,,,,
3965.0,0.0,0.0,,,,,,,,,,
0.0,0.0,1.0,1213.6399999999999,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2136
0.0,0.0,1.0,,,,,,,,,,
2084.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8847,6.0,0.0,1152.02,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0498
,,,,,,,,,,,,
8781,6.0,2.0,,,,,,,,,,
0.0,0.0,1.0,1137.32,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.3568
,,,,,,,,,,,,
8502,6.0,1.0,,,,,,,,,,
0.0,0.0,1.0,1138.33,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3567
,,,,,,,,,,,,
8711,0.0,0.0,1153.1,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.029
,,,,,,,,,,,,
3480.0,7.0,1.0,,,,,,,,,,
9417,5.0,0.0,,,,,,,,,,
2603.0,0.0,0.0,1206.13,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1087
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8769,9.0,0.0,1151.03,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0597
,,,,,,,,,,,,
9133,21.0,4.0,,,,,,,,,,
1866.0,0.0,1.0,1170.1100000000001,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2589
2976.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8942,12.0,0.0,1149.96,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0704
,,,,,,,,,,,,
2880.0,11.0,5.0,,,,,,,,,,
8291,6.0,1.0,1153.74,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.3626
472.0,0.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
6879.0,20.0,1.0,,,,,,,,,,
2982.0,3.0,1.0,,,,,,,,,,
7149.0,0.0,1.0,1181.05,0.94,0.91,0.93,0.03,1.0,1.0,1.0,0.0,0.2895
7816.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
5915.0,15.0,2.0,,,,,,,,,,
8955,8.0,2.0,1166.35,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2665
2632.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8748,14.0,2.0,,,,,,,,,,
0.0,3.0,0.0,1179.72,0.96,0.99,0.97,0.03,1.0,1.0,1.0,0.0,0.1428
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8848,0.0,0.0,,,,,,,,,,
0.0,0.0,1.0,1157.9,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.181
,,,,,,,,,,,,
8588,16.0,2.0,,,,,,,,,,
2761.0,3.0,0.0,1152.31,0.96,0.99,0.97,0.03,1.0,1.0,1.0,0.0,0.2169
,,,,,,,,,,,,
0.0,15.0,0.0,,,,,,,,,,
7906,2.0,2.0,1151.56,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.2544
2759.0,2.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
8844,12.0,4.0,1116.31,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.3969
,,,,,,,,,,,,
999.0,9.0,4.0,,,,,,,,,,
9736,3.0,1.0,,,,,,,,,,
0.0,2.0,2.0,1205.82,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2918
2804.0,3.0,0.0,,,,,,,,,,
2809.0,7.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
2952.0,12.0,2.0,,,,,,,,,,
8362,0.0,1.0,1158.18,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3582
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8556,6.0,0.0,1152.1100000000001,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.0489
,,,,,,,,,,,,
9993,11.0,6.0,,,,,,,,,,
2397.0,2.0,0.0,1156.65,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2035
,,,,,,,,,,,,
8407,5.0,1.0,,,,,,,,,,
2771.0,3.0,1.0,,,,,,,,,,
2551.0,3.0,0.0,1193.63,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.1937
2981.0,5.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1604.0,13.0,3.0,,,,,,,,,,
1179.0,7.0,5.0,,,,,,,,,,
9430.0,9.0,4.0,1238.52,0.97,0.99,0.98,0.02,2.0,2.0,2.0,0.0,0.3748
10322,9.0,2.0,,,,,,,,,,
1691.0,6.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
9248,13.0,3.0,,,,,,,,,,
5279.0,4.0,4.0,,,,,,,,,,
6063.0,5.0,4.0,1206.03,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.2997
5325.0,4.0,2.0,,,,,,,,,,
2925.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7877,11.0,2.0,,,,,,,,,,
5764.0,0.0,0.0,1167.85,0.83,0.85,0.84,0.02,1.0,1.0,1.0,0.0,0.1415
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
7971,0.0,0.0,1177.58,0.94,0.91,0.93,0.03,1.0,1.0,1.0,0.0,0.1242
0.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8200,3.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1173.62,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.0238
,,,,,,,,,,,,
2913.0,21.0,4.0,,,,,,,,,,
4161.0,9.0,0.0,,,,,,,,,,
8296,8.0,1.0,1212.65,0.92,0.96,0.94,0.04,1.0,1.0,1.0,0.0,0.1735
1405.0,1.0,0.0,,,,,,,,,,
2998.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8796,0.0,1.0,1117.83,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.3617
,,,,,,,,,,,,
4737.0,22.0,7.0,,,,,,,,,,
6516.0,22.0,5.0,,,,,,,,,,
6852.0,3.0,0.0,1210.23,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2477
9260,0.0,3.0,,,,,,,,,,
2424.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8451,4.0,2.0,,,,,,,,,,
2946.0,9.0,1.0,,,,,,,,,,
2407.0,0.0,0.0,1185.84,0.95,0.98,0.96,0.03,1.0,1.0,1.0,0.0,0.2716
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8433,2.0,1.0,,,,,,,,,,
2934.0,0.0,0.0,,,,,,,,,,
0.0,3.0,0.0,1204.07,0.95,0.97,0.96,0.02,1.0,1.0,1.0,0.0,0.0993
0.0,3.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7854,3.0,2.0,,,,,,,,,,
2962.0,0.0,0.0,1141.1100000000001,0.8,0.81,0.81,0.01,1.0,1.0,1.0,0.0,0.1889
,,,,,,,,,,,,
7833,8.0,1.0,,,,,,,,,,
5821.0,2.0,3.0,,,,,,,,,,
2713.0,1.0,1.0,1165.55,0.82,0.84,0.83,0.02,1.0,1.0,1.0,0.0,0.3545
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
7809,3.0,2.0,,,,,,,,,,
2981.0,0.0,0.0,1141.12,0.8,0.81,0.81,0.01,1.0,1.0,1.0,0.0,0.1888
,,,,,,,,,,,,
0.0,8.0,4.0,,,,,,,,,,
4983.0,7.0,5.0,,,,,,,,,,
5673.0,4.0,1.0,1187.44,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.2956
7816,2.0,1.0,,,,,,,,,,
3791.0,4.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
509.0,3.0,0.0,,,,,,,,,,
8214,16.0,2.0,,,,,,,,,,
6943.0,7.0,0.0,1207.0,0.93,0.97,0.95,0.04,1.0,1.0,1.0,0.0,0.24
6854.0,1.0,1.0,,,,,,,,,,
4270.0,7.0,2.0,,,,,,,,,,
,,,,,,,,,,,,
2461.0,3.0,1.0,,,,,,,,,,
8692,3.0,0.0,,,,,,,,,,
2089.0,2.0,0.0,1226.78,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0922
2976.0,6.0,0.0,,,,,,,,,,
0.0,8.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
2675.0,8.0,3.0,,,,,,,,,,
8006,0.0,1.0,,,,,,,,,,
1351.0,0.0,1.0,1167.05,0.8,0.76,0.78,0.04,1.0,1.0,1.0,0.0,0.2695
2996.0,-2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8076,15.0,3.0,,,,,,,,,,
0.0,4.0,2.0,,,,,,,,,,
0.0,2.0,0.0,1192.6100000000001,0.94,0.98,0.96,0.04,1.0,1.0,1.0,0.0,0.1939
5045.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3639.0,0.0,2.0,,,,,,,,,,
8343,3.0,3.0,,,,,,,,,,
2381.0,0.0,0.0,1188.72,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2628
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
8504,6.0,0.0,,,,,,,,,,
0.0,3.0,1.0,,,,,,,,,,
2207.0,0.0,0.0,1206.79,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.1021
2933.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9710,12.0,2.0,,,,,,,,,,
5190.0,4.0,0.0,,,,,,,,,,
0.0,8.0,0.0,1226.01,0.97,0.99,0.98,0.02,1.0,1.0,1.0,0.0,0.0999
0.0,8.0,0.0,,,,,,,,,,
2972.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9389,9.0,0.0,,,,,,,,,,
5872.0,6.0,2.0,,,,,,,,,,
3047.0,3.0,2.0,1213.08,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2392
6152.0,9.0,1.0,,,,,,,,,,
6235.0,2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7898,7.0,3.0,,,,,,,,,,
6547.0,1.0,0.0,,,,,,,,,,
1809.0,0.0,1.0,1207.74,0.84,0.85,0.84,0.01,1.0,1.0,1.0,0.0,0.1526
0.0,3.0,0.0,,,,,,,,,,
2964.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7778,12.0,0.0,,,,,,,,,,
5501.0,3.0,1.0,,,,,,,,,,
0.0,2.0,0.0,1210.82,0.95,0.94,0.94,0.01,1.0,1.0,1.0,0.0,0.2218
2935.0,0.0,1.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,4.0,2.0,,,,,,,,,,
-1218.0,0.0,1.0,,,,,,,,,,
1507.0,4.0,1.0,1213.49,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2151
2921.0,3.0,0.0,,,,,,,,,,
8109,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7893,21.0,5.0,,,,,,,,,,
5850.0,-1.0,5.0,,,,,,,,,,
6381.0,6.0,4.0,1189.85,0.88,0.9,0.89,0.02,1.0,1.0,1.0,0.0,0.3715
0.0,9.0,2.0,,,,,,,,,,
2816.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
7658,10.0,0.0,,,,,,,,,,
4445.0,3.0,2.0,,,,,,,,,,
1088.0,5.0,3.0,1177.6100000000001,0.86,0.8,0.83,0.06,1.0,1.0,1.0,0.0,0.1939
2938.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
7718,1.0,0.0,,,,,,,,,,
0.0,0.0,3.0,,,,,,,,,,
2870.0,0.0,0.0,1186.56,0.87,0.8,0.83,0.07,1.0,1.0,1.0,0.0,0.0944
2976.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
9095,8.0,3.0,,,,,,,,,,
-1643.0,10.0,1.0,,,,,,,,,,
0.0,0.0,3.0,1206.17,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.2883
2947.0,3.0,1.0,,,,,,,,,,
2106.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
3126.0,11.0,4.0,,,,,,,,,,
10521,10.0,5.0,,,,,,,,,,
9391.0,8.0,1.0,1246.42,0.98,0.99,0.98,0.01,2.0,2.0,2.0,0.0,0.3058
2051.0,4.0,4.0,,,,,,,,,,
5078.0,1.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,6.0,2.0,,,,,,,,,,
-496.0,0.0,1.0,,,,,,,,,,
8236,1.0,0.0,1196.66,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.1834
5554.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1919.0,13.0,2.0,,,,,,,,,,
3385.0,7.0,1.0,,,,,,,,,,
9849,2.0,0.0,1213.56,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2344
1544.0,10.0,3.0,,,,,,,,,,
2477.0,-2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,14.0,5.0,,,,,,,,,,
4826.0,8.0,7.0,,,,,,,,,,
8628,-1.0,0.0,1206.78,0.97,0.98,0.97,0.01,1.0,1.0,1.0,0.0,0.2922
1096.0,0.0,2.0,,,,,,,,,,
3808.0,3.0,1.0,,,,,,,,,,
,,,,,,,,,,,,
9788,26.0,6.0,,,,,,,,,,
5618.0,4.0,2.0,,,,,,,,,,
0.0,0.0,4.0,1207.29,0.98,1.0,0.99,0.02,1.0,1.0,1.0,0.0,0.2971
0.0,3.0,1.0,,,,,,,,,,
2991.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
8277,0.0,3.0,,,,,,,,,,
0.0,0.0,1.0,,,,,,,,,,
0.0,1.0,0.0,1210.07,0.92,0.95,0.94,0.03,1.0,1.0,1.0,0.0,0.2093
2613.0,1.0,1.0,,,,,,,,,,
2932.0,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
-3424.0,10.0,2.0,,,,,,,,,,
9777,1.0,2.0,,,,,,,,,,
1793.0,4.0,0.0,1205.4,0.96,0.98,0.97,0.02,1.0,1.0,1.0,0.0,0.296
3537.0,-3.0,1.0,,,,,,,,,,
4952.0,8.0,3.0,,,,,,,,,,
,,,,,,,,,,,,
0.0,5.0,2.0,,,,,,,,,,
3921.0,4.0,2.0,,,,,,,,,,
5.0,-1.0,2.0,1214.76,0.98,0.99,0.98,0.01,1.0,1.0,1.0,0.0,0.2224
4521.0,5.0,0.0,,,,,,,,,,
9498,-2.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
1960.0,7.0,4.0,,,,,,,,,,
5109.0,3.0,2.0,,,,,,,,,,
0.0,2.0,1.0,1194.5,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.295
7876,3.0,4.0,,,,,,,,,,
