FunctionalAssessment,ADL,MMSE,Reward,Group 1 Proportion (Equal Effectiveness),Group 2 Proportion (Equal Effectiveness),Average Success Rate (Equal Effectiveness),Proportions Difference (Equal Effectiveness),Nb Actions for Group 1 (Equal Choice for Recourse),Nb Actions for Group 2 (Equal Choice for Recourse),Average Number of Actions (Equal Choice for Recourse),Difference in Number of Actions (Equal Choice for Recourse),Mean Gower Distance
0.0,0.0,19.6258,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.6117,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.5676,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.0,19.6544,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.6201,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.6515,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.6458,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.6295,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.6215,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.6652,10183.15,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1885
,,,,,,,,,,,,
0.0,0.2988,19.6568,10182.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1984
,,,,,,,,,,,,
0.0,0.0,19.6034,10179.19,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1881
,,,,,,,,,,,,
0.0,0.0,19.5982,10179.19,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1881
,,,,,,,,,,,,
0.0,0.0,19.657,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.6786,10183.14,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1886
,,,,,,,,,,,,
0.0,0.0,19.6699,10183.15,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1885
,,,,,,,,,,,,
0.0,0.0,19.6173,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.625,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.642,10183.17,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.6867,10183.14,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1886
,,,,,,,,,,,,
0.0,0.0,19.6762,10183.15,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1885
,,,,,,,,,,,,
0.0,0.0,19.5147,10179.24,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1876
,,,,,,,,,,,,
0.0,0.0,19.6265,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.6339,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.6571,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.4653,10179.27,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1873
,,,,,,,,,,,,
0.0,0.0,19.5735,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.0,19.4898,10179.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1875
,,,,,,,,,,,,
0.0,0.2872,19.5742,10178.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1975
,,,,,,,,,,,,
0.0,0.0,19.6794,10183.14,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1886
,,,,,,,,,,,,
0.0,0.0,18.8144,10174.66,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1834
,,,,,,,,,,,,
0.0,0.2943,19.6125,10178.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.198
,,,,,,,,,,,,
0.0,0.0,19.6121,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.2976,19.6492,10182.17,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1983
,,,,,,,,,,,,
0.0,0.0,19.5727,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.0,19.637,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.4268,10179.29,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1871
,,,,,,,,,,,,
0.0,0.0,19.6525,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.6312,10179.17,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1883
,,,,,,,,,,,,
0.0,0.0,19.4847,10179.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1875
,,,,,,,,,,,,
0.0,0.0,19.5625,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.2983,19.5983,10178.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.198
,,,,,,,,,,,,
0.0,0.0,19.624,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.5716,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.0,19.6041,10179.19,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1881
,,,,,,,,,,,,
0.0,0.2983,19.6261,10178.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1982
,,,,,,,,,,,,
0.0,0.0,19.6541,10183.16,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1884
,,,,,,,,,,,,
0.0,0.0,19.5581,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.2945,19.5621,10178.23,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1977
,,,,,,,,,,,,
0.0,0.0,19.5518,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.298,19.5509,10178.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1978
,,,,,,,,,,,,
0.0,0.2975,19.6249,10178.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1982
,,,,,,,,,,,,
0.0,0.0,19.5879,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.0,0.0,19.4869,10179.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1875
,,,,,,,,,,,,
0.0,0.0,19.4251,10179.29,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1871
,,,,,,,,,,,,
0.0,0.0,19.5473,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.0,19.5751,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.0,0.0,19.5442,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.2956,19.5998,10178.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.198
,,,,,,,,,,,,
0.0,0.0,19.6098,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.0,19.5775,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.0,0.0,19.5845,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.0,0.0,19.5528,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.0,19.4716,10179.26,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1874
,,,,,,,,,,,,
0.0,0.0,19.5865,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.298,1.1867,18.5974,10171.93,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2307
,,,,,,,,,,,,
0.0,0.0,19.5482,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.0,19.6068,10179.19,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1881
,,,,,,,,,,,,
0.0,0.0,19.5766,10179.2,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.188
,,,,,,,,,,,,
0.0,0.2922,19.4109,10178.32,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1968
,,,,,,,,,,,,
0.0,0.0,19.6216,10179.18,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1882
,,,,,,,,,,,,
0.0,0.2944,19.5966,10178.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1979
,,,,,,,,,,,,
0.0,0.0,19.46,10179.27,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1873
,,,,,,,,,,,,
0.0,0.0,19.5417,10179.22,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1878
,,,,,,,,,,,,
0.0,0.0,19.4844,10179.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1875
,,,,,,,,,,,,
0.0,0.5944,19.5823,10174.22,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2078
,,,,,,,,,,,,
0.0,0.0,19.4911,10179.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1875
,,,,,,,,,,,,
0.0,0.0,19.3683,10174.32,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1868
,,,,,,,,,,,,
0.0,0.2879,19.5069,10178.28,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1972
,,,,,,,,,,,,
0.0,0.0,19.4693,10179.26,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1874
,,,,,,,,,,,,
0.0,0.0,19.3958,10174.31,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1869
,,,,,,,,,,,,
0.0,0.8806,19.2136,10173.5,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.215
,,,,,,,,,,,,
0.0,0.0,19.3502,10174.33,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1867
,,,,,,,,,,,,
0.0,0.8841,18.6407,10173.85,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2115
,,,,,,,,,,,,
0.0,0.0,19.4823,10179.26,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1874
,,,,,,,,,,,,
0.0,0.0,19.5942,10179.19,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1881
,,,,,,,,,,,,
0.0,0.2962,19.4335,10178.3,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.197
,,,,,,,,,,,,
0.0,0.0,19.4466,10179.28,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1872
,,,,,,,,,,,,
0.0,0.2957,19.3245,10173.36,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1964
,,,,,,,,,,,,
0.0,0.8761,19.4551,10178.38,0.84,0.78,0.81,0.06,1.0,1.0,1.0,0.0,0.2162
,,,,,,,,,,,,
0.0,0.0,19.3978,10179.3,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.187
,,,,,,,,,,,,
0.0,0.2932,19.4951,10178.27,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1973
,,,,,,,,,,,,
0.0,0.2984,19.4159,10178.3,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.197
,,,,,,,,,,,,
0.0,0.294,19.4652,10178.29,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1971
,,,,,,,,,,,,
0.0,0.0,19.5097,10179.24,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1876
,,,,,,,,,,,,
0.0,0.0,19.4334,10179.28,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1872
,,,,,,,,,,,,
0.0,0.0,19.5659,10179.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1879
,,,,,,,,,,,,
0.0,0.8945,19.4053,10178.35,0.84,0.78,0.81,0.06,1.0,1.0,1.0,0.0,0.2165
,,,,,,,,,,,,
0.0,0.2993,19.5707,10178.21,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1979
,,,,,,,,,,,,
0.0,0.5932,20.2235,10187.87,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.2113
,,,,,,,,,,,,
0.0,1.4393,19.2889,10171.7,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.233
,,,,,,,,,,,,
0.0,0.0,19.3848,10174.31,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1869
,,,,,,,,,,,,
0.0,0.8884,18.5699,10173.88,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2112
,,,,,,,,,,,,
0.0,0.0,19.3357,10174.34,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1866
,,,,,,,,,,,,
0.0,0.8937,19.2255,10173.45,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2155
,,,,,,,,,,,,
0.2951,0.298,19.3232,10172.38,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.2062
,,,,,,,,,,,,
0.0,0.0,19.4296,10179.29,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1871
,,,,,,,,,,,,
0.0,0.2982,19.4959,10178.25,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1975
,,,,,,,,,,,,
0.0,0.5937,20.1635,10187.9,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.211
,,,,,,,,,,,,
0.0,0.2859,19.4634,10178.31,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1969
,,,,,,,,,,,,
0.0,0.5789,20.2276,10187.92,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.2108
,,,,,,,,,,,,
0.0,0.0,19.1279,10174.46,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1854
,,,,,,,,,,,,
0.0,0.2987,19.0796,10173.49,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1951
,,,,,,,,,,,,
0.0,0.0,19.2422,10174.39,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1861
,,,,,,,,,,,,
0.0,0.546,20.2159,10188.03,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.2097
,,,,,,,,,,,,
0.0,0.8871,19.3076,10173.42,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2158
,,,,,,,,,,,,
0.0,0.5904,20.1648,10187.91,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.2109
,,,,,,,,,,,,
0.0,0.5853,20.1938,10187.92,0.84,0.84,0.84,0.0,1.0,1.0,1.0,0.0,0.2108
,,,,,,,,,,,,
0.0,0.0,19.1306,10174.46,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1854
,,,,,,,,,,,,
0.0,0.857,18.9925,10173.71,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2129
,,,,,,,,,,,,
0.0,0.0,19.4379,10179.28,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1872
,,,,,,,,,,,,
0.0,0.0,19.2024,10174.42,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1858
,,,,,,,,,,,,
0.0,0.0,0.8928,,,,,,,,,,
0.2901,0.866,19.2028,10208.3,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.117
,,,,,,,,,,,,
0.0,0.0,19.2468,10174.39,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1861
,,,,,,,,,,,,
0.0,1.1301,19.1542,10172.74,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2226
,,,,,,,,,,,,
0.0,0.0,19.4791,10179.26,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1874
,,,,,,,,,,,,
0.0,0.8745,19.194,10173.53,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2147
,,,,,,,,,,,,
0.2888,0.862,19.2566,10172.58,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2242
,,,,,,,,,,,,
0.0,0.2971,19.2165,10173.42,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1958
,,,,,,,,,,,,
0.0,0.2897,19.016,10173.56,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1944
,,,,,,,,,,,,
0.0,0.0,19.252,10174.39,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1861
,,,,,,,,,,,,
0.0,0.0,18.9387,10174.58,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1842
,,,,,,,,,,,,
0.2984,0.0,19.0944,10173.5,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.195
,,,,,,,,,,,,
0.0,0.299,19.4722,10178.26,0.8,0.75,0.78,0.05,1.0,1.0,1.0,0.0,0.1974
,,,,,,,,,,,,
0.2917,0.8937,19.2699,10172.46,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.2254
,,,,,,,,,,,,
0.0,0.0,0.6236,,,,,,,,,,
0.2616,0.0,0.0,,,,,,,,,,
0.4828,0.0,0.0,10263.45,0.84,0.75,0.79,0.09,1.0,1.0,1.0,0.0,0.0655
0.2836,1.1458,18.8215,,,,,,,,,,
,,,,,,,,,,,,
1.3253,0.0,0.0,,,,,,,,,,
0.5238,0.4349,1.7511,10238.56,0.84,0.78,0.81,0.06,1.0,1.0,1.0,0.0,0.1144
0.6187,1.4042,18.9083,,,,,,,,,,
,,,,,,,,,,,,
0.7036,1.0317,0.9134,,,,,,,,,,
0.5585,0.297,0.0,,,,,,,,,,
0.0,0.2793,0.8179,10266.09,0.84,0.78,0.81,0.06,1.0,1.0,1.0,0.0,0.0891
0.6643,1.1484,18.8113,,,,,,,,,,
,,,,,,,,,,,,
1.768,0.5425,0.9931,,,,,,,,,,
0.1516,0.5189,0.8854,,,,,,,,,,
1.5386,0.4534,0.5969,10265.56,0.8,0.78,0.79,0.02,1.0,1.0,1.0,0.0,0.1144
1.42,2.8574,12.8131,,,,,,,,,,
,,,,,,,,,,,,
2.3098,4.5141,4.0405,,,,,,,,,,
1.4594,1.1444,0.6657,,,,,,,,,,
0.8822,0.3545,0.0,10255.22,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1278
0.6869,3.3095,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.4204,2.9878,3.6031,,,,,,,,,,
0.6157,0.8929,1.8223,,,,,,,,,,
0.0,0.4412,0.4097,10259.66,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0834
0.2192,0.0376,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.246,1.6354,0.8109,,,,,,,,,,
0.9269,0.5562,3.3494,,,,,,,,,,
0.864,2.2218,13.0837,10471.06,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.2894
10.0,10.0,30.0,,,,,,,,,,
,,,,,,,,,,,,
3.2198,2.3306,8.0046,,,,,,,,,,
0.7557,0.528,0.8431,10231.49,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1081
0.0,0.0,1.23,,,,,,,,,,
,,,,,,,,,,,,
3.1761,4.6377,4.5455,,,,,,,,,,
0.4984,0.7305,-0.3422,10208.87,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1661
,,,,,,,,,,,,
3.8648,4.9644,4.7046,,,,,,,,,,
2.1462,0.2405,0.641,,,,,,,,,,
0.4136,0.4042,0.8702,10273.39,0.88,0.94,0.91,0.06,1.0,1.0,1.0,0.0,0.1161
0.2906,0.2854,0.821,,,,,,,,,,
,,,,,,,,,,,,
2.8638,3.2387,7.1322,,,,,,,,,,
1.2277,0.9154,2.2674,,,,,,,,,,
1.9628,0.761,6.6124,10355.27,0.76,0.81,0.79,0.05,2.0,2.0,2.0,0.0,0.1873
1.5426,2.8892,8.0072,,,,,,,,,,
,,,,,,,,,,,,
5.1145,3.989,5.1062,,,,,,,,,,
0.7617,1.7628,4.5158,,,,,,,,,,
0.5158,-0.0781,1.6651,10365.82,0.88,0.97,0.93,0.09,2.0,2.0,2.0,0.0,0.1818
1.656,2.8215,7.981,,,,,,,,,,
,,,,,,,,,,,,
3.1548,2.6449,3.2246,,,,,,,,,,
0.8984,0.3546,0.8543,,,,,,,,,,
0.2817,0.2357,3.0047,10366.08,0.8,0.81,0.81,0.01,2.0,2.0,2.0,0.0,0.1392
0.6554,4.1501,8.3407,,,,,,,,,,
,,,,,,,,,,,,
3.0326,1.862,4.1026,,,,,,,,,,
0.9413,0.8641,0.8369,,,,,,,,,,
0.5958,0.4591,3.489,10353.76,0.72,0.78,0.75,0.06,2.0,2.0,2.0,0.0,0.1524
2.996,3.0383,7.7043,,,,,,,,,,
,,,,,,,,,,,,
3.2492,1.7156,5.5113,,,,,,,,,,
0.7252,0.9988,-0.0117,,,,,,,,,,
0.7239,0.7955,0.1847,10361.24,0.76,0.78,0.77,0.02,2.0,2.0,2.0,0.0,0.1376
1.3017,2.9322,8.5396,,,,,,,,,,
,,,,,,,,,,,,
2.5032,4.4507,4.4902,,,,,,,,,,
0.2884,0.2878,1.5342,10209.05,0.76,0.81,0.79,0.05,1.0,1.0,1.0,0.0,0.1495
,,,,,,,,,,,,
2.6896,3.2197,7.9405,,,,,,,,,,
0.6475,1.2059,0.8819,10231.45,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.1155
0.1749,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.3414,2.8175,2.1907,,,,,,,,,,
0.9066,0.916,1.6958,10231.36,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.116
0.5482,0.243,0.2444,,,,,,,,,,
,,,,,,,,,,,,
3.2608,3.7577,4.0391,,,,,,,,,,
1.6056,0.8301,0.6154,,,,,,,,,,
0.8183,0.292,2.4439,10262.13,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1387
0.0,1.4169,9.239,,,,,,,,,,
,,,,,,,,,,,,
2.8045,4.3622,6.0005,,,,,,,,,,
1.3882,0.8416,0.7297,10239.92,0.8,0.84,0.82,0.04,1.0,1.0,1.0,0.0,0.1308
0.5753,0.2332,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.8569,1.5597,5.754,,,,,,,,,,
0.9332,0.7713,0.0,,,,,,,,,,
0.7618,0.2904,1.6129,10254.65,0.8,0.72,0.76,0.08,1.0,1.0,1.0,0.0,0.1335
0.5525,2.7356,8.3675,,,,,,,,,,
,,,,,,,,,,,,
3.6049,3.4073,7.4221,,,,,,,,,,
0.3653,0.7181,0.0,,,,,,,,,,
0.2804,0.5404,2.4938,10262.92,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1308
0.2967,1.161,8.0228,,,,,,,,,,
,,,,,,,,,,,,
3.6304,3.4794,5.5938,,,,,,,,,,
0.8854,0.2439,0.0,,,,,,,,,,
0.2942,1.1491,2.5017,10368.67,0.88,0.94,0.91,0.06,2.0,2.0,2.0,0.0,0.1633
0.2995,3.7595,12.8079,,,,,,,,,,
,,,,,,,,,,,,
4.2637,2.4057,7.3118,,,,,,,,,,
1.3196,0.0,0.8628,10202.28,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1672
,,,,,,,,,,,,
4.2659,2.5068,5.0545,,,,,,,,,,
0.5401,0.47,1.5858,10233.29,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.1071
0.0,0.0,0.8194,,,,,,,,,,
,,,,,,,,,,,,
3.2408,4.4699,3.3198,,,,,,,,,,
0.7797,0.388,0.8337,10210.06,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1594
,,,,,,,,,,,,
2.1686,4.558,5.4746,,,,,,,,,,
0.7543,0.6482,1.9545,,,,,,,,,,
0.0,0.0,1.2449,10258.87,0.72,0.81,0.77,0.09,1.0,1.0,1.0,0.0,0.0913
0.4936,0.0,0.0,,,,,,,,,,
,,,,,,,,,,,,
4.2225,2.3789,4.5746,,,,,,,,,,
0.297,0.8607,1.7627,10233.1,0.72,0.78,0.75,0.06,1.0,1.0,1.0,0.0,0.109
0.0,0.2856,0.7963,,,,,,,,,,
,,,,,,,,,,,,
3.3496,2.9582,7.8443,,,,,,,,,,
0.4101,0.5511,1.5062,10241.27,0.8,0.84,0.82,0.04,1.0,1.0,1.0,0.0,0.1173
0.2354,0.4616,0.0,,,,,,,,,,
,,,,,,,,,,,,
3.0679,4.5053,5.1288,,,,,,,,,,
0.4964,0.443,1.7041,10209.12,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.1688
,,,,,,,,,,,,
3.5793,4.2375,1.2848,,,,,,,,,,
0.8946,1.2533,3.9848,,,,,,,,,,
1.2188,0.7889,1.8757,10263.2,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.128
0.7615,0.7906,0.8702,,,,,,,,,,
,,,,,,,,,,,,
3.2529,2.3055,4.7297,,,,,,,,,,
2.2584,1.6215,4.1352,,,,,,,,,,
1.6754,1.3771,6.7716,10351.58,0.76,0.84,0.8,0.08,2.0,2.0,2.0,0.0,0.2042
2.0476,4.3372,5.129,,,,,,,,,,
,,,,,,,,,,,,
4.2862,4.1667,8.4801,,,,,,,,,,
2.3887,1.4824,0.0,,,,,,,,,,
0.1717,1.9916,0.0,10268.67,0.88,0.97,0.93,0.09,1.0,1.0,1.0,0.0,0.1533
1.1809,0.5402,1.6899,,,,,,,,,,
,,,,,,,,,,,,
3.0733,4.3957,4.4111,,,,,,,,,,
0.7266,0.1881,2.3415,10239.5,0.8,0.88,0.84,0.08,1.0,1.0,1.0,0.0,0.115
0.2301,0.1495,0.0,,,,,,,,,,
,,,,,,,,,,,,
2.6715,2.4658,7.1463,,,,,,,,,,
1.2106,1.0401,0.0,,,,,,,,,,
0.5092,0.786,2.6425,10354.97,0.84,0.75,0.79,0.09,2.0,2.0,2.0,0.0,0.1503
0.5797,1.9394,12.8255,,,,,,,,,,
,,,,,,,,,,,,
2.4861,4.4182,3.9186,,,,,,,,,,
